,match_id,start_time,radiant_team_id,radiant_score,dire_team_id,dire_score,radiant_win,radiant_name,dire_name,radiant_current_elo32,radiant_sevenDayAgo_elo32,radiant_sevenDayAvg_elo32,radiant_thirtyDayAgo_elo32,radiant_thirtyDayAvg_elo32,radiant_current_elo64,radiant_sevenDayAgo_elo64,radiant_sevenDayAvg_elo64,radiant_thirtyDayAgo_elo64,radiant_thirtyDayAvg_elo64,radiant_mu_glicko,radiant_rating_glicko,radiant_ratingSevenDaysAgo_glicko,radiant_sigma_glicko,radiant_mu_glicko2,radiant_phi_glicko2,radiant_rating_glicko2,radiant_ratingSevenDaysAgo_glicko2,dire_current_elo32,dire_sevenDayAgo_elo32,dire_sevenDayAvg_elo32,dire_thirtyDayAgo_elo32,dire_thirtyDayAvg_elo32,dire_current_elo64,dire_sevenDayAgo_elo64,dire_sevenDayAvg_elo64,dire_thirtyDayAgo_elo64,dire_thirtyDayAvg_elo64,dire_mu_glicko,dire_rating_glicko,dire_ratingSevenDaysAgo_glicko,dire_sigma_glicko,dire_mu_glicko2,dire_phi_glicko2,dire_rating_glicko2,dire_ratingSevenDaysAgo_glicko2
0,3092888633,1491114007,39.0,40,3326875.0,29,True,Evil Geniuses,Faceless,1177.065842409402,1197.595015704544,1176.08956223474,1167.3423261479275,1182.9883127008266,1282.2901647840433,1344.9025529941707,1284.9420907640276,1291.9192956474506,1305.8432382201495,2128.999628255649,1895.514836351424,1818.1127945408448,93.3939167616903,1988.6500800541146,45.833823770622864,1874.0655206275574,1865.9990825199875,1098.5100125977117,1208.5848641989758,1127.5327324276054,1233.4685899706826,1198.6972093372553,1091.7190680428314,1287.6617079524954,1133.195081866246,1376.9560178307315,1278.0722580136369,1883.586450791496,1661.2555450508255,1666.3332709610293,88.93236229626807,1917.2657708928532,46.14055247261676,1801.914389711311,1839.1164271121627
0,3093041474,1491119011,39.0,32,3326875.0,8,True,Evil Geniuses,Faceless,1177.065842409402,1197.595015704544,1176.08956223474,1167.3423261479275,1182.9883127008266,1282.2901647840433,1344.9025529941707,1284.9420907640276,1291.9192956474506,1305.8432382201495,2128.999628255649,1895.514836351424,1818.1127945408448,93.3939167616903,1988.6500800541146,45.833823770622864,1874.0655206275574,1865.9990825199875,1098.5100125977117,1208.5848641989758,1127.5327324276054,1233.4685899706826,1198.6972093372553,1091.7190680428314,1287.6617079524954,1133.195081866246,1376.9560178307315,1278.0722580136369,1883.586450791496,1661.2555450508255,1666.3332709610293,88.93236229626807,1917.2657708928532,46.14055247261676,1801.914389711311,1839.1164271121627
0,3093186847,1491123410,46.0,35,2640025.0,16,True,Team Empire,iG.Vitality,1125.86586296912,1070.8211187757813,1106.8287592787644,1074.20861527237,1083.931092539908,1224.8514583001656,1119.6796026400314,1183.8859423151755,1150.8249320799853,1149.0052384215242,1972.7863601923275,1784.4576043895404,1606.4006276009836,75.33150232111483,1867.245263035766,44.11902596856144,1756.9476981143625,1724.0031649059265,1086.7908427330424,1088.9158898985968,1084.5453128304534,1077.0114104673933,1095.936959818236,1151.8843771073496,1116.2502407835111,1133.8273860564245,1057.1956647843365,1127.762971633854,1949.453111164095,1814.4217072932706,1749.6621357108804,54.01256154832964,1873.3707911960198,36.29691676510119,1782.6284992832666,1767.6412049378234
0,3093335320,1491127907,2640025.0,28,46.0,16,True,iG.Vitality,Team Empire,1086.7908427330424,1088.9158898985968,1084.5453128304534,1077.0114104673933,1095.936959818236,1151.8843771073496,1116.2502407835111,1133.8273860564245,1057.1956647843365,1127.762971633854,1949.453111164095,1814.4217072932706,1749.6621357108804,54.01256154832964,1873.3707911960198,36.29691676510119,1782.6284992832666,1767.6412049378234,1125.86586296912,1070.8211187757813,1106.8287592787644,1074.20861527237,1083.931092539908,1224.8514583001656,1119.6796026400314,1183.8859423151755,1150.8249320799853,1149.0052384215242,1972.7863601923275,1784.4576043895404,1606.4006276009836,75.33150232111483,1867.245263035766,44.11902596856144,1756.9476981143625,1724.0031649059265
0,3093455307,1491131630,2640025.0,27,46.0,14,True,iG.Vitality,Team Empire,1086.7908427330424,1088.9158898985968,1084.5453128304534,1077.0114104673933,1095.936959818236,1151.8843771073496,1116.2502407835111,1133.8273860564245,1057.1956647843365,1127.762971633854,1949.453111164095,1814.4217072932706,1749.6621357108804,54.01256154832964,1873.3707911960198,36.29691676510119,1782.6284992832666,1767.6412049378234,1125.86586296912,1070.8211187757813,1106.8287592787644,1074.20861527237,1083.931092539908,1224.8514583001656,1119.6796026400314,1183.8859423151755,1150.8249320799853,1149.0052384215242,1972.7863601923275,1784.4576043895404,1606.4006276009836,75.33150232111483,1867.245263035766,44.11902596856144,1756.9476981143625,1724.0031649059265
0,3094763500,1491184907,1375614.0,16,39.0,32,False,Newbee,Evil Geniuses,1155.193678250908,1187.7828860120496,1180.3993591183666,1148.9923947485618,1158.1719758677075,1219.8005183188052,1259.4546493152673,1257.146005764313,1193.6630795683118,1215.3762115822376,2079.10801691432,1878.9738236352425,1827.6827922599184,80.0536773116309,1974.9217012741965,43.254600984668635,1866.7851988125246,1875.4667151864085,1177.065842409402,1197.595015704544,1176.08956223474,1167.3423261479275,1182.9883127008266,1282.2901647840433,1344.9025529941707,1284.9420907640276,1291.9192956474506,1305.8432382201495,2128.999628255649,1895.514836351424,1818.1127945408448,93.3939167616903,1988.6500800541146,45.833823770622864,1874.0655206275574,1865.9990825199875
0,3094834557,1491189104,39.0,23,1375614.0,34,False,Evil Geniuses,Newbee,1177.065842409402,1197.595015704544,1176.08956223474,1167.3423261479275,1182.9883127008266,1282.2901647840433,1344.9025529941707,1284.9420907640276,1291.9192956474506,1305.8432382201495,2128.999628255649,1895.514836351424,1818.1127945408448,93.3939167616903,1988.6500800541146,45.833823770622864,1874.0655206275574,1865.9990825199875,1155.193678250908,1187.7828860120496,1180.3993591183666,1148.9923947485618,1158.1719758677075,1219.8005183188052,1259.4546493152673,1257.146005764313,1193.6630795683118,1215.3762115822376,2079.10801691432,1878.9738236352425,1827.6827922599184,80.0536773116309,1974.9217012741965,43.254600984668635,1866.7851988125246,1875.4667151864085
0,3094916518,1491193673,1375614.0,24,39.0,14,True,Newbee,Evil Geniuses,1155.193678250908,1187.7828860120496,1180.3993591183666,1148.9923947485618,1158.1719758677075,1219.8005183188052,1259.4546493152673,1257.146005764313,1193.6630795683118,1215.3762115822376,2079.10801691432,1878.9738236352425,1827.6827922599184,80.0536773116309,1974.9217012741965,43.254600984668635,1866.7851988125246,1875.4667151864085,1177.065842409402,1197.595015704544,1176.08956223474,1167.3423261479275,1182.9883127008266,1282.2901647840433,1344.9025529941707,1284.9420907640276,1291.9192956474506,1305.8432382201495,2128.999628255649,1895.514836351424,1818.1127945408448,93.3939167616903,1988.6500800541146,45.833823770622864,1874.0655206275574,1865.9990825199875
0,3095014807,1491198464,5.0,25,2586976.0,30,False,Invictus Gaming,OG,1315.2119448260933,1300.1291135004287,1315.5103317073372,1155.1986975275572,1226.0034797389567,1435.8152597531075,1430.6903850270776,1449.2344151128302,1210.871466071774,1319.9738515995302,2184.3161786175274,2040.810285998039,1985.7984427828585,57.40235704779533,1991.992152448445,37.7949454893365,1897.5047887251042,1871.12043369746,1274.1994207858995,1183.1163038945856,1238.1679559981333,1214.5148563837192,1209.1709425586125,1406.4907789717206,1264.178663477607,1351.7507791650153,1309.4768016296628,1303.8704746396193,2282.1035918124107,2035.3709156104135,1706.503634537852,98.69307048079858,2050.0082885924166,44.681199561095454,1938.3052896896781,1889.2606375828605
0,3095178259,1491205303,2586976.0,3,5.0,12,False,OG,Invictus Gaming,1274.1994207858995,1183.1163038945856,1238.1679559981333,1214.5148563837192,1209.1709425586125,1406.4907789717206,1264.178663477607,1351.7507791650153,1309.4768016296628,1303.8704746396193,2282.1035918124107,2035.3709156104135,1706.503634537852,98.69307048079858,2050.0082885924166,44.681199561095454,1938.3052896896781,1889.2606375828605,1315.2119448260933,1300.1291135004287,1315.5103317073372,1155.1986975275572,1226.0034797389567,1435.8152597531075,1430.6903850270776,1449.2344151128302,1210.871466071774,1319.9738515995302,2184.3161786175274,2040.810285998039,1985.7984427828585,57.40235704779533,1991.992152448445,37.7949454893365,1897.5047887251042,1871.12043369746
0,3095239462,1491207649,5.0,24,2586976.0,38,False,Invictus Gaming,OG,1315.2119448260933,1300.1291135004287,1315.5103317073372,1155.1986975275572,1226.0034797389567,1435.8152597531075,1430.6903850270776,1449.2344151128302,1210.871466071774,1319.9738515995302,2184.3161786175274,2040.810285998039,1985.7984427828585,57.40235704779533,1991.992152448445,37.7949454893365,1897.5047887251042,1871.12043369746,1274.1994207858995,1183.1163038945856,1238.1679559981333,1214.5148563837192,1209.1709425586125,1406.4907789717206,1264.178663477607,1351.7507791650153,1309.4768016296628,1303.8704746396193,2282.1035918124107,2035.3709156104135,1706.503634537852,98.69307048079858,2050.0082885924166,44.681199561095454,1938.3052896896781,1889.2606375828605
0,3095399977,1491213789,1375614.0,26,2640025.0,16,True,Newbee,iG.Vitality,1155.193678250908,1187.7828860120496,1180.3993591183666,1148.9923947485618,1158.1719758677075,1219.8005183188052,1259.4546493152673,1257.146005764313,1193.6630795683118,1215.3762115822376,2079.10801691432,1878.9738236352425,1827.6827922599184,80.0536773116309,1974.9217012741965,43.254600984668635,1866.7851988125246,1875.4667151864085,1086.7908427330424,1088.9158898985968,1084.5453128304534,1077.0114104673933,1095.936959818236,1151.8843771073496,1116.2502407835111,1133.8273860564245,1057.1956647843365,1127.762971633854,1949.453111164095,1814.4217072932706,1749.6621357108804,54.01256154832964,1873.3707911960198,36.29691676510119,1782.6284992832666,1767.6412049378234
0,3095509423,1491217773,2640025.0,7,1375614.0,24,False,iG.Vitality,Newbee,1086.7908427330424,1088.9158898985968,1084.5453128304534,1077.0114104673933,1095.936959818236,1151.8843771073496,1116.2502407835111,1133.8273860564245,1057.1956647843365,1127.762971633854,1949.453111164095,1814.4217072932706,1749.6621357108804,54.01256154832964,1873.3707911960198,36.29691676510119,1782.6284992832666,1767.6412049378234,1155.193678250908,1187.7828860120496,1180.3993591183666,1148.9923947485618,1158.1719758677075,1219.8005183188052,1259.4546493152673,1257.146005764313,1193.6630795683118,1215.3762115822376,2079.10801691432,1878.9738236352425,1827.6827922599184,80.0536773116309,1974.9217012741965,43.254600984668635,1866.7851988125246,1875.4667151864085
0,3096748100,1491271667,5.0,27,1375614.0,20,True,Invictus Gaming,Newbee,1289.450387373909,1308.64135602637,1316.047916716094,1153.0775557532836,1235.4605024308635,1390.105038961344,1440.6813351395822,1444.797463445602,1207.9894297994801,1332.962074013814,2231.5710155896854,2107.423372415101,2040.810285998039,49.659057269833795,2026.785978817448,35.82717968388699,1937.2180296077304,1897.5047887251042,1204.4345629812026,1213.0682759211272,1178.4351013760206,1146.9560761609387,1160.1591025982925,1339.9197496489635,1318.128026742533,1262.281366186607,1191.016234879851,1220.9315303138412,2109.851253160488,1951.5458687333648,1878.9738236352425,63.32215377084914,1982.1684113181077,40.63250239018088,1880.5871553426557,1866.7851988125246
0,3096835333,1491276610,1375614.0,5,5.0,26,False,Newbee,Invictus Gaming,1204.4345629812026,1213.0682759211272,1178.4351013760206,1146.9560761609387,1160.1591025982925,1339.9197496489635,1318.128026742533,1262.281366186607,1191.016234879851,1220.9315303138412,2109.851253160488,1951.5458687333648,1878.9738236352425,63.32215377084914,1982.1684113181077,40.63250239018088,1880.5871553426557,1866.7851988125246,1289.450387373909,1308.64135602637,1316.047916716094,1153.0775557532836,1235.4605024308635,1390.105038961344,1440.6813351395822,1444.797463445602,1207.9894297994801,1332.962074013814,2231.5710155896854,2107.423372415101,2040.810285998039,49.659057269833795,2026.785978817448,35.82717968388699,1937.2180296077304,1897.5047887251042
0,3097027819,1491285612,5.0,38,2586976.0,18,True,Invictus Gaming,OG,1289.450387373909,1308.64135602637,1316.047916716094,1153.0775557532836,1235.4605024308635,1390.105038961344,1440.6813351395822,1444.797463445602,1207.9894297994801,1332.962074013814,2231.5710155896854,2107.423372415101,2040.810285998039,49.659057269833795,2026.785978817448,35.82717968388699,1937.2180296077304,1897.5047887251042,1291.9053367298206,1237.6063552168032,1263.073903470902,1211.5830249294181,1213.5795160800258,1440.6889796632825,1367.8507331199985,1391.4816013117083,1305.2471000757,1311.2111493710354,2212.4951016124605,2006.485377195681,2035.3709156104135,82.40388976671194,2033.6819925380412,43.742622388497104,1924.3254365667983,1938.3052896896781
0,3097156080,1491291102,2586976.0,9,5.0,34,False,OG,Invictus Gaming,1291.9053367298206,1237.6063552168032,1263.073903470902,1211.5830249294181,1213.5795160800258,1440.6889796632825,1367.8507331199985,1391.4816013117083,1305.2471000757,1311.2111493710354,2212.4951016124605,2006.485377195681,2035.3709156104135,82.40388976671194,2033.6819925380412,43.742622388497104,1924.3254365667983,1938.3052896896781,1289.450387373909,1308.64135602637,1316.047916716094,1153.0775557532836,1235.4605024308635,1390.105038961344,1440.6813351395822,1444.797463445602,1207.9894297994801,1332.962074013814,2231.5710155896854,2107.423372415101,2040.810285998039,49.659057269833795,2026.785978817448,35.82717968388699,1937.2180296077304,1897.5047887251042
0,3097263923,1491295370,5.0,37,2586976.0,18,True,Invictus Gaming,OG,1289.450387373909,1308.64135602637,1316.047916716094,1153.0775557532836,1235.4605024308635,1390.105038961344,1440.6813351395822,1444.797463445602,1207.9894297994801,1332.962074013814,2231.5710155896854,2107.423372415101,2040.810285998039,49.659057269833795,2026.785978817448,35.82717968388699,1937.2180296077304,1897.5047887251042,1291.9053367298206,1237.6063552168032,1263.073903470902,1211.5830249294181,1213.5795160800258,1440.6889796632825,1367.8507331199985,1391.4816013117083,1305.2471000757,1311.2111493710354,2212.4951016124605,2006.485377195681,2035.3709156104135,82.40388976671194,2033.6819925380412,43.742622388497104,1924.3254365667983,1938.3052896896781
0,3116184404,1492103180,46.0,44,3729377.0,49,False,Team Empire,Ninjas in Pyjamas,1074.8897715188639,1100.9563743682843,1095.9014606162,1076.389527794796,1091.765990973013,1099.6092279288687,1167.1311880380908,1155.716728123178,1129.089577944753,1153.8468930243046,1936.3648519014985,1693.7886712214206,1698.0724721884158,97.03047227203129,1859.150721152862,45.136552033114214,1746.3093410700767,1753.8492198428348,835.1065340205373,842.7733087316471,833.427496928654,962.8380869099541,848.9700465524661,779.0612936118367,784.8684285423942,775.9577307315552,952.4546895233932,791.4309972411095,1379.6414274693075,977.7385406672468,1031.0357327082636,160.76115472082438,1574.9266929314715,55.7504462584986,1435.5505772852252,1438.0084219040805
0,3116333596,1492109555,46.0,24,3729377.0,16,True,Team Empire,Ninjas in Pyjamas,1074.8897715188639,1100.9563743682843,1095.9014606162,1076.389527794796,1091.765990973013,1099.6092279288687,1167.1311880380908,1155.716728123178,1129.089577944753,1153.8468930243046,1936.3648519014985,1693.7886712214206,1698.0724721884158,97.03047227203129,1859.150721152862,45.136552033114214,1746.3093410700767,1753.8492198428348,835.1065340205373,842.7733087316471,833.427496928654,962.8380869099541,848.9700465524661,779.0612936118367,784.8684285423942,775.9577307315552,952.4546895233932,791.4309972411095,1379.6414274693075,977.7385406672468,1031.0357327082636,160.76115472082438,1574.9266929314715,55.7504462584986,1435.5505772852252,1438.0084219040805
0,3116401911,1492113012,3729377.0,44,46.0,18,True,Ninjas in Pyjamas,Team Empire,835.1065340205373,842.7733087316471,833.427496928654,962.8380869099541,848.9700465524661,779.0612936118367,784.8684285423942,775.9577307315552,952.4546895233932,791.4309972411095,1379.6414274693075,977.7385406672468,1031.0357327082636,160.76115472082438,1574.9266929314715,55.7504462584986,1435.5505772852252,1438.0084219040805,1074.8897715188639,1100.9563743682843,1095.9014606162,1076.389527794796,1091.765990973013,1099.6092279288687,1167.1311880380908,1155.716728123178,1129.089577944753,1153.8468930243046,1936.3648519014985,1693.7886712214206,1698.0724721884158,97.03047227203129,1859.150721152862,45.136552033114214,1746.3093410700767,1753.8492198428348
0,3116481771,1492117562,3729377.0,20,46.0,27,False,Ninjas in Pyjamas,Team Empire,835.1065340205373,842.7733087316471,833.427496928654,962.8380869099541,848.9700465524661,779.0612936118367,784.8684285423942,775.9577307315552,952.4546895233932,791.4309972411095,1379.6414274693075,977.7385406672468,1031.0357327082636,160.76115472082438,1574.9266929314715,55.7504462584986,1435.5505772852252,1438.0084219040805,1074.8897715188639,1100.9563743682843,1095.9014606162,1076.389527794796,1091.765990973013,1099.6092279288687,1167.1311880380908,1155.716728123178,1129.089577944753,1153.8468930243046,1936.3648519014985,1693.7886712214206,1698.0724721884158,97.03047227203129,1859.150721152862,45.136552033114214,1746.3093410700767,1753.8492198428348
0,3116534951,1492121221,3729377.0,11,46.0,29,False,Ninjas in Pyjamas,Team Empire,835.1065340205373,842.7733087316471,833.427496928654,962.8380869099541,848.9700465524661,779.0612936118367,784.8684285423942,775.9577307315552,952.4546895233932,791.4309972411095,1379.6414274693075,977.7385406672468,1031.0357327082636,160.76115472082438,1574.9266929314715,55.7504462584986,1435.5505772852252,1438.0084219040805,1074.8897715188639,1100.9563743682843,1095.9014606162,1076.389527794796,1091.765990973013,1099.6092279288687,1167.1311880380908,1155.716728123178,1129.089577944753,1153.8468930243046,1936.3648519014985,1693.7886712214206,1698.0724721884158,97.03047227203129,1859.150721152862,45.136552033114214,1746.3093410700767,1753.8492198428348
0,3124453404,1492448885,46.0,38,2533075.0,62,True,Team Empire,Danish Bears,1127.0839216497825,1098.2156373218363,1094.141176457545,1074.3157250250563,1094.4491837284104,1201.6244806565414,1162.593954589098,1144.985445722952,1125.5850881015178,1155.9358666792893,1932.194973034297,1715.2743210545548,1693.7886712214206,86.76826079189678,1859.7581788072696,44.59440547467344,1748.272165120586,1746.3093410700767,1002.3124434770323,1046.5915157467373,1040.2275035171865,1054.5804611415963,1047.9636956415395,983.1930079994838,1064.838103861403,1053.4786280473968,1075.9557518484448,1066.1016996501955,1740.7782504801621,1427.2424247237427,1336.7375456384916,125.41433030256776,1815.8361970170795,48.59336775307776,1694.3527776343853,1719.0372842082245
0,3124569646,1492453971,2533075.0,28,46.0,33,False,Danish Bears,Team Empire,1002.3124434770323,1046.5915157467373,1040.2275035171865,1054.5804611415963,1047.9636956415395,983.1930079994838,1064.838103861403,1053.4786280473968,1075.9557518484448,1066.1016996501955,1740.7782504801621,1427.2424247237427,1336.7375456384916,125.41433030256776,1815.8361970170795,48.59336775307776,1694.3527776343853,1719.0372842082245,1127.0839216497825,1098.2156373218363,1094.141176457545,1074.3157250250563,1094.4491837284104,1201.6244806565414,1162.593954589098,1144.985445722952,1125.5850881015178,1155.9358666792893,1932.194973034297,1715.2743210545548,1693.7886712214206,86.76826079189678,1859.7581788072696,44.59440547467344,1748.272165120586,1746.3093410700767
0,3124644956,1492457839,46.0,44,2533075.0,35,True,Team Empire,Danish Bears,1127.0839216497825,1098.2156373218363,1094.141176457545,1074.3157250250563,1094.4491837284104,1201.6244806565414,1162.593954589098,1144.985445722952,1125.5850881015178,1155.9358666792893,1932.194973034297,1715.2743210545548,1693.7886712214206,86.76826079189678,1859.7581788072696,44.59440547467344,1748.272165120586,1746.3093410700767,1002.3124434770323,1046.5915157467373,1040.2275035171865,1054.5804611415963,1047.9636956415395,983.1930079994838,1064.838103861403,1053.4786280473968,1075.9557518484448,1066.1016996501955,1740.7782504801621,1427.2424247237427,1336.7375456384916,125.41433030256776,1815.8361970170795,48.59336775307776,1694.3527776343853,1719.0372842082245
0,3137046741,1493013764,2586976.0,25,3580606.0,41,False,OG,SG e-sports,1212.2518336791316,1222.7252150266295,1217.4524933569874,1184.3806282022585,1231.913218168446,1288.2791008568754,1302.5039812993793,1295.342604006918,1266.002681867556,1325.2999977753286,2212.4951016124605,1862.5808170308253,1925.3714234626475,139.96571383265407,2033.6819925380412,46.16913387011958,1918.259157862742,1921.2513759374613,824.2007404795066,841.9757557369237,826.0241896792439,861.6716245288943,850.9075595202911,767.8295838497045,791.2711602786193,769.8693425462496,780.9411466056528,782.3539724154143,1263.053087757018,982.3681368545683,985.8203583185277,112.27398036097992,1452.6622956180802,53.89248160159954,1317.9310916140812,1328.3417419297327
0,3137048108,1493013830,5.0,33,26.0,15,True,Invictus Gaming,mousesports,1282.4602922203262,1296.3980486329347,1289.3812211323766,1285.3695885152474,1317.3703834815703,1391.264576408633,1410.5711851924696,1400.8514613397565,1411.592022786721,1447.5890284253494,2196.29753036192,1967.8971575736402,2085.994627907699,91.36014911531211,2015.939559723578,35.761342624608815,1926.536203162056,1930.5265371037945,824.2007404795066,841.9757557369237,826.0241896792439,861.6716245288943,850.9075595202911,767.8295838497045,791.2711602786193,769.8693425462496,780.9411466056528,782.3539724154143,1263.053087757018,982.3681368545683,985.8203583185277,112.27398036097992,1452.6622956180802,53.89248160159954,1317.9310916140812,1328.3417419297327
0,3137048517,1493013850,4253054.0,20,2640025.0,17,False,Team Random,iG.Vitality,824.2007404795066,841.9757557369237,826.0241896792439,861.6716245288943,850.9075595202911,767.8295838497045,791.2711602786193,769.8693425462496,780.9411466056528,782.3539724154143,1263.053087757018,982.3681368545683,985.8203583185277,112.27398036097992,1452.6622956180802,53.89248160159954,1317.9310916140812,1328.3417419297327,1076.8747887455086,1080.668108052032,1078.7583984516882,1106.3615714089724,1097.6087268526683,1112.802386835016,1118.368522089315,1115.5663055942084,1139.1249479661728,1159.6483303278198,1949.1806473517768,1719.048362094999,1835.3348361969208,92.05291410271134,1868.7662633835507,36.735285199222425,1776.9280503854948,1780.7302941815653
0,3137076847,1493015282,1838315.0,20,3547682.0,9,True,Team Secret,Team VGJ,1168.7211196870235,1177.0465159732594,1172.8551764287213,1207.4042951910221,1187.4199208823704,1258.8942177211213,1271.6691267706915,1265.2377234312655,1318.2516382957012,1287.5866038122765,2095.457929713117,1601.191563605164,1643.4631944942637,197.70654644318162,1925.1362741244739,49.06122842769762,1802.4832030552302,1805.312388520908,1051.0570768684647,1053.5764437321702,1052.3080930615233,1117.5768331340523,1078.714608733293,1077.6299538042454,1081.4605360710143,1079.532066796842,1144.6095660808458,1111.9911300370998,1920.0934060519849,1675.2716784920565,1778.8925622675797,97.92869102397148,1899.1011104812171,47.507179635378606,1780.3331613927703,1783.236616896798
0,3137130045,1493017948,26.0,24,5.0,32,False,mousesports,Invictus Gaming,824.2007404795066,841.9757557369237,826.0241896792439,861.6716245288943,850.9075595202911,767.8295838497045,791.2711602786193,769.8693425462496,780.9411466056528,782.3539724154143,1263.053087757018,982.3681368545683,985.8203583185277,112.27398036097992,1452.6622956180802,53.89248160159954,1317.9310916140812,1328.3417419297327,1282.4602922203262,1296.3980486329347,1289.3812211323766,1285.3695885152474,1317.3703834815703,1391.264576408633,1410.5711851924696,1400.8514613397565,1411.592022786721,1447.5890284253494,2196.29753036192,1967.8971575736402,2085.994627907699,91.36014911531211,2015.939559723578,35.761342624608815,1926.536203162056,1930.5265371037945
0,3137133270,1493018104,2640025.0,16,4253054.0,23,False,iG.Vitality,Team Random,1076.8747887455086,1080.668108052032,1078.7583984516882,1106.3615714089724,1097.6087268526683,1112.802386835016,1118.368522089315,1115.5663055942084,1139.1249479661728,1159.6483303278198,1949.1806473517768,1719.048362094999,1835.3348361969208,92.05291410271134,1868.7662633835507,36.735285199222425,1776.9280503854948,1780.7302941815653,824.2007404795066,841.9757557369237,826.0241896792439,861.6716245288943,850.9075595202911,767.8295838497045,791.2711602786193,769.8693425462496,780.9411466056528,782.3539724154143,1263.053087757018,982.3681368545683,985.8203583185277,112.27398036097992,1452.6622956180802,53.89248160159954,1317.9310916140812,1328.3417419297327
0,3137147095,1493018739,3580606.0,8,2586976.0,29,False,SG e-sports,OG,824.2007404795066,841.9757557369237,826.0241896792439,861.6716245288943,850.9075595202911,767.8295838497045,791.2711602786193,769.8693425462496,780.9411466056528,782.3539724154143,1263.053087757018,982.3681368545683,985.8203583185277,112.27398036097992,1452.6622956180802,53.89248160159954,1317.9310916140812,1328.3417419297327,1212.2518336791316,1222.7252150266295,1217.4524933569874,1184.3806282022585,1231.913218168446,1288.2791008568754,1302.5039812993793,1295.342604006918,1266.002681867556,1325.2999977753286,2212.4951016124605,1862.5808170308253,1925.3714234626475,139.96571383265407,2033.6819925380412,46.16913387011958,1918.259157862742,1921.2513759374613
0,3137154342,1493019074,3547682.0,28,1838315.0,27,False,Team VGJ,Team Secret,1051.0570768684647,1053.5764437321702,1052.3080930615233,1117.5768331340523,1078.714608733293,1077.6299538042454,1081.4605360710143,1079.532066796842,1144.6095660808458,1111.9911300370998,1920.0934060519849,1675.2716784920565,1778.8925622675797,97.92869102397148,1899.1011104812171,47.507179635378606,1780.3331613927703,1783.236616896798,1168.7211196870235,1177.0465159732594,1172.8551764287213,1207.4042951910221,1187.4199208823704,1258.8942177211213,1271.6691267706915,1265.2377234312655,1318.2516382957012,1287.5866038122765,2095.457929713117,1601.191563605164,1643.4631944942637,197.70654644318162,1925.1362741244739,49.06122842769762,1802.4832030552302,1805.312388520908
0,3137212042,1493021811,2640025.0,19,4253054.0,27,False,iG.Vitality,Team Random,1076.8747887455086,1080.668108052032,1078.7583984516882,1106.3615714089724,1097.6087268526683,1112.802386835016,1118.368522089315,1115.5663055942084,1139.1249479661728,1159.6483303278198,1949.1806473517768,1719.048362094999,1835.3348361969208,92.05291410271134,1868.7662633835507,36.735285199222425,1776.9280503854948,1780.7302941815653,824.2007404795066,841.9757557369237,826.0241896792439,861.6716245288943,850.9075595202911,767.8295838497045,791.2711602786193,769.8693425462496,780.9411466056528,782.3539724154143,1263.053087757018,982.3681368545683,985.8203583185277,112.27398036097992,1452.6622956180802,53.89248160159954,1317.9310916140812,1328.3417419297327
0,3137225459,1493022429,2586976.0,23,3580606.0,16,True,OG,SG e-sports,1212.2518336791316,1222.7252150266295,1217.4524933569874,1184.3806282022585,1231.913218168446,1288.2791008568754,1302.5039812993793,1295.342604006918,1266.002681867556,1325.2999977753286,2212.4951016124605,1862.5808170308253,1925.3714234626475,139.96571383265407,2033.6819925380412,46.16913387011958,1918.259157862742,1921.2513759374613,824.2007404795066,841.9757557369237,826.0241896792439,861.6716245288943,850.9075595202911,767.8295838497045,791.2711602786193,769.8693425462496,780.9411466056528,782.3539724154143,1263.053087757018,982.3681368545683,985.8203583185277,112.27398036097992,1452.6622956180802,53.89248160159954,1317.9310916140812,1328.3417419297327
0,3137237965,1493022979,1883502.0,29,3326875.0,25,True,Virtus.pro,Faceless,1145.1949154366027,1152.3594317224035,1148.7525258894875,1200.9845777959476,1163.44894731838,1176.136579608473,1184.8278852877079,1180.4523322287778,1280.6475882069708,1201.8206575752035,2087.568373973295,1647.6124227373407,1695.6994685623995,175.98238049438163,1996.487910398475,51.426902486639435,1867.920654181876,1870.6739625176954,1092.9782376388575,1097.5661675659185,1095.2564190002374,1210.025035873537,1091.3988041181913,1172.960463976102,1181.4950470035467,1177.198394434802,1289.6478647392787,1118.5831896773843,1842.8856081189613,1576.386015894113,1666.7548820771647,106.59983688993937,1895.9052976113321,45.8203762374731,1781.3543570176496,1784.3720481374296
0,3137262488,1493024088,4251435.0,27,2163.0,37,False,w33ha earthspirit,Team Liquid,824.2007404795066,841.9757557369237,826.0241896792439,861.6716245288943,850.9075595202911,767.8295838497045,791.2711602786193,769.8693425462496,780.9411466056528,782.3539724154143,1263.053087757018,982.3681368545683,985.8203583185277,112.27398036097992,1452.6622956180802,53.89248160159954,1317.9310916140812,1328.3417419297327,1176.109371818416,1184.7993349530145,1180.424457785085,1242.9314247582358,1199.697853203671,1248.294549698591,1260.5464273875716,1254.3783390843678,1396.7681351409951,1289.5327204252726,2107.139911640592,1671.291628200191,1719.8884091542309,174.3393133761603,2000.9802315355087,48.218518427678575,1880.433935466313,1883.313819161956
