,id matches,patch,region,league_name,league_id,radiant_name,radiant_id,dire_name,dire_id,radiant_score,dire_score,first_ban_radiant,ban1,ban2,ban3,ban4,pick1,pick2,pick3,pick4,ban7,ban8,ban9,ban10,pick5,pick6,pick7,pick8,ban11,ban12,pick9,pick10,radiant_win
0,3258835977,20,1,The Summit 5,4442,Virtus.pro,18,Team Secret,1,37,24,0,91,33,26,51,16,39,62,49,55,98,71,65,10,21,101,45,63,11,58,69,1
0,3258859593,20,2,ProDotA Cup Series by Azubu.tv,4665,Elite Wolves ,,Wheel Whreck While Whistling,,48,24,1,27,16,107,60,5,23,68,13,8,41,40,106,108,51,18,15,63,39,76,25,1
0,3258915301,20,1,The Summit 5,4442,Team Secret,1,Virtus.pro,18,29,35,1,91,33,32,51,5,65,107,41,16,26,39,56,50,86,47,6,15,12,25,59,0
0,3258970732,20,1,The Summit 5,4442,Team Secret,1,Virtus.pro,18,25,4,0,33,91,51,32,26,5,16,8,85,39,112,75,99,2,46,78,17,98,109,36,1
0,3259012549,20,1,The Summit 5,4442,Team Secret,1,Virtus.pro,18,11,25,1,91,33,32,51,16,55,18,5,39,87,41,60,37,88,43,94,74,28,15,1,0
0,3259014524,20,2,ProDotA Cup Series by Azubu.tv,4665, Thunder Awaken ///,,Snakewingz,,30,10,0,91,83,7,16,99,51,3,60,40,74,5,70,39,31,6,106,36,33,54,58,1
0,3259050996,20,2,ProDotA Cup Series by Azubu.tv,4665,Snakewingz,, Thunder Awaken ///,,29,20,1,91,16,7,83,51,60,90,65,39,99,40,36,47,25,97,86,6,93,8,1,0
0,3260317286,20,5,Dota 2 The Open Tournament ,5233,Dmz-Esport Dota2,,Trust,,3,29,1,91,88,16,83,99,98,51,76,23,34,90,82,86,30,11,41,103,8,84,20,0
0,3260420579,20,3,ProDotA Cup Series by Azubu.tv,4665,Team Singularity,63,Danish Bears,,24,35,0,80,91,13,7,88,60,5,40,90,77,54,61,95,65,97,74,75,93,64,39,0
0,3260426183,20,5,ESL India Premiership - 2017 Edition,5407,xRG Gaming,,Disciples of Pain,,40,28,1,64,83,99,104,87,55,71,108,28,34,109,106,70,66,43,76,18,88,81,30,1
0,3260568429,20,3,ProDotA Cup Series by Azubu.tv,4665,Lost the gem Boys,,Double Dimension,56,43,18,1,60,51,91,88,13,90,16,71,99,46,33,40,57,86,17,7,1,59,8,54,1
0,3260683852,20,3,ProDotA Cup Series by Azubu.tv,4665,Effect,3,Lost the gem Boys,,29,43,0,60,71,91,51,88,7,40,104,25,46,63,4,50,37,23,17,54,41,98,76,0
0,3260732358,20,3,Blood In The Streets (BITS),5434,Gambit Esports,9,Planet Dog,,4,31,0,88,83,91,16,51,39,60,3,55,99,11,65,86,49,84,104,109,15,77,18,0
0,3260790960,20,3,ProDotA Cup Series by Azubu.tv,4665,Danish Bears,,4 protect five,,27,18,0,40,83,88,89,16,97,84,13,68,35,5,8,95,3,27,65,6,104,109,41,1
0,3260819879,20,3,Blood In The Streets (BITS),5434,Planet Dog,,Gambit Esports,9,11,23,0,51,88,60,83,16,86,13,87,106,6,46,7,100,50,65,59,47,109,95,18,0
0,3260908794,20,3,Blood In The Streets (BITS),5434,Planet Dog,,Gambit Esports,9,16,21,1,88,51,91,16,83,64,13,86,53,99,55,60,21,104,6,77,25,76,49,15,0
0,3260982891,20,2,ProDotA Cup Series by Azubu.tv,4665,Union Gosu,,Wheel Whreck While Whistling,,27,33,0,40,27,60,16,5,51,75,114,8,15,39,17,106,88,57,54,49,109,74,70,0
0,3261050087,20,2,ProDotA Cup Series by Azubu.tv,4665,Wheel Whreck While Whistling,,Union Gaming Bolivia,,29,14,0,27,16,60,40,5,107,37,55,51,8,28,54,97,71,106,17,70,1,67,42,1
0,3261161172,20,2,ProDotA Cup Series by Azubu.tv,4665,Snakewingz,,Nano,,41,27,0,99,36,51,15,60,27,65,16,54,25,104,8,83,20,4,41,76,13,39,47,1
0,3261206395,20,2,ProDotA Cup Series by Azubu.tv,4665,Snakewingz,,Nano,,46,56,0,51,36,4,15,99,64,65,5,16,54,60,83,14,31,70,41,25,47,43,34,0
0,3261269778,20,2,ProDotA Cup Series by Azubu.tv,4665,Snakewingz,,Nano,,37,44,1,36,99,15,4,51,65,3,88,54,39,27,70,60,86,67,57,76,13,11,8,1
0,3262335211,20,5,Dota 2 The Open Tournament ,5233,Roar,,Potraidon,,29,28,1,83,7,57,51,16,107,37,60,95,15,68,99,104,27,47,48,12,8,25,94,1
0,3262508932,20,3,WellPlay Invitational by VitalBet,4669,@ANIME PRO BOKSERA,,PENTA Sports,38,29,19,1,51,60,88,13,91,16,25,39,65,87,77,6,7,86,30,8,97,93,104,70,1
0,3262535072,20,3,ProDotA Cup Series by Azubu.tv,4665,Danish Bears,,Gambit Esports,9,25,25,1,83,51,60,91,88,16,13,40,87,6,68,63,86,7,59,27,47,111,74,53,1
0,3262625880,20,3,WellPlay Invitational by VitalBet,4669,PENTA Sports,38,@ANIME PRO BOKSERA,,46,35,1,91,60,88,51,13,16,87,28,6,66,55,39,18,40,25,80,68,104,30,83,1
0,3262731650,20,3,ProDotA Cup Series by Azubu.tv,4665,Lost the gem Boys,,Danish Bears,,16,32,0,13,88,83,51,16,7,37,40,82,63,27,6,14,68,25,99,34,1,9,15,0
0,3262752411,20,3,CZ-SK Dota 2 League Season 10,5481,REVITAL-GAMING,,HIPPOMANIACS,,40,43,1,83,55,40,88,51,13,37,86,15,76,104,11,16,8,6,112,34,43,46,47,1
0,3262775014,20,3,WellPlay Invitational by VitalBet,4669,PENTA Sports,38,@ANIME PRO BOKSERA,,36,36,1,91,60,88,51,39,87,16,84,6,8,40,80,49,30,85,70,13,77,55,36,0
0,3262836774,20,3,ProDotA Cup Series by Azubu.tv,4665,Danish Bears,,Lost the gem Boys,,48,24,0,88,13,40,51,71,7,20,65,6,82,25,84,16,86,39,34,18,63,54,41,1
0,3262902724,20,3,WellPlay Invitational by VitalBet,4669,@ANIME PRO BOKSERA,,PENTA Sports,38,20,17,1,55,91,88,39,60,51,30,50,59,25,16,6,80,97,40,109,65,7,108,28,1
0,3262909408,20,3,CZ-SK Dota 2 League Season 10,5481,HIPPOMANIACS,,REVITAL-GAMING,,14,25,1,51,40,102,83,16,86,7,50,59,15,38,18,72,41,14,74,95,39,56,34,0
0,3263101613,20,2,ProDotA Cup Series by Azubu.tv,4665,Elite Wolves ,, Thunder Awaken ///,,14,44,0,13,102,65,99,16,60,5,104,37,15,40,76,18,3,25,39,80,33,70,7,0
0,3263151485,20,2,ProDotA Cup Series by Azubu.tv,4665,Elite Wolves ,, Thunder Awaken ///,,7,26,1,102,16,60,13,51,39,86,5,40,15,76,6,57,49,65,104,70,109,8,82,0
0,3263237743,20,2,ProDotA Cup Series by Azubu.tv,4665,Wheel Whreck While Whistling,,Snakewingz,,43,46,0,51,57,60,65,27,16,5,78,74,43,54,15,102,101,8,4,76,49,25,11,1
0,3263303416,20,2,ProDotA Cup Series by Azubu.tv,4665,Snakewingz,,Wheel Whreck While Whistling,,32,20,0,57,51,78,60,16,65,86,27,102,85,15,54,71,8,77,13,49,46,74,47,1
0,3263355955,20,2,ProDotA Cup Series by Azubu.tv,4665,Wheel Whreck While Whistling,,Snakewingz,,29,11,1,65,60,57,51,16,86,7,68,36,47,102,99,71,108,77,15,8,17,49,74,1
0,3264475193,20,3,ProDotA Cup Series by Azubu.tv,4665,Planet Dog,,PENTA Sports,38,39,32,0,88,28,51,87,13,60,39,16,6,77,80,65,37,30,7,25,95,18,54,56,1
0,3264589149,20,5,ESL India Premiership - 2017 Edition,5407,Standin5,,White Unicorn,,38,39,1,55,88,16,57,51,86,108,15,34,109,76,18,74,87,23,46,28,41,65,8,1
0,3264666466,20,3,ProDotA Cup Series by Azubu.tv,4665,Planet Dog,,PENTA Sports,38,29,31,0,60,88,13,51,39,87,16,28,6,49,55,25,106,30,54,70,29,65,102,7,0
0,3264795254,20,3,ProDotA Cup Series by Azubu.tv,4665,Planet Dog,,PENTA Sports,38,18,30,0,60,28,88,13,39,25,16,51,70,7,30,87,8,68,65,54,102,37,20,3,0
0,3265163507,20,2,ProDotA Cup Series by Azubu.tv,4665,Elite Wolves ,,Wheel Whreck While Whistling,,26,15,0,70,16,7,27,107,5,13,104,49,15,106,76,23,86,18,40,43,25,39,98,1
0,3265214902,20,2,ProDotA Cup Series by Azubu.tv,4665,Wheel Whreck While Whistling,,Elite Wolves ,,27,10,0,27,13,5,16,7,51,37,99,90,11,15,54,36,68,63,106,60,76,55,17,1
0,3265251425,20,2,ProDotA Cup Series by Azubu.tv,4665,Wheel Whreck While Whistling,,Elite Wolves ,,41,15,0,27,13,5,16,51,37,15,39,70,49,63,60,23,40,102,110,76,106,33,75,1
0,3267228521,20,2,ProDotA Cup Series by Azubu.tv,4665,Wheel Whreck While Whistling,, Thunder Awaken ///,,9,18,1,104,16,7,27,60,3,57,87,55,70,15,40,65,4,76,75,88,51,25,46,0
0,3267281734,20,2,ProDotA Cup Series by Azubu.tv,4665,Wheel Whreck While Whistling,, Thunder Awaken ///,,36,25,0,27,57,39,16,5,51,37,60,70,102,46,15,104,98,76,55,17,8,47,74,1
0,3267333434,20,2,ProDotA Cup Series by Azubu.tv,4665, Thunder Awaken ///,,Wheel Whreck While Whistling,,35,40,1,27,57,37,104,16,23,68,70,7,15,46,40,36,86,63,13,39,49,78,17,0
0,3267398228,20,2,ProDotA Cup Series by Azubu.tv,4665,Wheel Whreck While Whistling,, Thunder Awaken ///,,17,30,0,60,57,36,104,37,16,27,51,99,40,15,8,63,109,65,88,46,74,39,49,0
0,3272945646,20,5,CONQUERORS INSIGNIA MINI (Season 1) Online qualifiers,5358,First Warrior,,Lost Protocol,,13,36,1,1,99,74,34,84,8,5,47,25,94,93,9,23,86,2,76,18,33,42,35,0
0,3273459565,20,5,CONQUERORS INSIGNIA MINI (Season 1) Online qualifiers,5358,Slave Dynasty,,Team Bankai,,24,40,0,99,74,28,41,83,84,26,110,109,11,13,95,14,63,12,2,7,25,106,81,0
0,3273551218,20,5,CONQUERORS INSIGNIA MINI (Season 1) Online qualifiers,5358,Mad Shooters,,Aggressive 5,,24,51,1,74,104,99,51,34,114,54,87,55,17,8,28,27,41,7,18,14,25,32,36,0
0,3273873508,20,10,D2CL Season 6,3726,ALTA TENSION,,Sin Sponsors,,12,29,0,99,16,47,40,51,37,54,15,64,34,95,17,84,75,93,39,104,7,102,13,0
0,3274329415,21,5,The International 2017,5401,Happy Feet,41,Geek Fam,80,12,25,0,40,51,68,108,99,65,88,20,104,74,11,4,50,107,15,6,25,34,47,18,0
0,3274330770,21,5,The International 2017,5401,Skatemasters,,Clutch Gamers,40,15,17,0,51,88,40,57,83,16,13,99,91,104,5,98,30,7,15,25,86,55,65,41,0
0,3274393974,21,5,The International 2017,5401,Execration,39,Fnatic,7,17,37,0,99,91,13,83,30,100,40,36,41,8,4,65,88,51,68,108,11,1,44,39,0
0,3274394099,21,5,The International 2017,5401,Mineski.???,6,TNC Pro Team,29,21,37,0,99,60,51,88,16,18,25,65,64,111,80,55,13,75,61,106,95,68,15,72,0
0,3274481444,21,5,The International 2017,5401,Execration,39,Mineski.???,6,25,6,0,88,51,99,60,18,13,16,27,61,54,55,63,41,25,111,33,83,97,23,53,1
0,3274481930,21,5,The International 2017,5401,Moogle,,Faceless,,7,31,1,91,57,60,40,25,88,75,30,51,74,6,39,65,23,54,8,104,89,100,99,0
0,3274557442,21,5,The International 2017,5401,Skatemasters,,Fnatic,7,40,44,0,16,40,65,91,30,88,68,51,108,54,4,106,55,39,17,99,53,70,44,63,0
0,3274564960,21,5,The International 2017,5401,Clutch Gamers,40,Faceless,,13,20,1,91,88,36,60,99,75,65,111,51,4,23,63,28,16,25,40,13,54,47,6,0
0,3274667512,21,5,The International 2017,5401,Happy Feet,41,Moogle,,22,39,1,40,60,25,88,65,16,13,87,28,6,83,57,30,99,54,4,100,34,69,17,0
0,3274669416,20,5,The International 2017,5401,TNC Pro Team,29,Geek Fam,80,36,22,1,51,88,99,60,16,65,107,111,59,75,93,6,5,39,25,57,109,70,8,15,1
0,3274794292,21,3,The International 2017,5401,Planet Dog,,Alliance,,21,20,0,68,51,53,60,91,7,39,19,88,65,13,55,87,40,29,101,104,1,41,56,0
0,3274794810,21,3,The International 2017,5401,4 protect five,,Crescendo,,29,11,0,75,91,88,60,16,13,51,80,61,11,50,6,5,68,63,106,23,76,86,99,1
0,3274795436,21,8,The International 2017,5401,M19,34,Double Dimension,56,34,18,1,91,60,13,51,88,7,87,55,40,77,37,82,80,64,14,54,39,49,43,11,1
0,3274800531,21,5,The International 2017,5401,Skatemasters,,Mineski.???,6,11,26,0,88,60,16,99,51,30,57,25,15,13,11,40,86,36,39,27,55,18,61,63,0
0,3274804698,21,8,The International 2017,5401,Vega Squadron,8,@ANIME PRO BOKSERA,,15,13,1,91,51,88,16,55,87,60,83,27,65,49,39,13,26,80,99,4,15,43,33,1
0,3274816116,21,5,The International 2017,5401,Moogle,,TNC Pro Team,29,20,30,0,13,16,88,107,60,51,40,39,65,25,57,23,87,86,7,1,97,11,108,76,0
0,3274904832,21,3,The International 2017,5401,Team Singularity,63,4 protect five,,29,12,0,80,16,60,51,13,88,68,8,97,40,65,46,7,75,49,25,29,77,28,15,1
0,3274904857,21,5,The International 2017,5401,Happy Feet,41,Faceless,,14,31,0,88,91,40,65,60,84,104,75,98,74,16,15,25,13,31,99,51,18,53,80,0
0,3274908009,21,3,The International 2017,5401,mousesports,57,Planet Dog,,19,28,0,91,65,83,60,51,53,39,49,87,68,99,16,86,64,62,104,77,15,95,70,0
0,3274927926,21,5,The International 2017,5401,Fnatic,7,Clutch Gamers,40,22,8,1,65,107,68,36,30,114,37,40,4,1,44,99,104,60,8,70,106,13,25,39,1
0,3274935013,21,8,The International 2017,5401,M19,34,Natus Vincere,17,30,12,0,55,97,91,88,51,60,77,30,65,106,49,43,39,63,37,95,16,38,25,28,1
0,3274946646,21,8,The International 2017,5401,Vega Squadron,8,Gambit Esports,9,12,23,1,91,51,16,88,60,77,83,65,64,55,95,53,3,87,104,15,43,76,49,11,0
0,3274979826,20,5,CONQUERORS INSIGNIA MINI (Season 1) Online qualifiers,5358,-HELLRAISERS-,,JMD Gaming ,,18,37,0,51,99,88,74,37,16,86,104,54,34,75,93,108,18,44,39,57,25,114,82,0
0,3275011120,21,3,The International 2017,5401,Team Secret,1,Crescendo,,18,11,0,51,91,88,80,60,55,7,13,8,107,4,32,40,77,31,35,111,11,58,46,1
0,3275012710,21,5,The International 2017,5401,Execration,39,Geek Fam,80,29,4,0,51,107,68,99,30,13,16,88,15,40,60,41,75,53,18,6,47,104,49,25,1
0,3275038059,21,3,The International 2017,5401,Cool Beans,,PENTA Sports,38,55,54,1,70,90,30,60,16,13,51,40,48,39,5,54,87,99,25,74,68,6,86,77,1
0,3275045676,21,8,The International 2017,5401,@ANIME PRO BOKSERA,,Double Dimension,56,42,8,1,88,60,51,91,16,37,57,39,87,59,6,109,90,68,17,41,32,18,7,95,1
0,3275056852,21,5,The International 2017,5401,Happy Feet,41,Clutch Gamers,40,12,29,0,80,88,60,40,51,68,99,11,98,39,111,65,16,86,13,28,54,41,15,73,0
0,3275066534,21,8,The International 2017,5401,Ñomanche,42,Team Empire,21,17,22,0,88,68,60,51,16,13,30,87,59,6,15,40,23,54,8,46,65,47,2,94,0
0,3275108399,21,3,The International 2017,5401,Crescendo,,Team Singularity,63,20,21,0,91,88,60,90,13,80,50,83,68,59,99,51,16,28,18,64,15,100,6,47,0
0,3275124185,21,5,The International 2017,5401,Skatemasters,,Geek Fam,80,8,28,0,88,99,16,51,107,68,65,13,54,63,8,40,60,20,77,18,98,15,96,34,0
0,3275178718,21,8,The International 2017,5401,Effect,3,M19,34,10,30,0,40,51,7,13,88,16,8,55,43,99,70,4,87,37,108,15,25,49,39,11,0
0,3275183011,21,8,The International 2017,5401,Team Empire,21,Vega Squadron,8,30,26,0,55,51,60,88,83,16,13,86,49,6,15,66,68,7,18,46,95,65,40,61,0
0,3275206476,21,5,The International 2017,5401,Execration,39,Moogle,,35,12,1,40,88,60,13,16,25,23,54,99,70,65,41,86,39,57,75,53,93,97,4,1
0,3275248394,21,5,The International 2017,5401,Mineski.???,6,Fnatic,7,46,35,1,36,68,40,51,60,108,91,98,25,76,61,4,30,64,70,65,15,49,39,44,1
0,3275276589,21,3,The International 2017,5401,Danish Bears,,Alliance,,35,12,0,84,91,88,51,60,16,77,65,68,111,18,53,40,101,75,4,11,33,35,104,1
0,3275297767,21,8,The International 2017,5401,Double Dimension,56,Gambit Esports,9,30,12,1,51,91,16,88,60,77,83,65,64,13,82,43,3,7,104,15,80,59,39,47,1
0,3275340129,21,5,The International 2017,5401,Moogle,,Skatemasters,,51,39,0,40,88,25,60,16,13,107,87,99,70,57,30,75,4,54,55,15,17,92,39,1
0,3275351174,21,8,The International 2017,5401,Team. Spirit,20,Effect,3,48,47,0,91,40,16,7,88,60,68,77,83,18,37,41,51,87,81,13,74,43,39,49,1
0,3275355209,20,5,CONQUERORS INSIGNIA MINI (Season 1) Online qualifiers,5358,Generation X,,Entity Gaming,53,14,44,1,65,88,82,60,5,55,87,78,40,83,45,76,106,70,62,71,13,46,4,25,0
0,3275399089,21,3,The International 2017,5401,Planet Dog,,4 protect five,,35,17,0,53,51,16,65,13,60,77,40,68,30,95,55,87,3,104,83,99,39,49,15,1
0,3275405570,20,5,The International 2017,5401,Faceless,,TNC Pro Team,29,14,40,1,88,13,25,60,91,16,65,71,99,75,8,68,39,63,86,19,7,106,53,48,0
0,3275412980,21,3,The International 2017,5401,Danish Bears,,mousesports,57,39,37,1,91,60,53,40,51,39,86,11,84,62,65,32,7,87,99,36,104,41,88,100,1
0,3275492852,20,5,The International 2017,5401,Fnatic,7,Geek Fam,80,34,12,1,68,91,65,108,30,99,107,36,60,8,88,40,76,62,86,4,57,15,39,20,1
0,3275546909,21,8,The International 2017,5401,Natus Vincere,17,@ANIME PRO BOKSERA,,28,22,1,88,91,60,97,16,51,39,87,49,8,65,80,86,53,108,70,13,109,17,95,1
0,3275549361,21,8,The International 2017,5401,Ñomanche,42,Team. Spirit,20,10,33,0,60,91,88,83,51,13,16,5,59,80,55,68,64,86,11,18,39,95,25,15,0
0,3275553729,21,3,The International 2017,5401,PENTA Sports,38,Alliance,,34,14,1,91,51,60,16,13,40,101,6,111,61,55,41,62,30,65,25,63,4,71,67,1
0,3275563733,21,3,The International 2017,5401,Team Secret,1,Cool Beans,,32,15,0,88,16,7,51,60,55,71,5,8,40,99,49,22,13,95,1,43,75,33,46,1
0,3275667950,21,3,The International 2017,5401,PENTA Sports,38,mousesports,57,8,30,1,91,51,60,13,39,53,86,30,28,25,16,49,32,71,76,55,6,8,95,104,0
0,3275683703,21,3,The International 2017,5401,Team Secret,1,Alliance,,22,22,0,88,91,40,51,60,55,7,99,5,68,13,15,31,58,95,65,39,35,4,17,1
0,3275686186,21,8,The International 2017,5401,Team Empire,21,Double Dimension,56,33,13,1,91,60,88,66,51,13,7,87,80,6,15,109,68,40,63,11,33,86,32,53,1
0,3275689511,21,8,The International 2017,5401,Effect,3,@ANIME PRO BOKSERA,,42,48,1,91,88,60,16,51,39,87,4,22,6,49,15,7,68,83,40,33,72,41,94,1
0,3275695734,21,10,The International 2017,5401,MAD KINGS-,,Elite Wolves ,,35,24,0,27,16,60,51,7,65,37,13,23,46,75,6,91,87,59,56,39,8,57,72,1
0,3275716176,20,3,CZ-SK Dota 2 League Season 10,5481,PODKON? A KR?VA,,Rozb?je?i,,40,42,1,51,97,40,99,7,16,5,25,54,15,8,39,23,111,4,59,55,18,88,35,0
0,3275738929,21,10,The International 2017,5401,Colombia DotA,,Infamous?,,6,25,1,99,60,51,16,88,86,83,64,70,1,15,7,104,95,8,34,57,17,69,40,0
0,3275764122,21,3,The International 2017,5401,Team Singularity,63,Planet Dog,,51,50,0,88,51,83,65,60,13,77,55,16,28,87,5,68,3,100,49,56,102,95,69,0
0,3275790914,21,8,The International 2017,5401,M19,34,Team. Spirit,20,35,34,0,60,40,55,91,51,88,39,5,49,68,25,65,37,11,16,99,8,15,28,109,1
0,3275808794,21,2,The International 2017,5401,Wheel Whreck While Whistling,,w33ha earthspirit,65,19,34,0,27,16,51,65,60,23,15,5,39,37,40,75,68,13,108,6,74,49,25,46,0
0,3275810358,21,3,The International 2017,5401,Danish Bears,,4 protect five,,29,15,0,40,13,60,51,16,88,64,87,54,74,89,104,57,15,39,52,99,41,102,80,1
0,3275824679,21,10,The International 2017,5401,,,SG e-sports team,54,23,23,0,99,16,75,60,37,51,64,40,88,15,57,6,55,107,106,8,97,93,65,54,0
0,3275825273,21,10,The International 2017,5401,Union Gaming Bolivia,,Midas Club Elite,,17,32,0,75,62,88,51,55,16,8,32,40,23,106,47,68,30,7,17,54,74,18,76,0
0,3275836033,21,8,The International 2017,5401,Vega Squadron,8,Ñomanche,42,26,8,0,83,60,68,51,88,16,50,75,65,59,40,99,70,7,62,43,15,11,63,4,1
0,3275836225,20,3,CZ-SK Dota 2 League Season 10,5481,Rozb?je?i,,PODKON? A KR?VA,,36,46,1,97,51,40,99,16,7,37,86,23,70,13,25,39,107,87,94,6,93,20,113,0
0,3275845594,20,9,CZ-SK Dota 2 League Season 10,5481,Zadk?v Stack,,iNvolute,,34,46,0,99,16,5,34,51,87,55,8,88,109,25,18,28,68,76,75,2,95,106,44,0
0,3275918719,21,2,The International 2017,5401,Team NP,,OverPower,,19,3,0,91,88,58,60,51,83,65,104,75,33,40,99,15,87,16,74,36,25,48,54,1
0,3275918851,21,3,The International 2017,5401,Crescendo,,Cool Beans,,41,15,1,99,80,60,58,51,16,40,13,39,88,11,8,55,50,48,54,59,86,17,49,1
0,3275921467,21,8,The International 2017,5401,Natus Vincere,17,Gambit Esports,9,31,18,1,88,97,39,91,51,16,13,27,11,40,8,37,3,4,6,77,65,15,7,46,1
0,3275927474,21,10,The International 2017,5401,Unknown Team,,STARS e-Sports,67,20,35,1,88,60,40,102,51,16,37,68,59,39,11,76,13,104,54,74,95,106,42,17,0
0,3275929302,21,2,The International 2017,5401,Team Freedom,,Team Red,,27,35,1,100,25,51,60,16,7,91,68,33,17,55,13,71,15,81,104,98,39,43,70,0
0,3275931259,21,8,The International 2017,5401,Double Dimension,56,Vega Squadron,8,9,23,0,91,99,60,51,83,88,55,8,43,70,97,15,86,27,106,11,33,95,104,82,0
0,3275933008,21,3,The International 2017,5401,4 protect five,,PENTA Sports,38,10,26,0,60,13,88,51,16,91,39,25,6,99,87,104,86,68,65,54,55,15,20,8,0
0,3275935059,21,10,The International 2017,5401,MAD KINGS-,,Midas Club Elite,,29,39,0,60,62,65,55,16,51,37,30,106,59,18,11,72,32,91,99,8,15,63,40,0
0,3276010559,21,2,The International 2017,5401,Digital Chaos,2,Guess,,31,17,0,51,40,16,7,75,5,60,104,99,39,15,82,54,20,25,13,8,88,36,41,1
0,3276013632,21,8,The International 2017,5401,Natus Vincere,17,Team Empire,21,14,27,0,97,60,88,55,51,16,30,13,15,49,40,77,39,6,53,71,37,93,21,12,0
0,3276014675,21,8,The International 2017,5401,Effect,3,Gambit Esports,9,20,25,1,13,7,16,40,51,88,39,4,41,6,87,65,3,21,38,99,104,15,29,109,0
0,3276025150,21,3,The International 2017,5401,Team Secret,1,mousesports,57,17,50,0,16,91,88,51,53,55,71,86,13,95,39,22,7,60,99,76,36,46,77,74,0
0,3276025304,21,3,The International 2017,5401,Alliance,,Cool Beans,,32,18,1,99,60,51,65,91,16,68,19,40,55,13,74,18,101,39,38,41,57,106,69,1
0,3276025580,21,2,The International 2017,5401,Team Freedom,,OverPower,,37,9,1,88,83,60,51,16,99,90,68,36,40,15,74,71,13,65,93,102,106,33,75,1
0,3276027917,21,10,The International 2017,5401,,,STARS e-Sports,67,42,36,1,37,99,51,60,40,7,5,75,55,54,106,88,102,8,77,23,104,17,57,25,0
0,3276098324,21,2,The International 2017,5401,Digital Chaos,2,compLexity Gaming,31,11,19,0,82,91,51,99,27,13,6,40,106,53,12,25,16,39,111,7,104,94,32,49,0
0,3276104603,21,3,The International 2017,5401,Crescendo,,Planet Dog,,9,33,0,91,60,80,65,51,16,39,49,64,68,53,15,50,87,55,77,7,95,88,61,0
0,3276105966,21,8,The International 2017,5401,Ñomanche,42,M19,34,16,26,0,40,88,51,60,16,87,55,64,4,15,65,77,100,13,45,1,106,18,108,70,0
0,3276111372,20,3,The International 2017,5401,Danish Bears,,Team Singularity,63,18,31,0,16,13,51,80,88,60,77,68,49,39,18,99,64,97,7,95,65,46,9,47,0
0,3276156941,21,10,The International 2017,5401,Elite Wolves ,,Infamous?,,35,27,0,13,60,55,16,86,110,23,8,51,104,106,41,15,107,65,7,75,47,25,39,0
0,3276160699,21,2,The International 2017,5401,Starboyz,88,Team NP,,6,23,1,58,16,91,60,107,86,53,39,65,13,50,80,69,64,25,18,55,6,51,54,0
0,3276169834,21,2,The International 2017,5401,Wheel Whreck While Whistling,,Team Red,,31,18,1,91,27,65,60,16,51,25,86,13,15,39,109,75,54,17,88,76,102,11,81,1
0,3276226816,21,10,The International 2017,5401,Unknown Team,,MAD KINGS-,,10,34,0,16,91,23,37,51,40,60,77,55,68,50,98,15,39,27,75,82,70,65,104,0
0,3276229201,21,2,The International 2017,5401,Team NP,,compLexity Gaming,31,26,6,0,65,27,91,3,86,60,50,40,7,77,51,53,25,39,104,71,55,54,64,94,1
0,3276246388,21,10,The International 2017,5401,Infamous?,,SG e-sports team,54,13,18,1,37,16,55,51,60,86,28,39,109,25,6,77,13,26,33,47,8,70,53,48,0
0,3276278414,21,10,The International 2017,5401,STARS e-Sports,67,Colombia DotA,,25,13,0,7,60,25,40,16,51,5,39,55,13,57,75,104,37,46,95,97,8,33,42,1
0,3276279242,21,2,The International 2017,5401,Guess,,Team Red,,21,9,1,91,40,51,7,86,60,5,16,36,55,25,39,13,15,8,46,57,88,102,47,1
0,3276281606,21,2,The International 2017,5401,Wheel Whreck While Whistling,,OverPower,,38,27,1,90,15,40,16,60,88,27,5,54,51,46,74,25,69,7,36,11,1,35,70,1
0,3276294301,21,10,The International 2017,5401,,,Union Gaming Bolivia,,32,13,0,23,16,75,88,40,37,60,107,64,57,74,102,104,50,17,29,1,93,8,99,1
0,3276330348,21,2,The International 2017,5401,Starboyz,88,Wheel Whreck While Whistling,,10,24,0,55,60,107,23,16,41,68,75,87,15,95,88,71,97,56,42,13,76,39,106,0
0,3276333514,21,2,The International 2017,5401,w33ha earthspirit,65,Digital Chaos,2,11,38,0,16,51,86,28,60,23,5,33,54,72,37,6,99,75,8,18,39,49,13,17,0
0,3276365045,21,2,The International 2017,5401,Union Gaming Bolivia,,Colombia DotA,,27,30,0,7,51,25,60,16,88,75,8,99,104,46,39,107,5,47,15,57,95,55,1,1
0,3276376431,21,10,The International 2017,5401,Elite Wolves ,,Midas Club Elite,,12,28,0,13,55,60,16,51,86,40,30,99,65,74,57,100,17,104,33,54,75,77,46,0
0,3276384723,21,2,The International 2017,5401,Digital Chaos,2,Team Red,,31,13,0,60,91,51,71,16,86,28,15,81,33,111,82,55,90,63,99,13,76,17,39,1
0,3276392063,21,2,The International 2017,5401,w33ha earthspirit,65,compLexity Gaming,31,42,17,1,27,37,40,90,16,86,7,5,54,13,46,11,25,74,14,72,51,15,65,63,1
0,3276393333,20,12,The International 2017,5401,CDEC Gaming,73,FTD.a,,9,24,0,16,60,88,51,9,23,8,3,41,39,65,13,5,15,7,57,70,17,76,75,0
0,3276393537,21,5,The International 2017,5401,Execration,39,Faceless,,33,18,0,88,91,13,60,16,75,51,39,99,11,55,7,65,87,18,63,98,34,108,25,1
