,id matches,patch,region,league_name,league_id,radiant_name,radiant_id,dire_name,dire_id,radiant_score,dire_score,first_ban_radiant,ban1,ban2,ban3,ban4,ban5,ban6,pick1,pick2,pick3,pick4,ban7,ban8,ban9,ban10,pick5,pick6,pick7,pick8,ban11,ban12,pick9,pick10,radiant_win
650,3576294902,21.0,5,ESL India Premiership - 2017 Edition,5407,Team NirVanA,,Knuckleheads,,22,39,1,47,60,40,88,69,107,31,53,64,34,38,17,94,67,28,16,74,104,18,54,8,36,0
651,3576307535,21.0,3,ProDotA Cup Series,5562,Insane;,,Alchemy ,,32,15,1,112,78,60,38,20,3,53,51,9,107,47,18,64,13,84,79,45,48,39,41,34,104,1
652,3576333193,21.0,3,D2CL Season 7,4820,Virtus.pro,18.0,Natus Vincere,17.0,35,40,1,112,69,85,79,20,3,84,27,58,47,61,9,54,12,60,5,11,70,65,63,38,81,0
653,3576367826,21.0,3,Uprise Champions Cup: Special,4127,Team. Spirit,20.0,HunkysFromZavod,,18,11,0,60,21,20,112,38,3,84,79,28,53,6,48,94,57,72,27,17,39,63,65,9,61,1
654,3576389672,21.0,3,ProDotA Cup Series,5562,Alchemy ,,Insane;,,30,57,0,60,78,112,53,51,57,3,79,9,107,47,23,43,34,13,88,62,20,94,104,87,6,0
655,3576551194,21.0,3,Uprise Champions Cup: Special,4127,M19,34.0,Double Dimension,56.0,24,23,0,38,58,69,19,112,51,78,27,107,87,94,54,43,81,53,44,8,71,97,13,9,49,1
656,3576613777,21.0,3,Uprise Champions Cup: Special,4127,Double Dimension,56.0,M19,34.0,30,22,0,58,107,51,69,3,38,112,79,78,53,13,48,43,63,16,27,19,72,39,94,40,17,1
657,3576624972,21.0,3,ProDotA Cup Series,5562,DotA Mastery,72.0,Team Doggie,37.0,29,30,0,20,91,57,38,78,3,107,28,72,50,59,61,77,41,75,13,108,51,1,17,10,86,1
658,3576668703,21.0,3,Uprise Champions Cup: Special,4127,M19,34.0,Double Dimension,56.0,34,12,1,58,107,51,69,3,38,79,112,78,16,53,19,48,43,85,65,63,1,39,21,9,49,1
659,3576718485,21.0,3,ProDotA Cup Series,5562,DotA Mastery,72.0,Double Dimension,56.0,50,37,1,78,47,58,53,38,40,79,112,107,72,23,63,16,9,65,60,19,54,28,15,57,10,0
660,3576791201,21.0,15,Uprise Champions Cup: Special,4127,,,MAD KINGS,64.0,7,29,0,112,78,65,71,13,39,68,107,9,16,19,64,106,18,79,47,40,104,1,70,59,61,0
661,3576826994,21.0,15,Uprise Champions Cup: Special,4127,,,MAD KINGS,64.0,5,23,1,47,112,19,71,57,64,45,68,16,60,65,17,79,1,94,39,20,41,76,78,22,104,0
662,3576888050,21.0,10,Uprise Champions Cup: Special,4127,STARS e-Sports,67.0,Midas Club Victory,,38,8,1,55,78,16,13,19,60,112,51,87,53,94,65,17,39,29,86,18,70,9,47,11,45,1
663,3576915898,21.0,10,Uprise Champions Cup: Special,4127,Midas Club Victory,,STARS e-Sports,67.0,41,42,1,13,53,78,19,60,112,85,3,72,27,1,51,104,17,9,39,32,57,8,16,63,41,0
664,3576960284,21.0,18,Perfect World Masters,5637,LGD.Forever Young,4.0,Newbee,12.0,28,9,1,39,84,28,57,112,60,16,30,19,43,29,68,50,38,110,87,41,10,65,76,69,33,1
665,3577011190,21.0,18,Perfect World Masters,5637,Newbee,12.0,LGD.Forever Young,4.0,23,28,0,39,84,28,57,38,60,16,43,111,94,20,1,93,29,88,75,65,81,69,18,51,114,1
666,3577069088,21.0,18,Perfect World Masters,5637,Newbee,12.0,LGD.Forever Young,4.0,29,14,0,39,84,28,43,38,60,16,57,15,65,75,63,109,88,87,79,7,10,9,12,25,93,1
667,3577149391,21.0,18,Perfect World Masters,5637,Vega Squadron,8.0,Team Kinguin,,17,23,1,107,39,71,72,78,60,62,57,15,86,13,43,53,77,112,9,28,10,58,80,29,46,0
668,3577220071,21.0,18,Perfect World Masters,5637,Team Kinguin,,Vega Squadron,8.0,16,29,1,39,57,72,78,60,62,107,68,16,75,80,94,15,29,2,69,18,20,49,43,47,61,0
669,3577286940,21.0,18,Perfect World Masters,5637,Team Kinguin,,Vega Squadron,8.0,34,29,0,57,39,78,72,62,68,112,107,87,60,28,80,13,43,69,16,15,81,94,18,9,19,1
670,3577299763,21.0,7,AEF Season 2,5491,Unlucky,,IM Ridiculously Strong,,17,30,1,88,91,107,71,68,34,30,112,29,96,17,43,1,22,39,23,14,48,47,81,15,8,0
671,3577378031,21.0,5,Uprise Champions Cup: Special,4127,Fire Dragoon,49.0,WarriorsGaming.Unity,36.0,47,21,1,71,100,57,13,85,112,78,51,45,60,94,11,12,43,16,30,15,63,74,34,76,40,1
672,3577379072,21.0,7,AEF Season 2,5491,Unlucky,,IM Ridiculously Strong,,6,26,1,88,91,14,71,107,34,112,68,29,78,1,81,17,43,16,28,48,35,54,22,63,39,0
673,3577403300,21.0,18,Perfect World Masters,5637,Team Kinguin,,Newbee,12.0,15,30,1,39,62,57,112,38,107,78,84,13,88,80,94,15,72,51,87,40,46,54,65,61,114,0
674,3577448430,21.0,5,Uprise Champions Cup: Special,4127,WarriorsGaming.Unity,36.0,Fire Dragoon,49.0,33,35,1,100,71,13,57,84,78,85,51,11,20,65,94,39,12,69,86,60,47,108,34,53,93,1
675,3577491695,21.0,18,Perfect World Masters,5637,Newbee,12.0,Team Kinguin,,31,7,1,62,39,112,13,57,84,107,38,80,30,6,19,12,68,51,63,86,29,43,15,17,1,1
676,3577521278,21.0,5,Uprise Champions Cup: Special,4127,Fire Dragoon,49.0,WarriorsGaming.Unity,36.0,30,19,1,71,13,57,100,85,78,60,20,51,39,94,108,12,11,45,112,107,1,88,47,9,49,1
677,3577626733,21.0,5,Uprise Champions Cup: Special,4127,New Beginning,,Geek Fam,80.0,13,39,0,58,107,57,94,88,3,19,85,86,84,34,43,112,78,20,26,29,98,15,76,9,11,0
678,3577729402,21.0,5,Uprise Champions Cup: Special,4127,New Beginning,,Geek Fam,80.0,22,14,0,58,107,57,19,112,94,88,87,84,13,20,67,34,1,38,3,48,9,15,98,49,70,1
679,3577802201,21.0,5,ESL India Premiership - 2017 Edition,5407,PlusPointGaming,,Eximious eSports,,13,38,1,108,60,69,23,78,47,31,3,53,94,104,1,57,76,79,51,48,65,34,9,20,74,0
680,3577861402,21.0,5,Uprise Champions Cup: Special,4127,Geek Fam,80.0,New Beginning,,29,15,0,19,58,107,88,94,57,16,85,13,38,43,34,48,98,20,68,84,63,39,15,49,106,1
681,3577914636,21.0,5,ESL India Premiership - 2017 Edition,5407,Five Little Chimps,,ReckoninG.Infinity,,3,14,0,88,13,47,78,69,9,60,64,112,27,8,6,48,94,15,38,96,109,46,39,36,40,0
682,3577962791,21.0,3,Uprise Champions Cup: Special,4127,M19,34.0,Team Empire,21.0,26,30,0,69,58,107,78,30,38,112,79,16,60,94,48,63,47,65,39,9,104,54,109,93,41,0
683,3578102966,21.0,3,Uprise Champions Cup: Special,4127,Team Empire,21.0,M19,34.0,36,21,0,58,107,112,79,78,69,38,30,72,51,11,60,1,104,16,68,13,88,41,17,94,12,1
684,3578248906,21.0,3,Uprise Champions Cup: Special,4127,Team. Spirit,20.0,Effect,3.0,26,4,0,112,79,84,3,60,86,27,58,30,28,94,6,19,78,81,72,16,29,17,13,34,74,1
685,3578304296,21.0,3,Uprise Champions Cup: Special,4127,Effect,3.0,Team. Spirit,20.0,16,23,1,60,112,84,79,58,3,86,30,28,68,94,81,53,6,78,13,15,10,96,1,47,109,0
686,3578593119,21.0,10,Uprise Champions Cup: Special,4127,STARS e-Sports,67.0,Sacred,22.0,21,30,0,13,60,31,3,86,51,112,64,19,28,39,17,54,46,27,78,104,15,8,34,76,11,0
687,3578647322,21.0,10,Uprise Champions Cup: Special,4127,MAD KINGS,64.0,TSHOW RISING,60.0,4,26,0,61,71,68,107,112,60,30,16,38,28,13,15,78,79,64,29,59,63,43,17,47,39,0
688,3578689020,21.0,18,Perfect World Masters,5637,Mineski.???,6.0,compLexity Gaming,31.0,16,20,0,60,38,20,84,62,13,64,71,112,19,15,57,98,94,54,91,29,70,16,47,102,39,0
689,3578696666,21.0,10,Uprise Champions Cup: Special,4127,TSHOW RISING,60.0,MAD KINGS,64.0,33,21,1,68,60,112,71,47,28,85,86,9,16,13,78,8,63,79,64,43,17,6,1,72,104,1
690,3578770128,21.0,18,Perfect World Masters,5637,Vega Squadron,8.0,LGD.Forever Young,4.0,3,22,0,72,60,15,84,29,38,57,68,19,20,94,78,35,43,86,58,69,49,87,98,30,70,0
691,3578831574,21.0,18,Perfect World Masters,5637,compLexity Gaming,31.0,Team Kinguin,,29,15,1,112,13,57,19,62,84,64,51,68,16,29,94,40,54,65,63,80,58,39,17,12,49,1
692,3578907393,21.0,18,Perfect World Masters,5637,compLexity Gaming,31.0,Team Kinguin,,16,27,0,13,112,19,57,64,62,84,100,72,15,46,39,54,68,30,69,58,61,20,43,107,104,0
693,3578989936,21.0,18,Perfect World Masters,5637,Team Kinguin,,compLexity Gaming,31.0,9,33,1,13,57,19,112,64,62,84,16,72,15,94,58,61,39,52,69,91,88,54,63,20,81,0
694,3579099469,21.0,18,Perfect World Masters,5637,Team Secret,1.0,LGD.Forever Young,4.0,12,37,0,66,84,15,57,62,16,19,29,30,68,51,6,43,81,88,60,40,49,53,76,103,94,0
695,3579202701,21.0,18,Perfect World Masters,5637,Team Secret,1.0,LGD.Forever Young,4.0,7,30,0,66,84,15,57,62,16,19,71,22,29,88,109,51,40,45,107,99,43,111,76,86,94,0
696,3579766296,21.0,5,ESL India Premiership - 2017 Edition,5407,Team NirVanA,,ReckoninG.Esports,,5,27,1,108,23,78,13,65,60,31,88,38,7,82,34,113,74,112,53,106,1,9,67,11,47,0
697,3579905286,21.0,3,Uprise Champions Cup: Special,4127,Team Doggie,37.0,PENTA Sports,38.0,8,17,0,91,62,13,57,51,19,112,60,65,40,78,63,17,39,3,16,106,76,54,77,102,1,0
698,3579928368,21.0,3,Uprise Champions Cup: Special,4127,Mid or Feed,27.0,Team Singularity,63.0,24,34,0,78,53,19,112,51,60,38,30,85,3,16,29,63,8,102,72,39,14,17,61,25,94,0
699,3579991151,21.0,3,Uprise Champions Cup: Special,4127,PENTA Sports,38.0,Team Doggie,37.0,39,14,0,62,91,19,13,102,51,84,27,16,112,81,40,44,78,58,97,57,94,104,76,69,15,1
700,3580047228,21.0,3,Uprise Champions Cup: Special,4127,Mid or Feed,27.0,Team Singularity,63.0,44,62,0,78,53,19,38,51,60,112,68,41,20,72,39,6,74,16,85,9,17,13,61,54,63,0
701,3580180163,21.0,3,Uprise Champions Cup: Special,4127,HellRaisers,10.0,Evil Corporation,,36,19,0,38,78,92,20,112,19,87,60,72,41,9,77,97,88,27,51,69,43,57,39,22,13,1
702,3580207191,21.0,3,Uprise Champions Cup: Special,4127,Silesian Earthshakers,,mousesports,57.0,30,36,0,85,38,78,112,88,53,3,60,69,9,77,68,48,13,87,70,15,29,43,61,94,34,0
703,3580255486,21.0,3,Uprise Champions Cup: Special,4127,Evil Corporation,,HellRaisers,10.0,47,30,0,19,60,85,92,78,38,112,79,103,51,88,72,65,48,13,20,9,46,7,77,107,94,1
704,3580296428,21.0,3,Uprise Champions Cup: Special,4127,Silesian Earthshakers,,mousesports,57.0,27,50,0,85,38,78,53,60,3,112,62,87,58,13,15,28,70,55,39,47,16,1,54,94,63,0
705,3580361423,21.0,3,Uprise Champions Cup: Special,4127,HellRaisers,10.0,Evil Corporation,,25,15,0,60,19,92,79,38,78,112,68,16,7,20,65,94,69,72,54,57,13,43,46,97,17,1
706,3580425081,21.0,2,Uprise Champions Cup: Special,4127,CES,,VGJ.Storm,28.0,38,35,0,57,112,60,19,71,91,16,87,58,54,17,109,13,94,20,3,43,52,107,102,62,33,0
707,3580437984,21.0,2,Uprise Champions Cup: Special,4127,Leviathan,,BLUE PIKACHU,68.0,25,6,0,61,57,79,112,19,100,16,64,9,84,15,1,94,54,29,72,28,78,35,17,43,10,1
708,3580477204,21.0,2,Uprise Champions Cup: Special,4127,BLUE PIKACHU,68.0,Leviathan,,5,23,0,57,112,39,79,53,61,64,51,68,9,1,94,13,15,28,29,114,100,54,34,109,35,0
709,3580512088,21.0,7,AEF Season 2,5491,IM Ridiculously Strong,,Natural 9,,61,51,1,16,14,78,107,53,60,29,68,51,64,43,41,8,1,103,39,114,85,15,11,22,17,0
710,3580549705,21.0,2,Uprise Champions Cup: Special,4127,Immortals,35.0,Starboyz,88.0,30,24,1,68,112,107,60,3,62,84,78,87,13,94,46,44,47,51,86,19,57,20,35,48,109,1
711,3580559970,21.0,2,Uprise Champions Cup: Special,4127,Wheel Whreck While Whistling,,Rejects,,31,15,0,60,38,3,57,39,4,58,5,107,71,8,13,15,78,72,21,88,54,94,46,47,109,1
712,3580598342,21.0,2,Uprise Champions Cup: Special,4127,Starboyz,88.0,Immortals,35.0,12,17,0,68,112,107,60,3,19,84,57,86,85,94,48,44,12,72,15,30,38,13,40,46,65,0
713,3580603675,21.0,2,Uprise Champions Cup: Special,4127,Wheel Whreck While Whistling,,Rejects,,29,17,0,60,57,3,4,39,38,107,30,16,86,61,53,8,43,78,106,20,94,2,13,108,76,1
714,3580613040,21.0,7,AEF Season 2,5491,No Lich Gaming,,Generation of Miracles,,33,16,0,68,79,71,59,51,43,64,60,112,29,114,70,109,78,96,16,54,94,20,17,39,13,1
715,3580613127,21.0,18,Perfect World Masters,5637,Newbee,12.0,Vici Gaming,11.0,9,31,0,51,79,60,112,114,57,3,84,13,103,43,110,29,63,107,17,106,54,65,15,88,19,0
716,3580676580,21.0,18,Perfect World Masters,5637,Newbee,12.0,Vici Gaming,11.0,29,15,1,103,60,79,114,57,107,84,112,28,29,110,43,34,15,98,86,13,76,4,88,48,109,1
717,3580683002,21.0,7,AEF Season 2,5491,No Lich Gaming,,Generation of Miracles,,18,17,1,79,68,59,112,43,51,64,50,29,96,60,28,98,114,89,84,72,8,13,34,74,45,1
718,3580785184,21.0,18,Perfect World Masters,5637,Newbee,12.0,Vici Gaming,11.0,19,13,0,60,103,29,79,51,3,112,57,15,43,109,68,63,114,16,28,87,78,10,93,80,94,1
719,3580806781,21.0,7,AEF Season 2,5491,Natural 9,,No Lich Gaming,,37,30,1,96,68,112,60,19,88,84,78,85,38,8,39,20,30,64,51,72,74,41,13,54,43,1
720,3580916150,21.0,7,AEF Season 2,5491,No Lich Gaming,,Natural 9,,50,53,0,96,60,112,68,19,84,38,78,107,75,16,39,17,13,30,51,94,74,1,47,12,52,0
721,3580920775,21.0,18,Perfect World Masters,5637,LGD.Forever Young,4.0,compLexity Gaming,31.0,6,17,1,91,57,16,43,72,84,19,13,112,60,94,81,49,63,28,50,6,65,34,40,44,29,0
722,3581002972,21.0,18,Perfect World Masters,5637,LGD.Forever Young,4.0,compLexity Gaming,31.0,27,9,1,91,57,13,43,53,84,68,64,16,49,54,15,19,58,47,107,66,72,69,20,65,8,1
723,3581095967,21.0,18,Perfect World Masters,5637,LGD.Forever Young,4.0,compLexity Gaming,31.0,36,24,0,57,91,49,13,84,112,71,30,72,68,19,94,20,107,16,45,29,54,39,17,15,35,1
724,3581116485,21.0,7,AEF Season 2,5491,Generation of Miracles,,IM Ridiculously Strong,,16,38,0,43,51,59,91,112,7,14,60,57,69,75,17,98,76,79,107,48,8,35,15,47,13,0
725,3581249497,21.0,7,AEF Season 2,5491,IM Ridiculously Strong,,Generation of Miracles,,38,41,0,51,59,91,79,107,57,60,14,29,87,94,54,114,46,64,8,81,108,13,47,39,43,0
726,3581277522,21.0,18,Perfect World Masters,5637,LGD.Forever Young,4.0,Vici Gaming,11.0,10,25,1,103,49,79,94,15,43,84,3,29,35,69,17,38,28,51,30,39,57,93,9,41,10,0
727,3581365831,21.0,7,AEF Season 2,5491,IM Ridiculously Strong,,Generation of Miracles,,47,41,0,51,59,107,60,14,79,28,68,16,106,54,43,55,47,88,75,41,69,20,22,42,76,0
728,3581372542,21.0,18,Perfect World Masters,5637,LGD.Forever Young,4.0,Vici Gaming,11.0,7,20,1,103,49,79,94,112,43,84,3,29,20,38,72,35,51,13,69,81,58,36,28,98,85,0
729,3581561002,21.0,8,Polupro ladder league season 1,5008,4 humans and 1 homunculus,,GUCCI SQUAD,,29,54,0,3,47,60,94,28,7,14,84,27,30,12,58,18,48,51,78,54,74,1,17,81,13,0
730,3581729013,21.0,8,Polupro ladder league season 1,5008,4 humans and 1 homunculus,,GUCCI SQUAD,,44,29,0,60,94,100,14,88,7,27,107,86,71,47,15,78,44,29,74,43,16,70,41,113,42,0
731,3581829794,21.0,5,ESL India Premiership - 2017 Edition,5407,Akatsuki,,Embrance Gaming ,,20,1,1,27,38,3,23,60,78,28,40,85,72,41,64,34,18,74,66,87,39,98,54,29,8,1
732,3581837320,21.0,5,ESL India Premiership - 2017 Edition,5407,Nefarious,,Team NirVanA,,32,20,1,38,78,47,65,85,69,23,60,8,29,15,40,94,87,27,79,76,48,46,108,43,97,1
733,3582030634,21.0,3,Uprise Champions Cup: Special,4127,Team Doggie,37.0,Silesian Earthshakers,,26,14,1,60,112,62,13,15,65,3,51,78,85,109,63,69,8,72,16,75,1,97,47,39,43,1
734,3582121345,21.0,3,Uprise Champions Cup: Special,4127,Team Doggie,37.0,Silesian Earthshakers,,31,10,0,13,60,112,62,51,3,88,107,109,64,15,78,69,57,27,65,29,94,63,97,76,47,1
735,3582344072,21.0,3,Uprise Champions Cup: Special,4127,HellRaisers,10.0,Team Singularity,63.0,25,11,1,3,19,13,78,107,38,79,112,53,72,65,60,88,63,17,28,84,55,49,54,39,8,1
736,3582350003,21.0,3,Uprise Champions Cup: Special,4127,PENTA Sports,38.0,mousesports,57.0,15,26,0,3,53,19,91,58,60,78,27,16,112,47,15,43,68,65,54,102,88,94,46,13,41,0
737,3582429247,21.0,3,Uprise Champions Cup: Special,4127,HellRaisers,10.0,Team Singularity,63.0,24,24,0,19,53,78,13,112,58,38,79,72,3,17,51,85,65,107,9,47,4,16,29,28,2,0
738,3582432970,21.0,3,Uprise Champions Cup: Special,4127,PENTA Sports,38.0,mousesports,57.0,19,36,1,91,19,53,78,63,58,112,60,3,40,15,77,47,9,57,107,44,43,81,13,4,36,0
739,3582526818,21.0,3,Uprise Champions Cup: Special,4127,HellRaisers,10.0,Team Singularity,63.0,33,24,0,19,3,78,13,112,38,16,87,62,53,15,17,94,65,18,79,29,72,47,46,39,49,1
740,3582583859,21.0,2,Uprise Champions Cup: Special,4127,Immortals,35.0,Leviathan,,14,25,0,100,9,62,64,57,112,84,88,13,19,46,94,81,15,29,85,3,16,54,98,36,72,0
741,3582618411,21.0,2,Uprise Champions Cup: Special,4127,Rejects,,CES,,44,17,0,60,3,112,58,91,57,87,107,21,72,55,54,78,8,51,16,47,43,53,4,108,11,1
742,3582643385,21.0,2,Uprise Champions Cup: Special,4127,Leviathan,,Immortals,35.0,23,41,0,64,100,9,57,68,62,112,84,15,88,94,19,89,81,85,39,16,65,1,48,12,49,0
743,3582675355,21.0,2,Uprise Champions Cup: Special,4127,Rejects,,CES,,15,28,0,60,3,112,57,91,58,107,51,9,29,39,11,64,47,69,84,59,81,43,111,36,50,0
744,3582692380,21.0,2,Uprise Champions Cup: Special,4127,Immortals,35.0,Leviathan,,22,36,0,100,112,57,9,88,19,64,84,85,39,29,65,81,15,38,16,17,98,60,4,28,36,0
745,3582716634,21.0,2,Uprise Champions Cup: Special,4127,Rejects,,CES,,7,24,0,60,57,112,3,91,72,107,21,58,84,81,47,39,51,16,29,95,70,17,43,94,76,0
746,3582748303,21.0,2,Uprise Champions Cup: Special,4127,Starboyz,88.0,BLUE PIKACHU,68.0,14,28,0,107,60,51,112,68,19,57,15,86,64,3,78,76,69,84,100,13,94,20,1,98,34,0
747,3582769698,21.0,2,Uprise Champions Cup: Special,4127,Wheel Whreck While Whistling,,VGJ.Storm,28.0,22,34,0,60,16,27,38,20,39,91,57,15,107,65,3,13,112,87,69,100,81,34,94,17,114,0
748,3582798598,21.0,2,Uprise Champions Cup: Special,4127,BLUE PIKACHU,68.0,Starboyz,88.0,24,35,1,107,60,51,112,68,57,64,43,28,100,94,78,38,44,30,9,29,15,39,1,98,93,0
749,3582833766,21.0,2,Uprise Champions Cup: Special,4127,VGJ.Storm,28.0,Wheel Whreck While Whistling,,14,34,0,38,57,91,60,16,112,107,19,3,20,94,81,27,12,53,30,72,29,43,47,46,40,0
750,3582871058,21.0,7,AEF Season 2,5491,No Lich Gaming,,Generation of Miracles,,14,34,0,51,79,78,59,88,57,60,71,64,19,43,98,13,39,38,84,54,104,22,76,36,49,0
751,3582889367,21.0,2,Uprise Champions Cup: Special,4127,BLUE PIKACHU,68.0,Starboyz,88.0,23,13,1,107,112,51,60,29,57,64,100,43,28,18,19,54,81,3,9,102,94,13,1,78,48,1
752,3582901468,21.0,2,Uprise Champions Cup: Special,4127,Wheel Whreck While Whistling,,VGJ.Storm,28.0,10,25,0,20,91,107,16,15,57,3,60,87,29,94,70,81,43,78,28,8,47,54,34,109,22,0
753,3582939070,21.0,7,AEF Season 2,5491,No Lich Gaming,,Generation of Miracles,,35,22,0,51,57,112,79,78,60,84,96,64,59,29,68,69,81,83,104,8,92,36,47,22,17,1
754,3583016247,21.0,7,AEF Season 2,5491,No Lich Gaming,,Generation of Miracles,,7,29,0,51,57,78,60,112,79,84,96,64,19,36,54,29,81,83,104,8,3,13,76,43,22,0
755,3583114351,21.0,7,AEF Season 2,5491,Natural 9,,Generation of Miracles,,37,12,0,51,60,16,57,29,69,107,84,38,19,104,81,2,95,28,112,39,98,13,70,36,15,1
756,3583205077,21.0,7,AEF Season 2,5491,Natural 9,,Generation of Miracles,,31,12,0,51,57,16,60,78,29,84,19,112,76,59,88,69,13,62,99,47,27,8,38,9,81,1
757,3583287064,21.0,7,AEF Season 2,5491,Natural 9,,Generation of Miracles,,28,21,0,51,57,112,29,84,60,16,68,38,9,104,88,78,54,62,79,18,106,114,76,48,34,1
758,3583359836,21.0,18,Perfect World Masters,5637,Newbee,12.0,Vici Gaming,11.0,40,17,1,103,57,3,15,79,29,84,85,30,72,110,54,13,78,38,39,34,65,88,93,51,63,1
759,3583479175,21.0,18,Perfect World Masters,5637,Newbee,12.0,Vici Gaming,11.0,26,17,0,57,103,29,3,15,79,112,84,72,54,65,94,43,76,102,16,28,17,78,39,110,46,1
760,3583630926,21.0,18,Perfect World Masters,5637,Newbee,12.0,Vici Gaming,11.0,35,36,0,57,103,29,3,72,79,85,84,12,39,18,65,114,43,13,71,16,10,38,68,55,104,1
761,3584044242,21.0,5,ESL India Premiership - 2017 Edition,5407,ReckoninG.Esports,,Embrance Gaming ,,30,22,1,88,38,47,46,60,29,112,79,41,51,74,23,39,84,30,34,43,20,98,57,11,13,1
762,3584090529,21.0,3,ProDotA Cup Series,5562,Evil Corporation,,Clavis Aurea,,36,28,1,82,58,92,112,78,51,19,107,79,3,57,48,40,4,69,64,43,34,38,41,88,54,1
763,3584220127,21.0,3,Uprise Champions Cup: Special,4127,Evil Corporation,,Team Singularity,63.0,22,26,0,19,38,13,53,79,85,78,51,72,112,4,3,54,103,87,8,57,16,17,39,15,76,0
764,3584436377,21.0,3,Uprise Champions Cup: Special,4127,Team Singularity,63.0,Evil Corporation,,15,26,1,19,53,13,38,79,78,112,3,72,51,4,59,65,104,20,8,9,17,69,39,97,1,0
765,3584517096,21.0,3,Uprise Champions Cup: Special,4127,Team Doggie,37.0,PENTA Sports,38.0,9,27,0,91,19,85,112,60,57,27,84,13,107,98,78,102,54,86,58,72,8,17,104,15,29,0
766,3584574056,21.0,3,Uprise Champions Cup: Special,4127,PENTA Sports,38.0,Team Doggie,37.0,27,12,0,19,91,57,85,60,112,30,31,16,107,47,15,65,102,51,78,54,8,43,17,97,10,1
767,3584685725,21.0,2,Uprise Champions Cup: Special,4127,BLUE PIKACHU,68.0,Immortals,35.0,21,29,0,64,112,57,84,100,88,86,28,79,51,16,54,17,9,13,94,48,6,29,61,60,78,0
768,3584727181,21.0,2,Uprise Champions Cup: Special,4127,Immortals,35.0,BLUE PIKACHU,68.0,20,6,0,112,84,85,64,88,57,100,107,3,86,94,62,4,17,29,9,39,69,19,109,1,48,1
769,3584825195,21.0,2,Uprise Champions Cup: Special,4127,Wheel Whreck While Whistling,,CES,,8,25,1,3,60,15,112,29,57,87,84,72,107,8,78,54,47,51,65,102,76,20,35,63,13,0
770,3584868656,21.0,2,Uprise Champions Cup: Special,4127,Wheel Whreck While Whistling,,CES,,33,31,0,60,57,112,29,15,102,72,20,30,84,13,47,39,46,51,89,94,88,76,8,9,69,1
771,3584939560,21.0,2,Uprise Champions Cup: Special,4127,Wheel Whreck While Whistling,,CES,,34,23,0,112,29,60,57,20,13,72,30,51,84,47,15,88,94,39,107,96,49,102,54,65,8,1
772,3585099492,21.0,12,ProDotA Cup Series,5562,KEEN GAMING,55.0,ForTheDream,30.0,17,4,0,88,51,112,23,57,60,84,3,7,39,69,20,68,49,43,107,19,109,104,22,78,98,1
773,3585137621,21.0,12,ProDotA Cup Series,5562,ForTheDream,30.0,KEEN GAMING,55.0,37,25,0,23,57,51,88,62,84,60,3,29,68,49,17,94,15,12,19,28,52,104,13,108,9,1
774,3585198789,21.0,12,ProDotA Cup Series,5562,KEEN GAMING,55.0,ForTheDream,30.0,28,17,1,51,88,62,57,3,112,60,84,29,68,49,12,94,28,39,43,72,78,114,23,41,111,1
775,3585822619,21.0,5,ESL India Premiership - 2017 Edition,5407,Nefarious,,Embrance Gaming ,,26,12,1,47,46,79,85,108,40,31,7,87,29,74,34,39,70,114,12,98,64,76,94,8,41,1
776,3585829671,21.0,5,ESL India Premiership - 2017 Edition,5407,Akatsuki,,ReckoninG.Esports,,27,16,1,27,60,34,15,90,51,28,78,112,37,94,87,54,18,88,72,13,102,35,20,49,93,1
777,3585973251,21.0,3,ProDotA Cup Series,5562,Alchemy ,,Evil Corporation,,25,47,0,38,112,78,3,58,60,19,51,79,87,10,48,28,81,45,72,109,104,85,65,23,39,0
778,3586080060,21.0,3,Uprise Champions Cup: Special,4127,PENTA Sports,38.0,mousesports,57.0,33,17,1,78,58,3,19,88,60,27,79,23,57,10,48,13,15,114,16,38,44,76,47,94,36,1
779,3586166561,21.0,3,Uprise Champions Cup: Special,4127,PENTA Sports,38.0,mousesports,57.0,30,31,0,58,3,16,78,57,112,27,31,51,29,47,15,1,10,97,23,94,43,12,19,63,70,1
780,3586254327,21.0,3,Uprise Champions Cup: Special,4127,HellRaisers,10.0,Evil Corporation,,30,44,1,3,92,13,38,79,78,19,72,112,60,77,16,88,85,28,87,7,55,17,39,43,54,0
781,3586335331,21.0,3,Uprise Champions Cup: Special,4127,HellRaisers,10.0,Evil Corporation,,34,46,0,92,3,38,19,78,13,72,112,51,9,16,18,60,82,65,111,59,81,28,34,23,74,0
782,3586457488,21.0,2,Uprise Champions Cup: Special,4127,VGJ.Storm,28.0,Wheel Whreck While Whistling,,28,12,0,3,20,29,112,81,107,16,91,57,15,87,39,27,47,51,30,19,17,78,1,69,43,1
783,3586488553,21.0,2,Uprise Champions Cup: Special,4127,Wheel Whreck While Whistling,,VGJ.Storm,28.0,5,15,0,60,91,20,3,15,57,112,107,68,29,13,72,47,39,108,28,18,94,63,43,54,46,0
784,3586586748,21.0,2,Uprise Champions Cup: Special,4127,Leviathan,,Immortals,35.0,8,34,0,64,100,9,88,68,57,112,84,39,13,54,19,65,16,29,60,107,4,89,81,69,94,0
785,3586632216,21.0,2,Uprise Champions Cup: Special,4127,Immortals,35.0,Leviathan,,30,20,0,100,9,57,84,88,112,64,91,19,16,94,13,48,38,86,85,39,41,43,65,17,46,1
