,radiant_id,radiant_name,dire_id,dire_name,kills,radiant1,radiant2,radiant3,radiant4,radiant5,dire1,dire2,dire3,dire4,dire5,radiant_win
3754,,TEAMERINO TINKERINO,18.0,Virtus.pro,0,84,40,43,6,37,20,13,92,41,30,0
3755,,Leviathan',,Wheel Whreck While Whistling,0,78,29,101,11,93,103,20,8,50,63,1
3756,,Not Today,,ROOT-gaming.com,0,106,91,9,57,10,20,17,103,104,99,0
3757,,Invasion eSports,,R a v e,0,9,101,53,89,47,78,84,30,77,106,0
3758,,R a v e,,Invasion eSports,0,20,41,77,92,6,64,84,69,30,40,0
3759,,Invasion eSports,,R a v e,0,65,47,101,61,13,84,20,10,68,38,0
3760,,LvYexIanZong,,chinese hope,0,74,101,99,22,47,41,84,96,30,67,1
3761,5.0,LGD-GAMING,,LaiGaming,0,91,106,22,21,63,84,69,68,51,109,1
3762,,Brand.New.QDD,,Wolf brother,0,47,64,94,63,101,84,96,74,68,16,0
3763,,savetheworld_cn,,ROBOTSMASTER,0,74,47,67,15,61,101,78,84,26,7,1
3764,,W.R.E.,,DishuiZuibadui,0,106,69,93,78,42,29,101,15,75,96,1
3765,,LaiGaming,5.0,LGD-GAMING,0,84,101,51,63,69,106,91,26,10,99,0
3766,,Keng And Our Friends,,Will dry you,0,69,84,49,50,59,47,74,7,29,15,0
3767,,InVinCibleFlamezonE,,Shark G@ming,0,96,64,94,101,81,29,86,46,84,106,1
3768,,Team Unite Dota2,,Yahweh Mercy,0,96,101,46,50,35,84,93,69,64,77,1
3769,,Butter Fly ~,,Poker|fAce,0,43,64,102,2,99,84,101,74,49,85,1
3770,,First Departure,,MVP Phoenix,0,84,29,101,64,75,20,43,93,2,106,0
3771,,Orange1,,SuZhou Professional KengBi,0,47,29,20,86,67,84,101,99,63,68,1
3772,,FanYYYC,,H TYPE STEEL,0,64,65,35,20,110,99,57,106,84,42,0
3773,51.0,Team Braveheart,12.0,Newbee,0,84,64,51,106,1,65,68,86,93,17,0
3774,,MVP Phoenix,,First Departure,0,20,43,65,17,21,41,84,87,86,109,1
3775,8.0,Vega Squadron,,xGame.kz,0,84,13,6,2,97,20,50,44,92,46,0
3776,10.0,HellRaisers,,_PowerRangers,0,69,101,16,80,42,20,43,38,44,29,1
3777,,xGame.kz,,Lajons,0,20,47,44,69,93,84,13,64,87,65,0
3778,18.0,Virtus.pro,,Lajons,0,64,30,61,101,88,84,93,22,17,59,0
3779,,GOOMBA Gamingg,18.0,Virtus.pro,0,20,103,47,34,6,101,96,92,2,37,0
3780,,Lajons,,GOOMBA Gamingg,0,103,68,41,33,44,20,17,47,87,89,0
3781,31.0,compLexity Gaming,,Team_eHug,0,13,84,50,8,60,29,30,87,47,77,0
3782,,First Departure,,R a v e,0,47,64,46,6,53,84,30,65,87,60,1
3783,,R a v e,,First Departure,0,20,84,10,103,88,41,22,101,65,9,1
3784,,,,Team Li Hua,0,106,64,94,42,27,47,84,98,65,30,1
3785,,Diaosi-SAGA,,INVINCICIBLLE,0,101,41,74,15,2,84,94,20,16,1,0
3786,,The Brother Of Forever,,Tryhard !!,0,96,94,16,1,68,78,69,20,50,17,0
3787,,,5.0,LGD-GAMING,0,29,74,69,46,85,64,106,101,92,6,0
3788,,First Departure,,R a v e,0,84,87,29,69,13,20,10,22,8,94,0
3789,,ChangZhouLongChengClub,,chase_1st.,0,84,106,96,51,44,78,101,20,30,1,1
3790,,Grey crown,,XIGUADADUI,0,43,84,64,68,9,61,106,74,97,1,0
3791,5.0,LGD-GAMING,,,0,74,69,87,10,46,65,68,91,71,22,1
3792,,Rhythm Miraculous,,,0,78,101,67,43,46,84,69,27,75,97,0
3793,,,,Violent.Club,0,29,22,30,84,72,65,68,46,63,14,0
3794,,Speed Gaming.Nan Tong,12.0,Newbee,0,77,68,69,51,43,64,106,57,86,17,1
3795,,R a v e,,MVP Phoenix,0,20,41,6,22,60,64,89,84,68,74,1
3796,,,,wearebug,0,96,64,26,109,35,65,69,20,15,8,1
3797,,The Continent,,hangdianoldman,0,36,87,67,57,23,43,65,94,103,20,0
3798,,sun ofbeach,,,0,47,15,7,68,94,101,96,74,27,17,1
3799,12.0,Newbee,,Speed Gaming.Nan Tong,0,77,64,51,86,99,84,96,10,30,93,1
3800,,MVP Phoenix,,R a v e,0,20,41,22,86,15,84,43,29,106,103,0
3801,,Alliance,18.0,Virtus.pro,0,84,29,52,43,71,60,20,73,44,68,0
3802,,R a v e,,MVP Phoenix,0,65,93,22,47,88,89,84,30,5,69,0
3803,18.0,Virtus.pro,,_PowerRangers,0,20,29,48,25,22,60,93,79,30,82,1
3804,,Alliance,,xGame.kz,0,20,13,106,17,56,84,64,87,47,66,1
3805,,MVP Phoenix,,R a v e,0,20,22,69,8,109,65,44,64,13,67,1
3806,1.0,Team Secret,,Basically Unknown,0,103,53,106,98,86,84,47,17,9,60,1
3807,14.0,Evil Geniuses,18.0,Virtus.pro,0,50,104,91,17,46,40,78,30,10,69,1
3808,18.0,Virtus.pro,14.0,Evil Geniuses,0,29,91,93,13,110,50,40,6,92,78,1
3809,,Basically Unknown,8.0,Vega Squadron,0,101,47,93,69,1,20,13,103,16,98,1
3810,14.0,Evil Geniuses,18.0,Virtus.pro,0,50,40,41,25,89,29,78,79,15,30,1
3811,,Lajons,,mYinsanity - sensei,0,13,50,93,2,1,20,40,87,85,95,1
3812,18.0,Virtus.pro,14.0,Evil Geniuses,0,40,84,91,39,8,50,64,79,85,93,1
3813,,R a v e,,MVP Phoenix,0,91,99,106,9,63,64,84,60,5,70,0
3814,,RaoPing,,Dream - Gamin,0,41,106,5,20,34,101,96,69,15,62,0
3815,,MuLan.girls,,For-Soul,0,29,25,69,85,11,73,102,40,57,39,0
3816,,F.uck Me,,The United Front,0,99,74,7,15,98,84,9,76,94,57,0
3817,,MVP Phoenix,,R a v e,0,20,106,84,58,25,65,44,60,10,29,0
3818,51.0,Team Braveheart,,Hyper Glory Team,0,84,68,106,66,8,20,96,17,51,43,0
3819,,,,Ouster.161,0,43,41,64,73,15,101,96,10,30,76,1
3820,,I'm WangDaChui.,,Sakura Club,0,65,7,86,106,87,20,8,15,10,11,1
3821,,FiveFreshFishes,,Dt GAMING,0,106,29,91,96,17,101,69,39,19,64,1
3822,,Shadow_Knight,,[Fake],0,64,20,93,98,44,101,88,29,99,40,1
3823,,Dragon Sx,,Panther.,0,96,64,102,36,15,84,75,8,60,10,0
3824,,R a v e,,MVP Phoenix,0,84,20,22,103,9,64,89,5,106,1,1
3825,,Hyper Glory Team,51.0,Team Braveheart,0,101,106,91,84,67,29,75,74,19,64,1
3826,,LaoChiHan,,JJY,0,101,96,42,64,44,57,29,47,27,17,0
3827,,NewWinner,,king of ball,0,86,99,15,64,10,29,84,97,94,7,0
3828,,zajituan!,,PuDongOldboy,0,47,29,87,22,74,84,43,41,16,67,1
3829,,God's Mercy,,Terror blade !!,0,84,93,68,20,77,103,64,106,17,96,0
3830,,LaiGaming,23.0,Invictus Gaming,0,84,101,106,47,66,10,65,26,93,55,0
3831,,,,oldbird,0,75,8,84,15,10,16,99,101,97,39,1
3832,,MVP Phoenix,,R a v e,0,84,60,20,37,98,64,46,30,15,61,0
3833,23.0,Invictus Gaming,,LaiGaming,0,101,106,65,53,8,78,86,84,39,16,1
3834,,STARK.gg,,xGame.kz,0,101,74,96,46,26,78,86,6,50,89,1
3835,,STARK.gg,,GOOMBA Gamingg,0,50,17,101,23,74,84,78,87,89,69,0
3836,21.0,Team Empire,,NatashaIshetParnya,0,84,9,89,50,97,91,13,19,40,103,1
3837,,ROOT-gaming.com,,Leviathan',0,101,14,9,13,94,29,16,84,70,49,1
3838,31.0,compLexity Gaming,,Wheel Whreck While Whistling,0,53,30,96,44,13,78,26,86,11,7,1
3839,,Wheel Whreck While Whistling,31.0,compLexity Gaming,0,38,50,91,33,60,53,40,87,22,42,0
3840,,Leviathan',,ROOT-gaming.com,0,20,103,51,84,60,101,14,95,15,17,1
3841,,ROOT-gaming.com,,Leviathan',0,42,20,9,30,67,41,68,13,69,23,0
3842,31.0,compLexity Gaming,,ROOT-gaming.com,0,13,50,38,44,78,57,17,79,11,40,0
3843,,ROOT-gaming.com,31.0,compLexity Gaming,0,101,17,71,95,28,29,26,14,16,10,1
3844,,R a v e,,MVP Phoenix,0,65,64,84,103,22,46,20,106,43,101,1
3845,12.0,Newbee,,R a v e,0,29,47,84,7,82,46,64,55,87,1,1
3846,,R a v e,12.0,Newbee,0,89,64,84,74,44,29,26,66,47,5,1
3847,12.0,Newbee,,R a v e,0,29,101,106,93,22,78,41,84,20,63,0
3848,,SEEDTEAM,,W.R.E.,0,75,29,106,7,1,101,15,51,84,42,0
3849,47.0,Newbee.Young,,Wolf brother,0,64,51,10,8,75,96,84,47,20,74,1
3850,,GodLike^^,,InVinCibleFlamezonE,0,96,106,94,16,17,69,101,41,20,64,0
3851,,,,,0,84,96,15,20,99,29,101,63,86,98,1
3852,,savetheworld_cn,,LvYexIanZong,0,89,87,96,20,17,101,8,51,46,35,0
3853,,Butter Fly ~,,Will dry you,0,47,74,50,64,20,29,43,8,59,27,1
3854,11.0,Vici Gaming,,MVP Phoenix,0,101,47,50,2,37,20,93,64,61,28,1
3855,,OIL COLOR,,Nirvana Rebirth.,0,101,78,84,103,92,41,86,22,69,8,0
3856,,,,Unbelivable Gaming,0,84,51,94,1,98,16,101,74,106,64,0
3857,,Orange1,,H TYPE STEEL,0,47,20,99,68,7,29,94,74,39,25,1
3858,,INVINCICIBLLE,,Tryhard !!,0,78,101,69,15,8,84,94,26,86,1,0
3859,,MVP Phoenix,11.0,Vici Gaming,0,91,99,22,6,3,101,103,9,93,60,1
3860,,,,,0,64,69,10,16,55,78,74,101,86,46,1
3861,,yungburden,,Become Dota King,0,41,74,84,57,51,106,75,23,26,11,0
3862,,Defence Yard,,,0,69,101,51,7,74,36,75,109,47,106,0
3863,11.0,Vici Gaming,,MVP Phoenix,0,106,101,15,69,46,91,29,22,41,86,0
3864,,hangdianoldman,,,0,64,47,86,7,35,29,75,87,93,69,0
3865,,GNZ,,sun ofbeach,0,101,15,106,67,103,75,84,97,3,73,1
3866,,Hyper Glory Team,,DK,0,29,20,106,43,16,101,41,8,86,94,1
3867,,DK,,Hyper Glory Team,0,51,20,103,67,88,78,101,69,1,21,0
3868,18.0,Virtus.pro,,Basically Unknown,0,20,47,68,7,89,43,50,96,61,67,1
3869,10.0,HellRaisers,21.0,Team Empire,0,78,86,84,66,40,20,6,13,72,41,0
3870,10.0,HellRaisers,18.0,Virtus.pro,0,43,68,69,29,15,50,44,16,42,72,1
3871,,mYinsanity - sensei,8.0,Vega Squadron,0,89,91,84,100,13,78,87,48,96,65,0
3872,,Team_eHug,,ROOT-gaming.com,0,20,78,103,106,1,29,30,38,72,8,1
3873,,STARK.gg,8.0,Vega Squadron,0,101,43,50,92,21,20,18,6,99,40,0
3874,,ROOT-gaming.com,,Team_eHug,0,13,20,102,30,61,57,104,15,40,10,0
3875,,mYinsanity - sensei,,STARK.gg,0,29,50,20,17,2,101,41,103,44,60,1
3876,,ROOT-gaming.com,,Team_eHug,0,20,13,50,42,16,103,78,87,69,44,0
3877,18.0,Virtus.pro,,Lajons,0,47,30,68,95,40,84,53,71,93,65,0
3878,,FireDota,,Leviathan',0,20,95,91,93,103,78,96,9,88,17,1
3879,,ROOT-gaming.com,,Leviathan',0,41,101,69,17,15,29,103,102,91,19,1
3880,,Leviathan',,ROOT-gaming.com,0,20,17,84,9,71,60,42,87,8,96,0
3881,,R a v e,11.0,Vici Gaming,0,89,64,22,1,40,29,26,16,5,46,0
3882,11.0,Vici Gaming,,R a v e,0,101,41,20,93,13,84,65,30,109,47,1
3883,,MVP Phoenix,12.0,Newbee,0,22,29,93,99,77,65,64,84,60,5,0
3884,12.0,Newbee,,MVP Phoenix,0,78,68,106,103,98,20,46,69,10,86,1
3885,,Butter Fly ~,,Nirvana Rebirth.,0,101,78,20,22,26,41,86,103,99,42,1
3886,,Shadow_Knight,,JJY,0,64,106,94,43,35,102,25,96,103,110,1
3887,,FiveFreshFishes,,The United Front,0,101,41,22,9,15,43,20,64,67,26,0
3888,,,,LaiGaming,0,84,10,96,16,55,69,101,41,50,29,0
3889,,womenshiyu,,Panther.,0,92,6,15,94,106,29,101,69,84,88,0
3890,,I'm WangDaChui.,,For-Soul,0,22,99,35,67,37,85,73,97,7,15,1
3891,,LaiGaming,,,0,106,84,22,99,110,91,74,93,67,97,0
3892,,zajituan!,,2144 Gaming.Shield,0,43,84,75,68,13,65,93,26,10,47,0
3893,,W.R.E.,,InVinCibleFlamezonE,0,47,101,93,2,36,64,77,20,57,42,0
3894,,hongxing 5,,king of ball,0,2,68,74,42,69,50,47,84,7,63,0
3895,,Pride Of Dreamer,,Terror blade !!,0,96,101,47,50,74,78,26,93,100,15,0
3896,47.0,Newbee.Young,,LvYexIanZong,0,29,20,47,84,11,41,101,51,93,27,1
3897,,Speed Gaming.Nan Tong,,Hyper Glory Team,0,106,101,57,66,47,29,17,86,51,15,1
3898,,Orange1,,Unbelivable Gaming,0,84,94,20,16,56,29,74,101,106,51,1
3899,,XIGUADADUI,,,0,84,101,96,2,35,16,85,10,67,36,1
3900,,Become Dota King,,Energy Pacemaker gaming,0,57,75,15,74,101,41,91,93,17,2,0
3901,,Dream - Gamin,,,0,86,15,68,1,42,65,47,101,10,7,0
3902,,,,GNZ,0,64,96,106,11,7,73,87,49,101,46,1
3903,,Hyper Glory Team,,Speed Gaming.Nan Tong,0,101,106,20,57,40,29,77,17,69,46,0
3904,,STARK.gg,,NatashaIshetParnya,0,20,43,29,41,72,101,91,13,1,87,1
3905,,Basically Unknown,,GOOMBA Gamingg,0,20,69,84,7,42,78,26,98,6,21,1
3906,,Team_eHug,,FireDota,0,20,41,50,68,67,78,96,9,74,98,0
3907,,Basically Unknown,,NatashaIshetParnya,0,101,84,53,28,88,20,21,7,63,74,1
3908,,FireDota,,Team_eHug,0,9,96,7,15,87,20,41,13,60,10,1
3909,,Basically Unknown,10.0,HellRaisers,0,26,21,7,33,40,20,60,44,28,39,0
3910,,Team_eHug,,ROOT-gaming.com,0,20,42,68,70,26,60,87,78,8,11,0
3911,,ROOT-gaming.com,,Team_eHug,0,57,17,101,27,25,9,96,1,41,15,1
3912,,ROOT-gaming.com,,FireDota,0,20,68,98,41,47,103,71,101,1,46,0
3913,,FireDota,,ROOT-gaming.com,0,78,103,87,86,10,29,13,50,51,1,1
3914,,Speed Gaming.Nan Tong,,DK,0,106,101,51,93,84,29,47,20,30,77,1
3915,,I'm WangDaChui.,,Shadow_Knight,0,20,22,41,44,103,64,106,57,99,37,1
3916,,,,The United Front,0,38,15,31,69,96,101,47,16,93,9,1
3917,,Terror blade !!,,Panther.,0,6,92,84,96,46,103,64,50,86,8,1
3918,,InVinCibleFlamezonE,47.0,Newbee.Young,0,64,15,84,10,22,41,20,39,69,2,0
3919,,DK,,Speed Gaming.Nan Tong,0,101,51,43,94,88,106,30,57,10,2,0
3920,,king of ball,,2144 Gaming.Shield,0,110,29,106,69,76,84,51,10,26,67,0
3921,,XIGUADADUI,,Tryhard !!,0,101,78,69,64,2,16,106,94,1,84,0
3922,,,,Energy Pacemaker gaming,0,64,96,7,99,84,65,101,77,106,10,0
3923,,,23.0,Invictus Gaming,0,50,106,95,2,46,29,75,64,57,56,0
3924,23.0,Invictus Gaming,,,0,65,84,101,38,59,50,29,64,36,21,1
3925,,STARK.gg,21.0,Team Empire,0,29,86,77,106,26,20,43,64,68,17,0
3926,18.0,Virtus.pro,1.0,Team Secret,0,103,13,50,17,33,64,77,3,2,44,1
3927,,Basically Unknown,,_PowerRangers,0,13,84,93,2,46,20,29,17,69,86,0
3928,1.0,Team Secret,18.0,Virtus.pro,0,84,64,20,87,109,103,60,68,96,89,1
3929,,Basically Unknown,,Lajons,0,84,40,68,38,74,20,93,50,1,2,0
3930,18.0,Virtus.pro,1.0,Team Secret,0,60,68,84,87,20,103,106,96,64,43,0
3931,1.0,Team Secret,18.0,Virtus.pro,0,103,22,68,61,88,60,93,50,87,89,1
3932,1.0,Team Secret,,Lajons,0,60,106,9,104,44,20,87,47,65,23,0
3933,,mYinsanity - sensei,,Basically Unknown,0,26,40,93,2,1,20,60,50,68,22,0
3934,,I'm WangDaChui.,,,0,20,8,47,89,78,65,86,68,51,22,0
3935,,Hyper Glory Team,12.0,Newbee,0,20,75,99,15,64,65,10,84,95,88,0
3936,,Terror blade !!,,2144 Gaming.Shield,0,65,93,26,71,47,78,95,79,30,106,0
3937,,Energy Pacemaker gaming,,Tryhard !!,0,78,101,96,50,8,77,47,16,31,72,1
3938,47.0,Newbee.Young,,Butter Fly ~,0,64,20,47,10,7,41,101,39,96,93,0
3939,12.0,Newbee,,Hyper Glory Team,0,69,20,84,95,8,41,101,26,46,54,0
3940,,LaiGaming,,,0,84,68,67,46,20,106,101,51,22,47,1
3941,1.0,Team Secret,,_PowerRangers,0,103,53,13,1,22,101,65,86,30,109,1
3942,8.0,Vega Squadron,18.0,Virtus.pro,0,47,30,4,101,40,91,93,96,39,51,1
3943,1.0,Team Secret,18.0,Virtus.pro,0,20,93,50,110,15,103,41,87,69,40,0
3944,,STARK.gg,18.0,Virtus.pro,0,78,20,68,38,14,60,50,17,71,67,0
3945,1.0,Team Secret,18.0,Virtus.pro,0,43,50,102,21,17,20,6,68,28,103,1
3946,18.0,Virtus.pro,1.0,Team Secret,0,87,68,13,101,38,40,93,92,8,77,0
3947,18.0,Virtus.pro,1.0,Team Secret,0,77,40,13,11,65,68,96,89,30,46,0
3948,23.0,Invictus Gaming,5.0,LGD-GAMING,0,26,66,103,19,22,106,91,51,1,17,0
3949,,2144 Gaming.Shield,,,0,43,29,69,68,97,84,93,106,87,63,0
3950,5.0,LGD-GAMING,23.0,Invictus Gaming,0,74,29,69,2,52,106,50,98,101,63,1
3951,,Butter Fly ~,,Energy Pacemaker gaming,0,78,99,106,2,39,41,68,86,26,69,0
3952,,,23.0,Invictus Gaming,0,65,20,93,86,39,72,61,52,57,47,1
3953,23.0,Invictus Gaming,,,0,26,29,11,15,22,78,84,86,8,101,1
3954,18.0,Virtus.pro,17.0,Natus Vincere,0,91,81,22,41,97,20,29,50,53,102,0
3955,18.0,Virtus.pro,21.0,Team Empire,0,60,43,30,72,74,29,68,86,90,15,0
3956,17.0,Natus Vincere,,_PowerRangers,0,29,22,44,71,95,91,60,104,30,87,0
3957,,mYinsanity - sensei,18.0,Virtus.pro,0,60,20,30,89,46,91,104,68,71,1,0
3958,,Energy Pacemaker gaming,,,0,65,101,7,86,95,41,75,8,43,80,1
3959,,,,Energy Pacemaker gaming,0,77,50,74,86,94,78,2,68,51,101,1
3960,,Energy Pacemaker gaming,,,0,47,74,86,15,91,106,101,99,68,10,0
3961,18.0,Virtus.pro,17.0,Natus Vincere,0,3,72,46,2,50,20,13,6,61,16,1
3962,8.0,Vega Squadron,17.0,Natus Vincere,0,20,13,104,85,74,64,77,50,93,57,0
3963,,Hyper Glory Team,23.0,Invictus Gaming,0,101,106,99,47,38,78,66,68,57,62,0
3964,23.0,Invictus Gaming,,Hyper Glory Team,0,95,8,50,60,2,41,101,55,29,38,1
3965,,Alliance,17.0,Natus Vincere,0,95,26,53,39,85,64,91,19,102,28,1
3966,,_PowerRangers,,Lajons,0,30,47,87,109,40,20,29,50,1,2,1
3967,,xGame.kz,,Basically Unknown,0,68,15,98,87,17,91,97,69,106,33,1
3968,,_PowerRangers,21.0,Team Empire,0,68,78,86,94,47,84,65,87,104,76,0
3969,,Lajons,21.0,Team Empire,0,91,29,19,93,53,78,68,30,75,96,0
3970,5.0,LGD-GAMING,30.0,CDEC Gaming,0,69,91,74,10,7,106,101,78,63,2,0
3971,30.0,CDEC Gaming,5.0,LGD-GAMING,0,101,8,57,2,64,106,91,94,17,93,0
3972,5.0,LGD-GAMING,30.0,CDEC Gaming,0,29,64,74,19,93,68,8,91,26,1,1
3973,30.0,CDEC Gaming,5.0,LGD-GAMING,0,101,41,7,51,94,106,91,22,15,63,0
3974,23.0,Invictus Gaming,,MVP Phoenix,0,47,106,26,84,6,29,5,21,94,31,1
3975,,MVP Phoenix,23.0,Invictus Gaming,0,29,106,68,89,58,65,15,26,20,8,0
3976,,Speed Gaming.Nan Tong,,,0,8,101,51,93,10,29,86,92,74,77,0
3977,,,,Speed Gaming.Nan Tong,0,8,101,47,94,61,106,75,30,78,17,0
3978,,,,Speed Gaming.Nan Tong,0,8,64,86,29,109,101,57,93,69,15,1
3979,5.0,LGD-GAMING,,-Ninjas-in-Pyjamas-,0,20,40,68,7,98,65,94,101,88,77,0
3980,,-Ninjas-in-Pyjamas-,5.0,LGD-GAMING,0,101,10,26,92,13,78,20,6,99,96,0
3981,5.0,LGD-GAMING,,-Ninjas-in-Pyjamas-,0,20,77,61,99,89,101,29,26,87,15,1
3982,,Hyper Glory Team,11.0,Vici Gaming,0,101,106,91,1,69,29,74,20,99,46,1
3983,11.0,Vici Gaming,,Hyper Glory Team,0,20,29,89,91,93,41,75,94,74,88,1
3984,,Hyper Glory Team,11.0,Vici Gaming,0,106,91,26,16,43,101,29,93,69,19,1
3985,5.0,LGD-GAMING,23.0,Invictus Gaming,0,101,29,92,103,110,26,89,47,77,106,1
3986,23.0,Invictus Gaming,5.0,LGD-GAMING,0,47,77,89,63,30,29,68,106,64,86,0
3987,,MVP Phoenix,,-Ninjas-in-Pyjamas-,0,29,20,40,37,69,101,93,8,68,44,1
3988,,-Ninjas-in-Pyjamas-,,MVP Phoenix,0,20,93,57,17,98,101,69,60,109,58,0
3989,11.0,Vici Gaming,,Speed Gaming.Nan Tong,0,29,26,91,22,40,101,93,78,44,69,1
3990,,Speed Gaming.Nan Tong,11.0,Vici Gaming,0,57,17,29,94,110,101,16,74,30,46,0
3991,11.0,Vici Gaming,23.0,Invictus Gaming,0,47,101,2,44,55,106,20,91,64,77,1
3992,23.0,Invictus Gaming,11.0,Vici Gaming,0,29,101,91,86,98,106,15,88,19,2,0
3993,11.0,Vici Gaming,,MVP Phoenix,0,106,20,9,57,7,101,93,43,8,74,1
3994,,MVP Phoenix,11.0,Vici Gaming,0,87,69,8,109,33,106,20,101,99,93,0
3995,,Hyper Glory Team,5.0,LGD-GAMING,0,106,26,10,95,86,91,8,41,51,22,0
3996,30.0,CDEC Gaming,18.0,Virtus.pro,0,13,68,93,87,2,8,101,106,71,26,0
3997,31.0,compLexity Gaming,,FireDota,0,9,96,16,53,102,30,13,8,40,1,0
3998,,FireDota,31.0,compLexity Gaming,0,96,50,106,3,41,78,29,87,33,39,0
3999,30.0,CDEC Gaming,18.0,Virtus.pro,0,13,68,86,7,94,8,65,101,22,89,1
4000,,FireDota,31.0,compLexity Gaming,0,96,9,39,40,71,78,8,7,79,1,1
4001,30.0,CDEC Gaming,18.0,Virtus.pro,0,68,10,87,71,79,78,1,50,2,93,0
4002,,,,Team_eHug,0,20,8,29,41,67,78,26,101,103,15,1
4003,,LV-Gaming,14.0,Evil Geniuses,0,13,30,99,76,64,77,26,2,106,83,1
4004,,Team_eHug,,,0,20,8,57,66,6,78,26,53,11,13,0
4005,,LV-Gaming,14.0,Evil Geniuses,0,8,13,96,40,65,77,101,42,66,84,1
4006,,FireDota,,,0,40,22,26,96,47,20,8,68,41,65,0
4007,30.0,CDEC Gaming,14.0,Evil Geniuses,0,77,30,14,7,98,78,68,95,29,16,1
4008,,,,FireDota,0,20,13,101,19,85,8,26,91,89,51,1
4009,30.0,CDEC Gaming,14.0,Evil Geniuses,0,26,8,25,17,30,29,77,57,69,83,0
4010,31.0,compLexity Gaming,,Team_eHug,0,8,87,68,26,15,20,41,22,42,71,0
4011,30.0,CDEC Gaming,14.0,Evil Geniuses,0,26,13,6,96,95,8,101,92,74,3,0
4012,,Team_eHug,31.0,compLexity Gaming,0,3,13,33,16,44,8,87,96,35,28,0
4013,,Team_eHug,31.0,compLexity Gaming,0,13,33,3,7,106,8,87,69,35,96,0
4014,5.0,LGD-GAMING,,Hyper Glory Team,0,106,20,77,39,54,101,8,86,92,55,1
4015,,Hyper Glory Team,11.0,Vici Gaming,0,106,20,68,93,53,101,47,16,51,11,1
4016,11.0,Vici Gaming,,Hyper Glory Team,0,106,101,29,93,88,91,19,75,8,26,1
4017,,Hyper Glory Team,11.0,Vici Gaming,0,20,41,8,57,74,106,29,26,11,66,1
4018,,LV-Gaming,18.0,Virtus.pro,0,20,13,50,63,22,78,31,26,99,60,0
4019,18.0,Virtus.pro,,LV-Gaming,0,68,96,84,51,54,78,20,50,74,1,0
4020,18.0,Virtus.pro,,LV-Gaming,0,68,106,51,1,13,78,20,101,110,8,0
4021,31.0,compLexity Gaming,,FireDota,0,26,96,22,87,67,78,30,51,93,25,1
4022,,FireDota,31.0,compLexity Gaming,0,13,3,35,22,74,8,26,51,28,57,1
4023,18.0,Virtus.pro,14.0,Evil Geniuses,0,13,8,3,9,94,20,60,22,92,29,1
4024,31.0,compLexity Gaming,,FireDota,0,30,29,7,6,21,26,22,53,47,41,0
4025,14.0,Evil Geniuses,18.0,Virtus.pro,0,50,99,71,5,98,78,8,30,43,37,1
4026,14.0,Evil Geniuses,18.0,Virtus.pro,0,20,50,43,22,81,8,13,91,28,65,0
4027,,,,FireDota,0,65,7,91,83,63,58,106,55,19,39,0
4028,,FireDota,,,0,91,19,3,99,71,53,22,66,85,74,0
4029,,LV-Gaming,18.0,Virtus.pro,0,8,13,1,86,109,68,106,65,88,87,1
4030,,,,FireDota,0,26,65,75,74,59,91,89,51,41,97,0
4031,18.0,Virtus.pro,,LV-Gaming,0,29,68,74,84,14,97,94,79,7,10,1
4032,,FireDota,,,0,65,26,13,69,60,8,7,30,68,77,0
4033,,LV-Gaming,18.0,Virtus.pro,0,20,84,65,40,35,68,106,42,54,76,1
4034,,Alliance,,TEAMERINO TINKERINO,0,68,106,84,95,74,26,41,101,29,94,0
4035,,TEAMERINO TINKERINO,,Alliance,0,13,8,20,96,82,91,17,84,16,109,0
4036,,Alliance,,TEAMERINO TINKERINO,0,26,95,53,1,97,78,68,20,102,17,1
4037,17.0,Natus Vincere,,_PowerRangers,0,13,30,93,85,2,20,94,64,90,61,0
4038,,_PowerRangers,17.0,Natus Vincere,0,20,13,6,51,47,50,22,44,74,31,0
4039,17.0,Natus Vincere,,_PowerRangers,0,13,50,30,53,26,20,22,67,36,11,0
4040,18.0,Virtus.pro,10.0,HellRaisers,0,20,8,66,13,15,101,106,7,95,71,0
4041,10.0,HellRaisers,18.0,Virtus.pro,0,106,101,91,99,40,20,8,33,53,104,1
4042,,_PowerRangers,,Alliance,0,26,95,66,101,72,78,53,91,17,29,1
4043,,Alliance,,_PowerRangers,0,29,22,68,21,94,91,8,26,86,41,1
4044,,Alliance,,_PowerRangers,0,26,102,41,19,7,91,13,47,74,35,0
4045,21.0,Team Empire,18.0,Virtus.pro,0,20,13,50,101,2,91,19,29,106,99,1
4046,18.0,Virtus.pro,21.0,Team Empire,0,91,19,13,99,60,20,106,50,2,87,1
4047,18.0,Virtus.pro,21.0,Team Empire,0,20,99,8,19,75,91,69,29,13,98,0
4048,21.0,Team Empire,10.0,HellRaisers,0,101,106,44,69,72,78,86,20,16,51,1
4049,10.0,HellRaisers,21.0,Team Empire,0,78,86,77,11,99,20,13,87,95,84,1
4050,21.0,Team Empire,10.0,HellRaisers,0,13,69,86,53,77,20,15,50,84,94,0
4051,,TEAMERINO TINKERINO,17.0,Natus Vincere,0,13,20,95,2,40,91,8,83,68,63,0
4052,17.0,Natus Vincere,,TEAMERINO TINKERINO,0,8,26,84,97,44,91,20,104,21,51,1
4053,18.0,Virtus.pro,18.0,Virtus.pro,0,68,106,50,94,2,91,69,13,61,8,1
