,id matches,patch,region,league_name,league_id,radiant_name,radiant_id,dire_name,dire_id,radiant_score,dire_score,first_ban_radiant,ban1,ban2,ban3,ban4,ban5,ban6,pick1,pick2,pick3,pick4,ban7,ban8,ban9,ban10,pick5,pick6,pick7,pick8,ban11,ban12,pick9,pick10,radiant_win
0,3622490608,21,1,Dota Summit 8,5850,OpTic Gaming,13.0,compLexity Gaming,31.0,25,8,1,13,84,19,60,68,3,112,58,28,100,94,57,10,29,11,39,107,65,48,63,12,6,1
0,3622599446,21,1,Dota Summit 8,5850,compLexity Gaming,31.0,OpTic Gaming,13.0,31,18,1,60,13,84,19,3,53,68,100,30,10,57,12,16,65,39,86,77,49,29,69,78,34,1
0,3622722921,21,1,Dota Summit 8,5850,compLexity Gaming,31.0,OpTic Gaming,13.0,30,19,1,60,19,84,13,112,86,16,68,100,12,65,10,94,29,108,45,72,87,15,17,70,52,1
0,3622880958,21,1,Dota Summit 8,5850,Evil Geniuses,14.0,OG,0.0,18,34,0,112,10,51,79,107,3,100,28,87,27,11,19,94,57,29,8,15,13,48,80,35,12,0
0,3622964324,21,1,Dota Summit 8,5850,OG,0.0,Evil Geniuses,14.0,24,11,0,100,112,78,107,103,10,79,27,19,94,51,13,23,34,88,28,57,6,65,12,41,113,1
0,3623062792,21,1,Dota Summit 8,5850,OG,0.0,compLexity Gaming,31.0,21,14,0,27,16,10,19,100,58,13,107,79,62,78,29,68,57,49,112,102,15,98,89,12,1,1
0,3623123807,21,1,Dota Summit 8,5850,OG,0.0,compLexity Gaming,31.0,11,36,1,16,27,58,79,68,10,19,28,112,100,12,6,57,35,69,110,43,13,11,54,109,18,0
0,3623193404,21,1,Dota Summit 8,5850,OG,0.0,compLexity Gaming,31.0,31,9,1,16,27,68,79,19,10,112,13,28,107,29,6,94,58,53,78,69,61,11,18,17,99,1
0,3624843844,21,1,Dota Summit 8,5850,Team Kinguin,,Virtus.pro,18.0,14,24,0,107,10,20,68,112,60,3,27,100,19,15,78,61,29,57,84,77,94,79,76,65,63,0
0,3625065137,21,1,Dota Summit 8,5850,OG,0.0,Fnatic,7.0,30,10,0,27,68,107,100,51,103,60,89,19,108,34,85,10,11,79,112,78,63,17,109,43,74,1
0,3625160730,21,1,Dota Summit 8,5850,Fnatic,7.0,OG,0.0,27,12,1,19,100,27,68,79,103,84,107,78,57,34,1,12,109,10,86,3,63,82,43,46,61,1
0,3625232006,21,1,Dota Summit 8,5850,Fnatic,7.0,OG,0.0,16,16,0,68,19,57,79,103,27,100,86,84,112,43,34,1,29,12,13,102,18,17,76,108,94,1
0,3625366950,21,1,Dota Summit 8,5850,Virtus.pro,18.0,Fnatic,7.0,20,26,1,57,19,20,60,100,68,3,86,103,107,10,34,65,102,29,15,109,78,61,43,11,12,0
0,3625490002,21,1,Dota Summit 8,5850,Fnatic,7.0,Virtus.pro,18.0,18,30,1,51,100,19,57,107,68,60,27,16,34,10,88,94,8,38,30,61,2,18,15,114,48,0
0,3625536941,21,12,Galaxy Battles: Emerging Worlds,8055,CDEC Gaming,30.0,EHOME,26.0,22,36,0,57,58,78,51,15,19,62,60,3,27,38,81,29,52,12,18,94,49,108,50,96,98,0
0,3625617392,21,12,Galaxy Battles: Emerging Worlds,8055,EHOME,26.0,CDEC Gaming,30.0,38,28,0,58,78,15,57,51,3,60,68,14,19,12,41,61,10,49,92,108,34,33,17,64,93,1
0,3625750231,21,12,Galaxy Battles: Emerging Worlds,8055,iG.Vitality,32.0,Newbee.M,,31,22,0,51,3,88,34,100,57,60,107,19,15,87,10,69,58,68,30,29,76,108,81,41,11,1
0,3625837366,21,12,Galaxy Battles: Emerging Worlds,8055,iG.Vitality,32.0,Newbee.M,,22,11,0,51,3,88,34,19,57,60,27,23,29,68,10,94,39,15,43,69,111,109,17,81,12,1
0,3626019428,21,12,Galaxy Battles: Emerging Worlds,8055,KEEN GAMING,55.0,VGJ Thunder,15.0,13,23,0,51,100,62,87,60,88,103,3,19,27,15,57,65,29,43,104,107,94,48,108,77,41,0
0,3626107606,21,12,Galaxy Battles: Emerging Worlds,8055,VGJ Thunder,15.0,KEEN GAMING,55.0,6,33,0,100,51,77,62,94,15,57,103,48,27,19,69,60,29,86,83,108,11,114,43,70,34,0
0,3626210150,21,12,Galaxy Battles: Emerging Worlds,8055,KEEN GAMING,55.0,VGJ Thunder,15.0,41,25,0,62,103,51,94,15,57,100,7,9,87,77,19,10,43,3,48,69,104,13,114,25,81,1
0,3626539172,21,12,Galaxy Battles: Emerging Worlds,8055,Sun Gaming,45.0,Invictus Gaming,23.0,5,14,1,107,103,64,62,16,57,100,51,11,15,29,1,3,12,87,68,97,55,10,8,42,109,0
0,3626698786,21,3,SL i-League Invitational Season 3,5579,The Brestomans,,Team Empire,21.0,17,28,0,19,107,60,79,85,3,68,16,13,88,65,6,76,94,75,38,20,18,47,11,9,49,0
0,3626774539,21,3,SL i-League Invitational Season 3,5579,,,,,27,18,1,10,84,57,3,51,62,16,19,27,54,94,69,108,15,100,30,29,76,78,46,102,61,1
0,3626792749,21,3,SL i-League Invitational Season 3,5579,Team Empire,21.0,The Brestomans,,24,14,1,19,107,60,27,3,79,68,57,16,86,15,94,65,12,30,13,9,10,47,1,49,76,1
0,3626870137,21,3,SL i-League Invitational Season 3,5579,,,,,18,7,0,107,10,62,57,84,3,79,16,23,94,13,15,28,76,78,51,90,8,97,1,102,77,1
0,3626875680,21,3,SL i-League Invitational Season 3,5579,Vega Squadron,8.0,HunkysFromZavod,,20,33,1,68,10,112,60,16,38,3,78,94,100,57,84,63,27,87,9,86,1,13,61,69,12,0
0,3626969000,21,3,SL i-League Invitational Season 3,5579,Vega Squadron,8.0,HunkysFromZavod,,22,36,1,78,10,94,60,68,38,27,112,3,57,59,15,63,69,103,100,114,17,1,46,72,11,1
0,3627082055,21,3,SL i-League Invitational Season 3,5579,HunkysFromZavod,,Vega Squadron,8.0,17,28,1,60,78,10,94,57,3,103,85,13,112,16,17,54,1,27,72,42,12,88,76,86,34,0
0,3627208936,21,10,SL i-League Invitational Season 3,5579,Gorillaz-Pride,,Infamous,52.0,12,27,0,68,78,60,79,85,10,3,112,100,57,94,15,34,69,13,107,9,11,48,8,19,46,0
0,3627256039,21,10,SL i-League Invitational Season 3,5579,Infamous,52.0,Gorillaz-Pride,,39,30,1,60,57,51,10,112,3,84,100,68,86,94,54,34,38,19,47,108,33,114,13,15,109,1
0,3627315453,21,10,SL i-League Invitational Season 3,5579,MAD KINGS,,paiN Gaming,,33,36,0,60,10,57,71,85,16,68,112,78,13,19,107,48,88,62,84,94,1,39,15,29,34,0
0,3627396911,21,10,SL i-League Invitational Season 3,5579,paiN Gaming,,MAD KINGS,,24,36,1,60,13,57,10,85,68,3,79,78,103,19,94,38,48,51,15,9,17,65,1,41,113,0
0,3627482767,21,10,SL i-League Invitational Season 3,5579,MAD KINGS,,paiN Gaming,,12,24,0,78,68,60,13,85,10,57,75,65,84,19,94,93,51,39,87,103,54,43,109,9,41,0
0,3627503357,21,12,Galaxy Battles: Emerging Worlds,8055,iG.Vitality,32.0,EHOME,26.0,34,35,1,58,78,62,57,51,39,3,86,15,19,13,108,11,94,29,23,28,69,9,109,76,63,1
0,3627613231,21,12,Galaxy Battles: Emerging Worlds,8055,iG.Vitality,32.0,EHOME,26.0,8,27,0,69,58,78,62,23,3,51,100,57,11,15,39,86,94,68,13,41,70,26,35,89,46,0
0,3627705231,21,12,Galaxy Battles: Emerging Worlds,8055,iG.Vitality,32.0,EHOME,26.0,10,24,0,78,58,23,62,3,51,68,27,60,10,16,13,107,76,69,100,12,49,108,34,19,15,0
0,3627783951,21,12,Galaxy Battles: Emerging Worlds,8055,CDEC Gaming,30.0,Newbee.M,,38,30,1,51,78,15,60,57,88,3,62,34,17,19,87,48,41,29,27,86,94,69,1,104,12,1
0,3627898766,21,12,Galaxy Battles: Emerging Worlds,8055,CDEC Gaming,30.0,Newbee.M,,22,27,0,51,62,88,60,78,15,3,16,87,34,19,17,41,57,49,107,8,58,63,29,109,65,0
0,3627985030,21,18,Galaxy Battles: Emerging Worlds,8055,CDEC Gaming,30.0,Newbee.M,,15,16,0,51,34,88,15,78,60,3,16,87,57,94,69,107,19,76,14,13,48,43,63,47,10,0
0,3628077239,21,18,Galaxy Battles: Emerging Worlds,8055,Invictus Gaming,23.0,KEEN GAMING,55.0,26,26,0,100,51,94,62,65,57,68,16,11,13,41,104,60,29,27,103,38,81,69,1,7,18,1
0,3628190458,21,18,Galaxy Battles: Emerging Worlds,8055,KEEN GAMING,55.0,Invictus Gaming,23.0,19,24,0,62,94,57,65,51,100,68,60,27,43,109,29,12,19,88,23,11,77,104,72,38,17,0
0,3628335903,21,18,Galaxy Battles: Emerging Worlds,8055,VGJ Thunder,15.0,Sun Gaming,45.0,18,7,1,62,103,51,102,15,60,57,100,27,16,43,78,77,48,13,19,10,68,76,29,94,11,1
0,3628436489,21,18,Galaxy Battles: Emerging Worlds,8055,Sun Gaming,45.0,VGJ Thunder,15.0,25,24,0,27,62,51,103,15,57,100,87,16,64,29,60,77,43,9,78,38,19,94,63,10,76,0
0,3628496070,21,3,SL i-League Invitational Season 3,5579,No Creativity,,Gambit Esports,9.0,41,15,0,27,3,79,19,13,57,85,60,112,58,87,54,94,15,63,100,39,41,34,78,47,69,1
0,3628607459,21,3,SL i-League Invitational Season 3,5579,No Creativity,,Gambit Esports,9.0,10,24,0,27,3,79,57,13,19,85,60,30,38,94,63,10,72,51,100,39,12,9,18,49,1,0
0,3628689072,21,3,SL i-League Invitational Season 3,5579,Gambit Esports,9.0,No Creativity,,30,16,0,38,3,79,85,100,57,27,19,84,60,94,12,10,72,66,78,16,20,35,54,43,15,1
0,3628720949,21,3,SL i-League Invitational Season 3,5579,5 Anchors No Captain,,Evil Corporation,,20,17,1,78,3,13,57,23,112,16,37,19,27,114,38,94,59,86,108,65,8,15,41,113,20,1
0,3628812143,21,3,SL i-League Invitational Season 3,5579,Team. Spirit,20.0,Nemiga,,24,25,0,78,3,58,72,19,112,51,79,107,57,46,15,11,10,9,87,6,44,17,61,13,40,1
0,3628821541,21,3,SL i-League Invitational Season 3,5579,5 Anchors No Captain,,Evil Corporation,,29,26,1,13,57,78,3,23,112,16,84,72,30,15,29,104,80,111,85,59,113,81,65,77,108,0
0,3628902549,21,3,SL i-League Invitational Season 3,5579,5 Anchors No Captain,,Evil Corporation,,28,21,0,112,59,16,78,113,13,57,15,27,3,81,114,94,104,103,41,108,65,39,45,52,19,1
0,3628909744,21,3,SL i-League Invitational Season 3,5579,Nemiga,,Team. Spirit,20.0,11,29,0,3,10,72,78,112,58,79,19,27,6,40,11,61,12,94,16,51,17,65,13,57,15,0
0,3629456251,21,18,Galaxy Battles: Emerging Worlds,8055,iG.Vitality,32.0,Newbee.M,,17,27,0,51,3,57,34,88,29,60,19,23,58,109,27,15,69,30,68,13,81,43,94,22,11,0
0,3629526650,21,18,Galaxy Battles: Emerging Worlds,8055,iG.Vitality,32.0,Newbee.M,,5,26,0,51,34,88,58,15,62,3,60,27,57,43,94,19,69,48,16,78,81,47,35,76,26,0
0,3629706160,21,12,Galaxy Battles: Emerging Worlds,8055,KEEN GAMING,55.0,VGJ Thunder,15.0,26,25,0,62,94,51,103,60,77,100,27,57,15,86,83,87,81,69,84,9,48,49,12,78,114,1
0,3629847571,21,12,Galaxy Battles: Emerging Worlds,8055,KEEN GAMING,55.0,VGJ Thunder,15.0,20,26,1,94,62,77,57,107,51,103,87,60,27,29,65,19,78,43,49,72,54,69,102,28,104,0
0,3629954267,21,12,Galaxy Battles: Emerging Worlds,8055,KEEN GAMING,55.0,VGJ Thunder,15.0,34,45,0,62,94,51,43,15,57,60,19,103,77,104,29,65,98,78,87,112,69,34,39,17,49,0
0,3630073327,21,12,Galaxy Battles: Emerging Worlds,8055,EHOME,26.0,Newbee.M,,44,8,0,51,78,88,57,19,60,3,100,68,34,58,65,12,17,13,107,49,81,29,18,102,61,1
0,3630185831,21,12,Galaxy Battles: Emerging Worlds,8055,Newbee.M,,EHOME,26.0,25,20,0,78,51,60,3,34,100,62,68,16,58,19,81,49,15,57,27,47,12,41,72,94,109,1
0,3630287614,21,12,Galaxy Battles: Emerging Worlds,8055,EHOME,26.0,Newbee.M,,42,38,1,78,100,34,19,60,51,68,16,58,23,13,76,48,39,3,108,15,9,17,35,27,22,1
0,3630553740,21,12,Galaxy Battles: Emerging Worlds,8055,Invictus Gaming,23.0,VGJ Thunder,15.0,37,14,1,103,43,57,100,15,51,62,29,107,87,70,27,94,48,64,69,34,8,49,109,35,77,1
0,3630554282,21,3,SL i-League Invitational Season 3,5579,Team Empire,21.0,Vega Squadron,8.0,29,11,1,100,68,85,79,60,3,27,57,30,19,78,94,65,72,16,86,11,39,38,20,53,77,1
0,3630642076,21,3,SL i-League Invitational Season 3,5579,Vega Squadron,8.0,Team Empire,21.0,30,26,0,100,68,85,27,60,79,3,86,64,19,65,94,53,72,78,107,15,39,58,47,55,49,1
0,3630693484,21,12,Galaxy Battles: Emerging Worlds,8055,Invictus Gaming,23.0,VGJ Thunder,15.0,19,26,0,51,103,43,62,88,57,100,16,15,27,39,94,48,29,64,65,104,77,34,12,9,8,0
0,3630767989,21,3,SL i-League Invitational Season 4,9579,Double Dimension,56.0,Team Singularity,46.0,26,24,1,79,57,16,78,3,58,100,84,13,19,38,94,112,9,54,29,17,27,43,30,1,87,1
0,3630770808,21,3,SL i-League Invitational Season 3,5579,Vega Squadron,8.0,Team Empire,21.0,17,36,0,100,68,85,79,60,53,3,86,27,19,65,94,38,78,15,51,29,11,58,49,88,72,0
0,3630785115,21,12,Galaxy Battles: Emerging Worlds,8055,Invictus Gaming,23.0,VGJ Thunder,15.0,6,25,1,103,62,57,100,15,51,16,60,87,43,27,29,77,48,94,30,65,1,104,19,97,56,0
0,3630870775,21,3,SL i-League Invitational Season 4,9579,Team Singularity,46.0,Double Dimension,56.0,23,33,1,57,79,78,3,58,16,112,100,19,28,9,27,54,29,31,51,65,8,94,1,39,76,0
0,3631027855,21,3,SL i-League Invitational Season 4,9579,PENTA Sports,38.0,5 Anchors No Captain,,35,10,0,57,19,78,16,13,103,84,3,28,72,100,47,12,51,23,85,54,33,81,17,109,114,1
0,3631031732,21,10,SL i-League Invitational Season 4,9579,SG e-sports team,54.0,STARS e-Sports,,31,17,1,14,100,51,3,60,62,78,69,30,84,19,76,81,12,13,88,109,94,63,17,22,11,1
0,3631092813,21,3,SL i-League Invitational Season 4,9579,PENTA Sports,38.0,5 Anchors No Captain,,26,15,1,19,13,103,78,3,57,16,30,60,29,54,15,12,47,8,27,65,77,76,113,63,43,1
0,3631122820,21,10,SL i-League Invitational Season 4,9579,STARS e-Sports,,SG e-sports team,54.0,7,21,0,14,60,51,78,15,57,62,71,86,30,94,12,108,8,113,55,65,93,17,4,13,49,0
0,3631170863,21,10,SL i-League Invitational Season 4,9579,Sacred,,TSHOW RISING,,31,25,1,62,51,57,78,13,15,60,3,53,112,63,107,29,19,103,100,48,18,17,39,43,41,1
0,3631237053,21,10,SL i-League Invitational Season 4,9579,TSHOW RISING,,Sacred,,42,26,1,78,62,15,3,100,60,57,29,86,68,48,63,59,1,27,16,70,93,94,17,76,11,1
0,3631290049,21,10,SL i-League Invitational Season 4,9579,Sacred,,TSHOW RISING,,57,63,0,78,62,15,57,100,3,112,68,51,13,1,63,48,29,69,16,49,39,93,8,72,46,1
0,3631384820,21,10,SL i-League Invitational Season 4,9579,Infamous,52.0,paiN Gaming,,34,36,0,51,28,57,100,60,79,84,27,103,78,39,94,13,29,11,68,63,41,43,65,9,33,0
0,3631465419,21,10,SL i-League Invitational Season 4,9579,paiN Gaming,,Infamous,52.0,27,37,0,57,51,103,60,84,3,79,68,19,16,15,38,94,100,78,86,107,47,48,43,6,34,0
0,3631550859,21,10,SL i-League Invitational Season 4,9579,paiN Gaming,,Infamous,52.0,52,43,1,51,57,79,84,60,103,3,112,28,13,16,94,102,78,49,85,19,109,65,33,69,58,1
0,3632802094,21,3,SL i-League Invitational Season 4,9579,,,Team Kinguin,,15,22,1,100,62,3,60,68,51,27,84,86,107,49,94,13,80,29,48,109,65,34,61,39,19,0
0,3632874675,21,3,SL i-League Invitational Season 4,9579,Team Doggie,,Team Kinguin,,42,21,1,29,62,100,60,19,3,68,84,86,16,51,94,49,57,102,15,48,77,13,61,34,80,0
0,3633071499,21,10,SL i-League Invitational Season 4,9579,Sacred,,SG e-sports team,54.0,17,23,0,51,57,100,3,60,78,62,107,27,30,6,13,108,8,29,55,80,93,76,17,34,39,0
0,3633141188,21,10,SL i-League Invitational Season 4,9579,SG e-sports team,54.0,Sacred,,36,34,0,62,51,57,100,3,78,60,84,103,13,58,6,63,94,16,30,19,15,69,48,54,113,1
0,3634571038,21,3,SL i-League Invitational Season 4,9579,Team. Spirit,20.0,Gambit Esports,9.0,18,23,0,27,3,112,19,15,58,16,79,57,6,17,44,94,81,107,30,61,72,13,43,38,49,0
0,3634671662,21,3,SL i-League Invitational Season 4,9579,Gambit Esports,9.0,Team. Spirit,20.0,25,38,0,3,6,58,57,16,19,27,100,30,81,61,94,68,72,18,40,108,88,76,11,74,9,0
0,3634688743,21,3,SL i-League Invitational Season 4,9579,Double Dimension,56.0,Team Kinguin,,4,16,1,84,100,29,79,58,19,103,68,107,27,98,80,11,61,51,38,94,1,76,109,39,53,0
0,3634764783,21,3,SL i-League Invitational Season 4,9579,Double Dimension,56.0,Team Kinguin,,32,22,1,84,100,58,79,29,19,103,27,60,3,98,80,11,94,53,65,48,108,109,76,12,114,1
0,3634797251,21,3,SL i-League Invitational Season 4,9579,Gambit Esports,9.0,Team. Spirit,20.0,33,37,0,3,6,58,27,16,79,19,15,85,81,40,94,61,78,103,68,72,86,29,65,17,7,0
0,3634867419,21,3,SL i-League Invitational Season 4,9579,Double Dimension,56.0,Team Kinguin,,18,37,1,29,79,58,100,84,103,19,3,107,16,68,80,98,94,78,87,54,65,12,15,46,23,0
0,3634984542,21,3,SL i-League Invitational Season 4,9579,PENTA Sports,38.0,Team Kinguin,,21,27,1,58,102,57,54,19,15,16,29,94,76,52,88,78,23,84,3,86,98,108,20,77,61,0
0,3635068051,21,3,SL i-League Invitational Season 4,9579,PENTA Sports,38.0,Team Kinguin,,31,30,1,58,102,29,54,84,3,78,68,100,112,77,13,81,15,45,23,94,1,34,19,103,53,0
0,3635201303,21,10,SL i-League Invitational Season 4,9579,paiN Gaming,,SG e-sports team,54.0,21,31,0,85,62,3,57,68,78,84,103,30,51,6,63,15,19,13,49,94,113,88,102,65,8,0
0,3635271322,21,10,SL i-League Invitational Season 4,9579,SG e-sports team,54.0,paiN Gaming,,15,33,0,62,85,103,84,51,107,57,15,71,13,3,49,27,6,79,68,65,63,16,109,7,17,0
0,3635326955,21,10,SL i-League Invitational Season 3,5579,paiN Gaming,,SG e-sports team,54.0,18,38,0,68,57,3,62,85,30,84,51,78,23,6,63,113,12,90,60,9,93,46,41,17,95,0
0,3635791585,21,12,Galaxy Battles: Emerging Worlds,8055,EHOME,26.0,Vici Gaming,11.0,21,28,0,58,103,62,112,51,78,86,19,27,83,15,65,69,29,47,77,30,43,110,61,108,52,0
0,3635931169,21,12,Galaxy Battles: Emerging Worlds,8055,EHOME,26.0,Vici Gaming,11.0,26,24,0,58,103,62,112,51,78,3,19,30,77,43,65,13,12,49,29,98,76,23,107,114,33,1
0,3636037139,21,12,Galaxy Battles: Emerging Worlds,8055,Vici Gaming,11.0,EHOME,26.0,6,23,1,58,112,19,103,62,77,86,51,11,83,39,12,43,65,78,69,50,54,13,15,17,61,0
0,3636144457,21,12,Galaxy Battles: Emerging Worlds,8055,LGD-GAMING,5.0,VGJ Thunder,15.0,25,33,1,62,51,60,100,78,57,103,16,87,27,15,77,94,29,43,104,72,11,41,102,54,38,0
0,3636274306,21,12,Galaxy Battles: Emerging Worlds,8055,LGD-GAMING,5.0,VGJ Thunder,15.0,16,23,0,15,57,51,62,60,3,100,16,13,27,77,54,29,48,12,104,79,19,43,17,94,76,0
0,3636669963,21,3,SL i-League Invitational Season 4,9579,Team Empire,21.0,Team. Spirit,20.0,10,18,0,68,6,3,81,112,79,19,60,87,30,61,94,58,53,51,66,11,41,39,8,97,42,0
0,3636763898,21,3,SL i-League Invitational Season 4,9579,Team. Spirit,20.0,Team Empire,21.0,40,53,0,28,68,6,3,19,112,79,30,60,107,48,66,58,17,41,2,34,49,8,65,67,45,0
0,3636939097,21,3,SL i-League Invitational Season 4,9579,Team Empire,21.0,Team. Spirit,20.0,29,15,0,68,6,3,81,112,19,30,86,27,66,41,9,15,72,78,94,63,97,49,17,8,35,1
0,3638069035,21,12,Galaxy Battles: Emerging Worlds,8055,EHOME,26.0,VGJ Thunder,15.0,21,7,0,62,57,51,100,19,78,16,58,23,72,43,15,35,94,27,87,49,76,102,54,29,59,1
0,3638192973,21,12,Galaxy Battles: Emerging Worlds,8055,EHOME,26.0,VGJ Thunder,15.0,20,28,0,51,57,62,77,58,100,60,19,68,94,56,49,78,1,43,87,23,8,13,12,104,29,0
0,3638312745,21,12,Galaxy Battles: Emerging Worlds,8055,EHOME,26.0,VGJ Thunder,15.0,11,22,0,51,94,62,77,58,57,100,49,68,15,87,61,27,41,78,30,60,48,104,63,65,93,0
0,3655990173,21,18,PGL BUCHAREST MAJOR 2018,9584,CDEC Gaming,30.0,KG.LUMINOUS,,17,43,1,78,3,47,51,103,60,62,100,87,27,29,38,57,41,19,69,58,34,54,17,9,22,0
0,3655991306,21,18,PGL BUCHAREST MAJOR 2018,9584,EHOME.immortal,48.0,Newbee.Young,47.0,26,6,0,62,60,43,103,15,51,57,78,87,19,94,48,39,34,69,27,72,76,16,47,7,40,1
0,3656050304,21,18,PGL BUCHAREST MAJOR 2018,9584,EHOME.immortal,48.0,Newbee.Young,47.0,24,24,0,43,60,62,51,57,15,69,78,87,16,94,34,39,11,72,79,103,48,17,40,49,47,0
0,3656093068,21,18,PGL BUCHAREST MAJOR 2018,9584,CDEC Gaming,30.0,KG.LUMINOUS,,25,5,1,47,60,78,51,87,3,100,103,27,19,30,41,57,58,65,79,49,12,29,15,43,94,1
0,3656130160,21,18,PGL BUCHAREST MAJOR 2018,9584,EHOME.immortal,48.0,Newbee.Young,47.0,11,21,1,69,43,62,15,57,60,51,100,87,29,72,94,34,48,76,40,102,109,68,10,27,59,0
0,3656158506,21,18,PGL BUCHAREST MAJOR 2018,9584,CDEC Gaming,30.0,KG.LUMINOUS,,27,34,1,78,51,87,60,47,3,100,62,27,19,43,58,79,57,41,112,102,76,69,34,15,39,0
0,3656307892,21,18,PGL BUCHAREST MAJOR 2018,9584,KG.LUMINOUS,,Newbee.Young,47.0,25,7,1,69,62,60,103,51,47,100,16,87,27,41,57,15,29,78,19,43,94,102,12,58,1,1
0,3656392742,21,18,PGL BUCHAREST MAJOR 2018,9584,KG.LUMINOUS,,Newbee.Young,47.0,37,23,1,69,62,60,103,51,100,87,16,27,78,47,98,107,57,15,23,13,41,34,49,39,43,1
0,3657908283,21,18,PGL BUCHAREST MAJOR 2018,9584,CDEC.Avenger,,EHOME.immortal,48.0,30,18,0,68,57,3,62,103,60,51,87,78,43,111,94,48,76,39,26,88,38,72,12,15,77,1
0,3657912267,21,18,PGL BUCHAREST MAJOR 2018,9584,CDEC Gaming,30.0,Eclipse,,42,47,0,51,62,78,60,57,100,19,103,87,85,94,72,63,65,29,30,11,34,41,12,38,17,0
0,3657984800,21,18,PGL BUCHAREST MAJOR 2018,9584,CDEC.Avenger,,EHOME.immortal,48.0,25,30,0,51,57,78,62,15,60,103,87,69,48,38,39,88,76,13,43,41,29,79,72,3,74,0
0,3658079366,21,18,PGL BUCHAREST MAJOR 2018,9584,Eclipse,,CDEC Gaming,30.0,23,9,0,85,60,51,78,3,62,100,57,103,69,15,76,13,87,30,27,77,18,34,43,39,49,1
0,3658100750,21,18,PGL BUCHAREST MAJOR 2018,9584,CDEC.Avenger,,EHOME.immortal,48.0,49,54,0,57,62,51,60,39,78,69,68,19,87,48,65,34,94,107,43,17,72,88,41,38,104,1
0,3658305495,21,18,PGL BUCHAREST MAJOR 2018,9584,CDEC.Avenger,,Eclipse,,27,33,0,51,62,78,57,107,60,19,87,100,85,3,72,30,43,76,86,65,12,69,98,15,48,1
0,3658447169,21,18,PGL BUCHAREST MAJOR 2018,9584,CDEC.Avenger,,Eclipse,,14,28,0,51,57,107,62,87,60,78,3,100,103,30,65,43,15,39,49,72,81,79,13,68,108,0
0,3658547529,21,18,PGL BUCHAREST MAJOR 2018,9584,CDEC.Avenger,,Eclipse,,6,28,0,51,62,107,78,87,57,60,69,68,103,30,81,86,41,63,27,23,13,12,34,48,17,0
0,3659342482,21,12,PGL BUCHAREST MAJOR 2018,9584,iG.Vitality,32.0,LGD-GAMING,5.0,8,29,0,62,51,103,58,77,3,100,87,107,57,27,15,68,43,69,30,94,12,47,41,19,76,0
0,3659404443,21,18,PGL BUCHAREST MAJOR 2018,9584,iG.Vitality,32.0,LGD-GAMING,5.0,22,36,0,62,51,57,58,77,3,79,75,16,103,41,65,109,13,78,19,17,49,88,15,29,98,0
0,3659404960,21,18,PGL BUCHAREST MAJOR 2018,9584,Invictus Gaming,23.0,VGJ Thunder,15.0,44,20,0,51,62,43,60,94,57,100,87,103,29,77,15,27,41,48,79,34,8,13,108,17,78,1
0,3659489112,21,18,PGL BUCHAREST MAJOR 2018,9584,Invictus Gaming,23.0,VGJ Thunder,15.0,12,25,0,51,60,43,103,94,57,100,62,87,77,27,29,104,58,78,30,99,69,76,34,19,49,0
0,3659546120,21,18,PGL BUCHAREST MAJOR 2018,9584,EHOME,26.0,Eclipse,,10,24,0,58,103,51,57,78,62,60,14,13,85,34,72,19,77,12,87,79,49,80,15,43,94,0
0,3659550542,21,18,PGL BUCHAREST MAJOR 2018,9584,KG.LUMINOUS,,KEEN GAMING,55.0,12,22,0,100,51,62,103,77,60,57,27,41,3,19,78,107,58,16,83,65,11,81,43,12,52,0
0,3659628386,21,18,PGL BUCHAREST MAJOR 2018,9584,EHOME,26.0,Eclipse,,42,24,0,58,60,51,57,88,62,78,103,87,100,27,41,50,65,16,19,48,34,37,17,110,39,1
0,3659637001,21,18,PGL BUCHAREST MAJOR 2018,9584,KEEN GAMING,55.0,KG.LUMINOUS,,17,32,0,57,103,60,100,51,77,62,3,19,78,87,107,94,11,69,30,14,81,43,49,39,18,0
0,3659703845,21,18,PGL BUCHAREST MAJOR 2018,9584,KEEN GAMING,55.0,KG.LUMINOUS,,22,16,1,100,57,62,60,78,51,103,27,19,87,41,47,43,13,58,49,107,11,65,94,108,76,1
0,3659750395,21,18,PGL BUCHAREST MAJOR 2018,9584,EHOME,26.0,Eclipse,,39,14,0,58,60,51,57,78,100,62,30,38,19,34,94,112,43,77,50,83,108,81,76,72,39,1
0,3661212127,21,18,PGL BUCHAREST MAJOR 2018,9584,KEEN GAMING,55.0,EHOME,26.0,17,31,0,60,62,103,51,100,77,58,57,30,16,48,11,27,83,49,15,69,37,76,39,78,13,0
0,3661212159,21,18,PGL BUCHAREST MAJOR 2018,9584,LGD-GAMING,5.0,VGJ Thunder,15.0,13,31,0,51,3,58,100,15,57,103,62,30,19,87,29,101,11,76,86,41,94,78,12,60,77,0
0,3661281715,21,18,PGL BUCHAREST MAJOR 2018,9584,LGD-GAMING,5.0,VGJ Thunder,15.0,25,13,1,15,51,103,57,100,58,3,19,62,11,29,76,77,78,87,60,43,72,104,102,65,8,1
0,3661293356,21,18,PGL BUCHAREST MAJOR 2018,9584,EHOME,26.0,KEEN GAMING,55.0,35,14,0,58,60,78,51,62,103,100,13,27,26,11,77,57,83,16,94,49,104,4,1,76,63,1
