"match_id","start_time","radiant_team_id","radiant_score","dire_team_id","dire_score","radiant_win","avg","count","winrate","winrate_wilson","sum","min","max","stddev"
3147338543,1493490667,3580606,31,39,43,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3147464579,1493496169,39,24,3580606,27,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3147569106,1493501955,39,47,3580606,29,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3148230043,1493535615,5,14,1883502,28,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3148357328,1493540025,5,29,1883502,34,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3148575443,1493547138,2586976,30,39,18,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3148721353,1493551978,39,27,2586976,29,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3149054430,1493561542,2586976,26,1883502,25,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3149215336,1493566333,2586976,27,1883502,29,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3149353238,1493570791,1883502,33,2586976,14,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3149480550,1493575509,2586976,20,1883502,11,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3149572447,1493579346,2586976,20,1883502,28,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3160555127,1494068392,4186376,35,2621843,24,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3160695265,1494072367,4186376,34,2621843,18,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3161689588,1494100944,1838315,14,46,21,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3161782355,1494105119,1838315,30,46,8,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3161837859,1494108083,46,16,1838315,35,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3161895850,1494111742,3,39,3580606,32,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3161963619,1494116584,3,18,3580606,13,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3162049990,1494122367,3477208,12,4151852,38,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3162122868,1494125985,4151852,33,3477208,20,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3162498830,1494140077,3547682,30,1375614,7,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3162510385,1494140430,2626685,47,2640025,35,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3162514732,1494140565,2108395,32,3718685,40,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3162636427,1494144128,2108395,25,3718685,13,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3162638643,1494144194,,21,2833354,9,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3162679602,1494145317,2640025,39,2626685,31,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3162743023,1494147140,2833354,8,,22,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3162752866,1494147404,2108395,51,3718685,23,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3162901716,1494151713,350190,24,3725701,11,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3163004315,1494154726,3725701,23,350190,18,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3163124290,1494158111,350190,40,3725701,19,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3163783659,1494176316,2006913,44,36,28,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3163937850,1494181834,36,50,2006913,32,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3164040620,1494185992,36,37,2006913,8,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3164113417,1494189300,111474,29,2790766,9,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3164169861,1494192187,2790766,9,111474,23,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3164260875,1494197919,2059672,3,3214108,23,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3164303907,1494201151,2059672,7,3214108,45,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3164417850,1494209013,3931002,36,4251435,11,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3164474906,1494212378,4251435,17,3931002,34,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3164541642,1494216112,2626685,30,726228,24,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3164547740,1494216442,3331948,21,1375614,22,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3164632037,1494220611,2626685,3,726228,23,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3164636763,1494220834,,35,1375614,10,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3164690934,1494223317,2626685,17,726228,14,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3164732533,1494225107,1375614,11,,23,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3164845962,1494229515,15,23,3547682,5,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3164964520,1494233669,3547682,12,15,33,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3165602911,1494252026,46,41,2621843,47,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3165798050,1494257148,46,17,2621843,23,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3165908750,1494260506,46,28,2621843,15,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3166437920,1494285323,4151852,12,3214108,32,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3166472638,1494288075,4151852,13,3214108,50,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3166560535,1494295479,3931002,21,3,4,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3166607500,1494298705,3,0,3931002,13,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3166674845,1494302605,2626685,26,3331948,40,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3166767662,1494307330,,30,2626685,18,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3166900519,1494313268,3331948,23,3547682,16,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3166997279,1494317011,3547682,7,3331948,31,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3167004100,1494317258,3326875,55,3586078,68,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3167186674,1494323575,3326875,32,3586078,15,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3167326378,1494328094,3659536,20,543897,6,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3167452939,1494331802,3659536,14,543897,7,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3168626396,1494383642,4251435,26,3580606,6,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3168664511,1494385952,3580606,5,4251435,19,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3168727939,1494389520,15,5,3331948,29,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3168799670,1494393222,3331948,23,15,38,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3168880401,1494397094,15,13,3331948,35,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3168943785,1494399959,3326875,37,350190,21,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3169031283,1494403653,350190,58,3326875,51,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3169208514,1494410742,3659536,13,2108395,30,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3169312660,1494414671,2108395,10,3659536,31,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3169403528,1494417696,3659536,31,2108395,4,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3169592245,1494423060,36,36,111474,27,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3169747378,1494427258,36,31,111474,3,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3170115907,1494439331,1838315,34,4186376,18,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3170197181,1494442830,4186376,7,1838315,34,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3170433297,1494457921,3477208,13,3,37,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3170477211,1494461791,3,41,3477208,34,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3170904292,1494486228,3725701,28,3586078,23,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3170980218,1494489446,3725701,28,3586078,19,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3171167115,1494496955,3718685,9,543897,33,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3171245370,1494499949,543897,35,3718685,13,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3171769278,1494515411,2006913,29,2790766,31,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3171880059,1494518887,2790766,26,2006913,42,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3172135818,1494529276,1838315,36,36,20,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3172197058,1494532805,36,20,1838315,15,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3172262406,1494536712,36,11,1838315,40,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3172353011,1494543850,3931002,9,3214108,33,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3172399098,1494548118,3214108,13,3931002,1,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3172480723,1494554384,4151852,1,4251435,23,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3172518289,1494556730,4251435,30,4327067,29,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3173097716,1494583266,350190,9,543897,29,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3173204867,1494587192,350190,21,543897,32,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3173205910,1494587228,111474,5,46,28,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3173298198,1494590218,111474,7,46,24,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3173967572,1494608431,4186376,11,2006913,22,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3174058622,1494611409,2006913,18,4186376,9,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3174458572,1494631227,3,9,4251435,14,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3174498935,1494634445,4251435,37,3,25,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3174597350,1494640934,3931002,11,4251435,27,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3174669160,1494644597,3931002,14,4251435,23,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3175376718,1494669745,3725701,18,543897,32,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3175484408,1494673053,3725701,31,543897,48,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3175497089,1494673405,2006913,17,46,9,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3175600767,1494676362,2006913,18,46,46,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3175770526,1494680724,2006913,52,46,49,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3176414167,1494698047,36,22,2006913,17,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3176542698,1494702019,36,16,2006913,45,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3176652040,1494705672,36,25,2006913,12,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3177157234,1494729681,3214108,9,4251435,17,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3177247057,1494733536,3214108,11,4251435,15,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3177363836,1494738048,3659536,21,3326875,9,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3177482879,1494741965,3326875,10,3659536,34,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3177739578,1494748992,3326875,23,543897,21,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3177921623,1494753376,3326875,28,543897,5,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3178195166,1494759551,3326875,11,3659536,42,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3178365187,1494763135,3659536,17,3326875,37,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3178616806,1494768072,3326875,10,3659536,27,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3191145157,1495205770,36,13,1838315,28,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3191299265,1495209992,1838315,24,36,6,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3225048663,1496592300,3659536,15,1883502,30,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3225052468,1496592424,2586976,6,3331948,33,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3225158198,1496596077,3331948,43,2586976,43,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3225170101,1496596501,1883502,21,3659536,9,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3226270493,1496653435,39,28,5,3,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3226319720,1496655250,2163,33,3331948,12,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3226368413,1496657044,5,7,39,25,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3226426077,1496659155,2163,20,3331948,39,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3226506568,1496661942,36,11,2586976,32,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3226549989,1496663364,2163,20,3331948,40,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3226648144,1496666366,2586976,32,36,19,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3226722839,1496668503,1883502,23,4251435,6,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3226859073,1496672253,1883502,25,4251435,22,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3226894905,1496673259,2163,20,1838315,36,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3227023373,1496677095,5,42,3659536,19,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3227061790,1496678343,1838315,25,2163,6,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3227171653,1496682267,3659536,11,5,27,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3228247221,1496739596,36,10,3331948,23,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3228254406,1496739869,4251435,13,39,31,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3228353356,1496743602,3331948,33,36,17,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3228358559,1496743795,39,17,4251435,27,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3228462946,1496747621,39,29,4251435,9,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3228512352,1496749328,2586976,12,2163,33,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3228598209,1496752057,5,14,1883502,14,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3228618966,1496752672,2586976,44,2163,25,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3228730870,1496755912,5,9,1883502,24,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3228786798,1496757490,2586976,30,2163,37,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3228862847,1496759655,5,24,1883502,28,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3228976719,1496763120,3659536,30,4251435,44,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3229029006,1496764834,1838315,35,36,9,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3229122443,1496768212,4251435,25,3659536,31,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3229155975,1496769489,1838315,33,36,30,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3230195644,1496826007,39,28,3659536,9,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3230272118,1496828910,39,41,3659536,19,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3230425517,1496834540,2163,26,36,9,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3230470680,1496836087,5,26,4251435,20,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3230524940,1496837836,36,11,2163,23,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3230626855,1496840878,4251435,21,5,12,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3230649585,1496841522,39,20,1883502,6,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3230757012,1496844590,4251435,18,5,39,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3230765456,1496844827,39,22,1883502,21,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3230930003,1496849827,2586976,8,1838315,24,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3231018652,1496852851,1838315,33,2586976,17,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3232133974,1496912667,1838315,16,3331948,30,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3232253082,1496917176,1838315,4,3331948,17,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3234831963,1497003523,1838315,35,5,26,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3235116774,1497009513,5,8,1838315,26,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3235483600,1497016085,2163,9,1883502,30,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3235705862,1497019958,2163,19,1883502,8,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3235896984,1497023737,2163,20,1883502,7,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3238049423,1497089447,1838315,13,39,27,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3238220510,1497093512,39,29,1838315,17,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3238540842,1497100618,2163,27,3331948,21,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3238795882,1497105659,3331948,25,2163,33,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3241083723,1497175910,2898453,11,4562387,37,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3241360537,1497182724,39,1,2163,24,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3241475535,1497185316,2163,9,39,30,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3241665434,1497189487,39,7,2163,27,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3241825287,1497193111,39,10,2163,36,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3273901346,1498417754,2634068,35,4562387,4,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3274329415,1498442495,3725701,12,4425527,25,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3274330770,1498442573,4593848,15,3659536,17,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3274393974,1498446092,2581813,17,350190,37,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3274394099,1498446099,543897,21,2108395,37,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3274481444,1498450734,2581813,25,543897,6,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3274481930,1498450758,4372767,7,3326875,31,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3274557442,1498454371,4593848,40,350190,44,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3274564960,1498454706,3659536,13,3326875,20,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3274667512,1498459127,3725701,22,4372767,39,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3274669416,1498459202,2108395,36,4425527,22,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3274794292,1498463987,4593831,21,111474,20,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3274794810,1498464006,3152713,29,4328182,11,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3274795436,1498464030,4429098,34,4592777,18,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3274800531,1498464213,4593848,11,543897,26,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3274804698,1498464363,2006913,15,4100699,13,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3274816116,1498464771,4372767,20,2108395,30,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3274904832,1498467977,4186376,29,3152713,12,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3274904857,1498467978,3725701,14,3326875,31,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3274908009,1498468088,26,19,4593831,28,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3274927926,1498468795,350190,22,3659536,8,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3274935013,1498469042,4429098,30,36,12,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3274946646,1498469459,2006913,12,4425117,23,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3275011120,1498471771,1838315,18,4328182,11,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3275012710,1498471828,2581813,29,4425527,4,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3275038059,1498472722,4703773,55,3704482,54,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3275045676,1498472992,4100699,42,4592777,8,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3275056852,1498473378,3725701,12,3659536,29,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3275066534,1498473716,1964407,17,46,22,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3275108399,1498475168,4328182,20,4186376,21,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3275124185,1498475664,4593848,8,4425527,28,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3275178718,1498477388,2790766,10,4429098,30,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3275183011,1498477520,46,30,2006913,26,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3275206476,1498478239,2581813,35,4372767,12,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3275248394,1498479480,543897,46,350190,35,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3275276589,1498480294,464103,35,111474,12,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3275297767,1498480894,4592777,30,4425117,12,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3275340129,1498482089,4372767,51,4593848,39,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3275351174,1498482399,2621843,48,2790766,47,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3275399089,1498483855,4593831,35,3152713,17,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3275405570,1498484015,3326875,14,2108395,40,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3275412980,1498484204,464103,39,26,37,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3275492852,1498486426,350190,34,4425527,12,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3275546909,1498487994,36,28,4100699,22,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3275549361,1498488061,1964407,10,2621843,33,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3275553729,1498488185,3704482,34,111474,14,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3275563733,1498488471,1838315,32,4703773,15,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3275667950,1498491622,3704482,8,26,30,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3275683703,1498492124,1838315,22,111474,22,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3275686186,1498492205,46,33,4592777,13,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3275689511,1498492310,2790766,42,4100699,48,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3275695734,1498492508,4704126,35,4151852,24,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3275738929,1498493958,4652711,6,2672298,25,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3275764122,1498494832,4186376,51,4593831,50,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3275790914,1498495782,4429098,35,2621843,34,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3275808176,1498496392,3963419,6,3,20,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3275808794,1498496413,1905619,19,4251435,34,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3275810358,1498496467,464103,29,3152713,15,true,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
3275824679,1498496990,3786981,23,3715574,23,false,"1.00000000000000000000",1,0.5,0.236589593615487,10,1,1,"0"
