,id matches,patch,region,league_name,league_id,radiant_name,radiant_id,dire_name,dire_id,radiant_score,dire_score,first_ban_radiant,ban1,ban2,ban3,ban4,pick1,pick2,pick3,pick4,ban7,ban8,ban9,ban10,pick5,pick6,pick7,pick8,ban11,ban12,pick9,pick10,radiant_win
127,2738454486,20.0,3,The Boston Major 2016,4874,Team Secret,1.0,Vega Squadron,8.0,11,9,1,28,91,76,90,79,16,89,48,62,8,98,87,37,84,54,29,17,73,9,34,1
128,2738480868,20.0,2,The Boston Major 2016,4874,Team NP,,Infamous?,,24,21,0,28,6,91,16,79,18,74,65,84,111,85,23,30,62,71,13,54,55,48,88,1
129,2738496608,20.0,2,The Boston Major 2016,4874,compLexity Gaming,31.0,KINGAO + 4,,39,28,1,111,91,65,52,6,79,28,37,84,93,74,9,98,86,48,76,41,88,13,85,1
130,2738512449,20.0,3,The Boston Major 2016,4874,Fantastic Five,,Virtus.pro,18.0,17,25,0,37,79,76,28,91,57,44,65,49,62,70,20,111,18,14,58,9,48,74,10,0
131,2738542959,20.0,3,The Boston Major 2016,4874,Team AD FINEM,,Alliance,,34,22,0,16,79,65,76,91,62,55,54,98,106,19,93,37,30,44,17,41,13,104,43,1
132,2738581695,20.0,2,The Boston Major 2016,4874,,,Elements Pro Gaming,33.0,38,34,0,111,103,91,41,55,16,37,86,93,79,84,1,20,62,38,35,8,44,54,17,1
133,2738595659,20.0,3,The Boston Major 2016,4874,Vega Squadron,8.0,Virtus.pro,18.0,9,23,1,9,91,87,76,79,6,28,48,65,58,69,63,66,55,30,62,21,17,13,49,0
134,2738608159,20.0,2,The Boston Major 2016,4874,Prodota Gaming,,Team Freedom Dota 2,,12,25,1,76,31,6,9,16,85,65,111,54,89,93,79,91,23,8,59,17,44,47,67,0
135,2738673858,20.0,2,The Boston Major 2016,4874,Team NP,,Team Freedom Dota 2,,28,14,0,32,85,79,65,89,98,86,16,9,58,76,8,109,101,66,35,62,39,4,20,1
136,2738678785,20.0,2,The Boston Major 2016,4874,compLexity Gaming,31.0,Infamous?,,32,29,0,91,6,28,65,16,23,9,54,73,79,17,10,2,84,50,76,68,15,75,80,1
