,radiant_win,Disabler_radiant,Disabler_dire,Nuker_radiant,Nuker_dire,Carry_radiant,Carry_dire,Initiator_radiant,Initiator_dire,Escape_radiant,Escape_dire,Durable_radiant,Durable_dire,Support_radiant,Support_dire,Pusher_radiant,Pusher_dire,Jungler_radiant,Jungler_dire
277,0,3,4,3,4,3,1,2,3,2,3.0,2,4.0,1,1.0,2,2.0,1,1.0
278,1,4,4,5,5,2,2,1,3,3,3.0,2,2.0,3,2.0,0,1.0,0,0.0
279,0,5,4,4,4,2,3,2,4,3,2.0,2,2.0,2,2.0,0,1.0,1,1.0
280,0,4,5,4,3,2,1,3,3,3,2.0,3,0.0,1,3.0,0,2.0,0,1.0
281,1,5,4,4,4,2,4,2,2,3,4.0,0,1.0,3,1.0,1,2.0,1,2.0
282,1,4,2,4,3,2,3,2,1,1,1.0,3,2.0,3,1.0,0,1.0,1,0.0
283,1,5,2,4,5,2,2,2,2,3,4.0,1,2.0,3,1.0,0,1.0,3,0.0
284,1,3,4,2,3,4,1,1,2,4,1.0,3,2.0,2,3.0,2,1.0,1,2.0
285,0,5,4,4,2,3,3,2,2,3,2.0,2,3.0,3,3.0,2,1.0,0,1.0
286,0,3,1,4,4,2,2,2,1,2,2.0,0,2.0,3,2.0,4,3.0,2,1.0
287,1,4,4,3,3,3,3,3,1,3,1.0,1,4.0,0,3.0,2,2.0,3,1.0
288,1,4,5,4,4,2,3,2,4,2,1.0,0,1.0,2,2.0,1,2.0,2,0.0
289,1,3,5,3,4,2,1,2,4,2,2.0,3,2.0,2,2.0,1,0.0,1,1.0
290,1,3,4,5,4,1,2,2,2,2,3.0,1,2.0,2,2.0,1,1.0,1,1.0
291,1,4,5,2,5,2,1,2,4,2,2.0,3,1.0,1,2.0,0,0.0,2,0.0
292,0,5,4,3,4,3,2,4,1,5,1.0,1,1.0,2,3.0,1,3.0,1,0.0
293,1,4,4,4,3,1,2,2,1,2,3.0,1,1.0,3,1.0,4,1.0,1,3.0
294,1,4,4,2,4,2,4,3,1,3,2.0,2,1.0,2,3.0,1,2.0,3,1.0
295,1,4,5,5,3,2,2,2,3,3,3.0,0,1.0,3,3.0,1,2.0,2,0.0
296,0,3,5,3,5,4,1,2,1,2,1.0,1,2.0,2,3.0,2,2.0,2,0.0
297,1,4,3,5,3,2,2,3,2,4,1.0,1,0.0,2,4.0,1,4.0,0,1.0
298,0,4,3,4,5,2,2,1,2,2,2.0,1,2.0,3,2.0,2,2.0,1,1.0
299,1,4,4,3,3,3,1,1,2,4,1.0,2,2.0,1,2.0,2,2.0,1,2.0
300,0,4,3,4,2,3,1,3,1,4,2.0,3,1.0,0,3.0,2,2.0,0,2.0
301,1,4,3,2,4,4,2,2,3,3,3.0,2,1.0,3,2.0,1,3.0,1,1.0
302,1,4,3,3,4,2,2,3,1,3,2.0,1,0.0,4,2.0,2,1.0,1,3.0
303,1,5,4,5,4,0,4,1,2,1,3.0,2,2.0,4,1.0,1,1.0,1,1.0
304,0,4,4,4,5,2,2,2,3,2,2.0,2,3.0,2,2.0,1,1.0,3,0.0
305,0,4,2,3,3,3,3,3,1,4,2.0,1,1.0,3,2.0,2,1.0,2,1.0
306,0,5,3,5,3,1,1,5,3,3,4.0,1,0.0,2,2.0,1,1.0,1,1.0
307,1,5,4,3,3,1,2,3,2,4,3.0,2,2.0,1,2.0,0,1.0,3,1.0
308,1,4,4,4,4,2,3,1,3,3,3.0,2,1.0,2,2.0,1,1.0,1,0.0
309,0,4,3,5,4,2,3,3,2,0,2.0,3,1.0,2,2.0,2,3.0,0,1.0
310,1,4,5,4,4,4,1,2,4,3,1.0,3,1.0,1,2.0,3,2.0,2,1.0
311,1,5,4,5,3,3,2,1,5,1,3.0,1,3.0,4,1.0,0,1.0,0,0.0
312,0,4,3,3,4,1,4,2,2,3,3.0,0,2.0,2,1.0,0,1.0,2,1.0
313,0,5,4,4,4,2,3,3,3,3,3.0,3,1.0,3,1.0,0,0.0,0,1.0
314,0,4,4,5,3,2,2,1,3,2,3.0,2,2.0,3,1.0,1,1.0,0,2.0
315,1,4,4,3,4,2,3,4,0,4,2.0,2,1.0,2,2.0,1,1.0,0,2.0
316,1,5,4,5,3,2,2,3,1,2,3.0,2,2.0,2,2.0,3,0.0,0,2.0
317,1,5,5,4,3,0,3,1,4,0,4.0,3,1.0,4,1.0,1,2.0,2,1.0
318,0,5,5,4,3,2,3,1,5,2,2.0,1,3.0,4,1.0,0,0.0,1,1.0
319,0,5,5,4,5,1,2,4,3,2,4.0,2,2.0,3,1.0,2,2.0,1,0.0
320,1,4,5,3,4,3,1,1,3,3,0.0,3,3.0,1,3.0,0,2.0,2,1.0
321,1,5,4,5,4,1,2,5,1,4,2.0,0,3.0,1,2.0,1,1.0,1,1.0
322,1,4,4,4,5,3,1,2,2,4,1.0,1,2.0,1,2.0,2,2.0,1,1.0
323,0,5,4,3,5,3,2,2,3,2,3.0,3,0.0,3,2.0,2,2.0,1,1.0
324,1,5,4,4,2,2,1,2,3,2,3.0,1,3.0,2,1.0,0,1.0,0,2.0
325,0,4,4,4,5,0,3,3,2,3,2.0,0,2.0,3,1.0,1,0.0,2,0.0
326,1,3,5,5,5,2,2,1,4,1,1.0,1,2.0,3,2.0,1,3.0,0,0.0
327,0,3,4,4,4,2,1,1,3,1,4.0,2,0.0,3,2.0,1,0.0,1,1.0
328,0,3,3,3,4,4,1,2,2,3,2.0,1,0.0,1,3.0,3,2.0,1,2.0
329,1,3,5,4,4,3,2,1,4,4,1.0,0,3.0,1,2.0,2,0.0,2,1.0
330,1,3,5,3,5,2,2,2,5,2,3.0,2,1.0,2,2.0,3,1.0,0,0.0
331,1,4,5,5,5,3,1,3,3,2,2.0,2,1.0,2,3.0,1,1.0,0,1.0
332,1,3,4,4,3,4,1,0,3,3,2.0,0,1.0,2,3.0,2,1.0,1,1.0
333,0,4,4,5,4,2,3,2,1,2,3.0,1,0.0,3,2.0,1,1.0,0,1.0
334,0,4,4,4,2,2,1,2,2,2,2.0,1,3.0,3,2.0,2,2.0,0,4.0
335,1,4,4,2,4,2,2,1,3,1,3.0,4,1.0,3,1.0,3,1.0,3,3.0
336,0,3,4,3,3,3,3,1,3,2,2.0,3,2.0,4,1.0,0,0.0,0,1.0
337,0,4,5,4,4,4,0,3,4,1,3.0,2,1.0,1,3.0,0,2.0,0,1.0
338,1,5,3,4,5,3,3,5,0,2,2.0,2,0.0,2,3.0,2,1.0,0,1.0
339,1,3,5,3,3,4,2,2,4,2,3.0,1,2.0,3,2.0,1,1.0,0,1.0
340,0,4,4,4,5,2,3,2,2,3,4.0,0,2.0,3,1.0,1,2.0,1,0.0
341,1,4,3,5,3,2,2,4,0,3,1.0,2,3.0,1,3.0,2,3.0,1,2.0
342,1,3,4,3,5,3,1,2,3,2,2.0,1,1.0,3,3.0,3,0.0,1,0.0
343,0,3,3,4,1,1,4,3,1,3,2.0,0,3.0,2,2.0,2,5.0,2,2.0
344,1,4,3,3,5,3,1,3,2,1,2.0,2,1.0,3,2.0,1,2.0,1,0.0
345,1,4,4,3,4,2,2,2,2,3,2.0,0,2.0,2,3.0,1,2.0,2,0.0
346,0,4,4,3,3,2,3,2,2,2,2.0,2,2.0,2,2.0,2,2.0,0,1.0
347,0,3,3,2,5,3,2,2,0,3,1.0,1,2.0,1,3.0,2,2.0,1,0.0
348,1,5,5,4,3,1,3,2,2,1,2.0,4,3.0,2,1.0,0,1.0,0,1.0
349,0,4,3,5,3,4,0,1,3,3,4.0,1,1.0,3,2.0,1,1.0,0,2.0
350,1,4,3,5,3,2,3,2,0,1,3.0,2,1.0,3,2.0,2,2.0,1,1.0
351,0,5,3,4,3,2,1,4,2,3,2.0,4,1.0,1,3.0,0,1.0,0,1.0
352,1,4,3,4,5,2,1,2,1,3,2.0,1,1.0,2,3.0,1,1.0,0,2.0
353,1,3,5,3,5,3,0,2,4,2,2.0,3,2.0,1,3.0,2,1.0,1,0.0
354,1,5,3,5,4,2,2,3,1,3,2.0,1,2.0,2,2.0,1,2.0,0,0.0
355,0,5,4,4,4,1,3,3,2,3,3.0,3,0.0,2,2.0,1,0.0,1,0.0
356,0,4,5,4,5,4,0,3,4,2,2.0,2,3.0,1,3.0,1,2.0,0,0.0
357,1,5,3,4,2,3,3,1,2,2,5.0,1,1.0,4,2.0,3,1.0,0,2.0
358,0,5,4,3,3,5,0,3,3,3,1.0,2,1.0,2,3.0,2,3.0,0,2.0
359,1,5,4,4,4,1,3,2,4,2,3.0,2,2.0,3,2.0,2,3.0,1,1.0
360,0,1,5,3,5,2,3,0,2,2,2.0,1,2.0,3,2.0,4,1.0,1,1.0
361,0,4,5,3,5,3,2,2,3,3,2.0,2,2.0,2,2.0,0,2.0,0,0.0
362,0,4,4,3,3,1,3,2,3,2,3.0,0,1.0,3,2.0,1,1.0,2,1.0
363,1,3,3,2,3,2,3,3,1,2,4.0,0,1.0,3,2.0,2,2.0,2,1.0
364,0,5,5,4,4,1,2,3,2,2,4.0,1,2.0,2,2.0,1,1.0,1,1.0
365,1,4,4,3,3,2,2,2,3,2,3.0,1,1.0,4,1.0,1,1.0,1,2.0
366,1,4,4,4,4,3,2,1,2,3,2.0,0,1.0,3,2.0,1,1.0,0,3.0
367,0,5,1,5,1,1,4,3,1,2,3.0,0,3.0,3,1.0,1,3.0,0,3.0
368,0,5,4,4,3,2,2,1,4,3,1.0,0,3.0,3,2.0,0,2.0,1,2.0
369,1,4,4,4,4,2,2,2,3,2,3.0,0,1.0,2,2.0,2,1.0,1,2.0
370,0,4,5,4,3,1,2,2,4,1,3.0,1,2.0,4,3.0,1,1.0,0,0.0
371,0,3,4,4,4,2,2,3,4,2,3.0,1,3.0,2,2.0,0,1.0,1,0.0
372,0,2,4,4,4,2,2,2,2,1,5.0,0,0.0,3,1.0,2,1.0,1,1.0
373,1,3,3,4,4,2,1,2,2,3,1.0,1,1.0,1,3.0,2,3.0,0,1.0
374,0,5,2,3,2,0,5,3,0,1,3.0,1,3.0,4,0.0,3,4.0,2,4.0
375,1,5,4,5,4,1,3,2,2,1,1.0,2,3.0,3,1.0,1,1.0,0,0.0
376,1,3,5,4,4,3,0,2,4,1,3.0,2,1.0,2,2.0,3,1.0,1,2.0
377,1,5,4,4,5,3,1,3,2,3,3.0,3,0.0,2,2.0,1,1.0,0,2.0
378,1,5,4,4,3,1,3,4,1,2,3.0,3,2.0,1,2.0,2,2.0,1,1.0
379,1,5,4,5,5,1,3,1,2,1,3.0,1,1.0,3,1.0,0,2.0,0,0.0
380,1,3,3,3,3,1,2,2,1,2,2.0,3,1.0,2,2.0,3,1.0,2,1.0
381,0,3,4,4,4,3,2,1,4,1,4.0,2,0.0,3,1.0,1,1.0,1,2.0
382,1,4,5,3,4,2,1,4,3,2,3.0,3,1.0,1,2.0,0,1.0,1,1.0
383,0,4,5,3,4,3,1,2,2,4,3.0,1,2.0,1,2.0,0,1.0,1,1.0
384,1,3,4,3,4,2,2,2,3,3,2.0,1,2.0,1,4.0,1,1.0,1,1.0
385,1,3,4,3,5,2,2,2,2,4,3.0,2,0.0,1,2.0,1,2.0,2,1.0
386,1,5,5,3,4,3,2,2,3,2,2.0,3,2.0,1,3.0,0,0.0,1,0.0
387,1,4,3,5,3,1,2,3,1,1,2.0,1,4.0,3,2.0,2,1.0,0,1.0
388,0,5,3,3,4,1,3,4,1,2,4.0,1,1.0,3,1.0,2,2.0,2,1.0
389,1,5,5,3,5,3,2,1,3,3,2.0,3,1.0,2,2.0,2,2.0,2,0.0
390,0,4,5,5,4,1,3,3,2,2,3.0,2,3.0,2,1.0,1,3.0,1,1.0
391,1,4,4,4,4,1,2,3,3,2,3.0,2,2.0,1,2.0,0,1.0,0,2.0
392,1,4,4,3,4,2,1,4,1,3,1.0,2,1.0,1,3.0,1,2.0,1,1.0
393,0,4,5,5,5,4,0,2,5,1,3.0,2,2.0,2,1.0,2,0.0,0,1.0
394,0,5,4,5,3,2,2,3,3,4,3.0,2,1.0,2,2.0,0,0.0,0,1.0
395,0,4,4,5,2,2,2,4,2,2,4.0,0,1.0,2,1.0,1,2.0,1,2.0
396,1,5,5,4,4,3,0,4,2,3,1.0,2,1.0,1,4.0,2,1.0,0,2.0
397,0,3,4,4,2,4,1,2,3,4,4.0,2,1.0,1,2.0,2,0.0,2,3.0
398,1,3,4,4,5,3,3,2,3,3,3.0,0,2.0,2,3.0,2,0.0,1,1.0
399,1,5,3,5,5,2,3,3,2,0,5.0,4,0.0,3,0.0,1,2.0,0,2.0
400,0,4,4,5,4,3,1,2,3,3,2.0,2,1.0,2,2.0,1,1.0,1,1.0
401,0,4,3,4,4,1,2,3,2,2,2.0,2,2.0,2,2.0,0,2.0,1,1.0
402,1,5,5,2,5,4,0,3,4,4,1.0,2,1.0,1,4.0,1,2.0,2,0.0
403,0,4,5,3,4,2,1,2,4,4,2.0,3,1.0,1,4.0,1,1.0,2,1.0
404,1,5,4,5,5,2,2,2,1,2,3.0,2,0.0,1,4.0,2,0.0,0,0.0
405,0,4,5,2,5,3,0,3,3,5,1.0,1,0.0,2,4.0,1,0.0,1,0.0
406,0,5,4,3,4,2,2,1,4,3,2.0,3,0.0,3,2.0,1,1.0,2,1.0
407,0,5,5,5,3,1,3,4,2,3,2.0,1,2.0,2,2.0,0,4.0,0,0.0
408,0,3,5,4,5,1,3,2,2,2,4.0,1,2.0,3,2.0,3,0.0,2,0.0
409,0,3,4,2,4,2,3,3,4,2,4.0,2,2.0,1,2.0,2,0.0,2,0.0
410,1,4,5,4,3,0,4,3,2,2,2.0,2,2.0,2,5.0,1,2.0,2,0.0
411,1,4,5,3,5,2,2,3,1,5,2.0,2,0.0,0,4.0,0,2.0,2,1.0
412,1,4,5,3,4,3,3,2,4,3,2.0,2,2.0,3,1.0,1,0.0,2,1.0
413,1,3,4,3,3,3,2,2,2,3,2.0,2,3.0,1,3.0,1,1.0,2,0.0
414,0,3,5,5,5,1,3,2,3,3,3.0,3,3.0,3,2.0,0,2.0,0,0.0
415,0,4,4,2,4,2,2,3,2,2,3.0,3,1.0,2,2.0,1,1.0,2,1.0
416,0,4,4,4,5,0,5,4,3,2,4.0,1,1.0,4,0.0,2,2.0,0,1.0
417,0,4,5,5,3,2,4,1,2,2,3.0,0,3.0,3,2.0,1,1.0,1,0.0
418,0,4,4,3,3,1,2,2,2,3,4.0,1,3.0,2,3.0,2,0.0,2,0.0
419,1,4,2,3,4,1,4,3,1,2,1.0,3,1.0,2,2.0,2,2.0,2,0.0
420,0,5,5,4,5,2,2,3,2,3,2.0,0,2.0,2,1.0,2,1.0,1,1.0
421,0,4,4,5,4,3,1,1,2,2,3.0,1,1.0,2,2.0,3,1.0,0,2.0
422,1,4,4,4,5,2,2,3,1,3,2.0,3,0.0,2,2.0,2,2.0,1,1.0
423,1,3,4,3,5,2,1,1,3,2,4.0,1,0.0,3,1.0,2,2.0,1,1.0
424,0,3,5,4,2,2,4,3,2,3,4.0,1,2.0,2,3.0,1,1.0,0,1.0
425,1,5,3,4,2,2,3,4,1,4,3.0,1,1.0,1,2.0,2,2.0,1,2.0
426,1,4,3,3,2,3,2,3,2,3,2.0,3,2.0,3,2.0,0,2.0,0,3.0
427,0,5,3,3,3,1,3,4,2,4,2.0,2,2.0,2,3.0,0,2.0,2,1.0
428,1,4,5,3,5,2,1,3,3,3,2.0,1,2.0,2,2.0,2,2.0,1,0.0
429,0,4,5,5,2,1,2,1,5,1,1.0,1,3.0,3,2.0,0,2.0,0,1.0
430,1,4,2,5,3,2,2,2,1,2,2.0,0,4.0,3,1.0,2,2.0,0,2.0
431,1,5,3,3,4,2,3,3,3,4,4.0,1,0.0,2,2.0,2,3.0,1,1.0
432,1,4,4,4,4,2,2,2,1,3,3.0,0,2.0,1,2.0,1,2.0,1,0.0
433,1,5,5,4,3,3,1,1,3,4,1.0,1,2.0,2,2.0,1,2.0,2,1.0
434,0,5,4,3,3,0,4,4,3,2,4.0,0,2.0,2,1.0,1,2.0,2,0.0
435,1,3,5,4,4,1,3,2,2,3,3.0,3,0.0,2,4.0,1,1.0,1,1.0
436,0,4,4,4,3,3,1,1,2,3,1.0,2,1.0,2,4.0,1,1.0,2,2.0
437,0,3,3,4,3,0,4,2,2,2,5.0,2,1.0,3,2.0,1,2.0,1,1.0
438,0,5,4,4,3,2,1,4,3,3,4.0,3,1.0,2,1.0,1,1.0,0,3.0
439,0,3,5,4,4,1,3,3,3,4,2.0,3,1.0,1,4.0,1,1.0,1,0.0
440,0,4,5,5,2,2,2,1,4,3,3.0,1,2.0,3,3.0,1,0.0,1,1.0
441,1,5,3,3,5,2,2,4,1,1,1.0,3,1.0,2,2.0,2,1.0,2,1.0
442,1,4,3,4,3,1,2,1,2,1,3.0,2,2.0,3,1.0,3,1.0,1,1.0
443,1,3,4,4,3,2,2,1,2,1,2.0,1,3.0,2,2.0,2,0.0,1,0.0
444,0,5,5,5,4,1,2,3,3,1,4.0,1,2.0,3,2.0,2,0.0,0,1.0
445,0,5,5,3,4,0,3,4,2,2,4.0,1,3.0,3,1.0,3,1.0,2,1.0
446,1,4,4,4,2,4,0,1,2,3,2.0,2,1.0,1,3.0,1,2.0,0,3.0
447,1,4,5,4,4,3,1,1,5,3,2.0,1,2.0,1,3.0,1,1.0,1,1.0
448,0,3,5,4,3,3,2,1,3,3,3.0,0,3.0,2,2.0,1,2.0,1,2.0
449,0,4,2,3,3,2,3,3,0,3,2.0,0,3.0,2,3.0,1,2.0,1,1.0
450,0,4,4,4,5,2,1,1,3,2,3.0,1,0.0,4,2.0,1,2.0,0,0.0
451,1,4,3,4,3,2,2,3,2,1,1.0,1,2.0,2,2.0,2,2.0,1,1.0
452,1,5,2,4,2,0,3,3,1,2,3.0,1,2.0,3,2.0,1,1.0,2,1.0
453,1,5,4,4,4,1,3,3,2,3,2.0,1,3.0,2,2.0,0,3.0,1,0.0
454,1,3,4,4,3,4,1,0,4,3,1.0,2,2.0,1,3.0,3,2.0,2,1.0
455,0,5,4,3,4,2,2,2,2,2,3.0,2,2.0,1,2.0,0,1.0,2,1.0
456,1,4,5,4,5,3,1,0,4,3,2.0,1,3.0,2,2.0,2,0.0,1,0.0
457,1,5,3,5,5,2,4,3,1,2,3.0,2,2.0,2,1.0,1,2.0,1,1.0
458,0,3,5,5,4,3,2,3,3,2,2.0,1,1.0,1,3.0,2,1.0,3,1.0
459,1,5,5,5,2,2,3,3,3,3,2.0,1,4.0,3,1.0,1,1.0,0,3.0
460,0,5,3,3,3,0,3,2,1,0,2.0,4,2.0,3,1.0,2,3.0,2,2.0
461,0,5,5,2,5,2,1,3,3,3,3.0,2,3.0,3,1.0,2,2.0,2,0.0
462,0,4,5,5,3,2,1,2,3,3,4.0,1,3.0,3,2.0,0,0.0,0,1.0
463,1,4,5,4,5,2,3,3,2,2,3.0,0,0.0,3,2.0,3,2.0,2,1.0
464,1,4,4,4,4,2,2,3,2,3,3.0,0,2.0,2,2.0,2,2.0,2,1.0
465,0,5,3,5,3,2,2,2,2,3,3.0,1,1.0,3,2.0,1,1.0,0,1.0
466,1,5,2,4,4,2,3,4,0,3,3.0,2,2.0,3,1.0,0,3.0,0,1.0
467,0,4,3,4,4,3,2,3,2,3,4.0,1,1.0,3,1.0,2,0.0,2,0.0
468,1,5,5,5,4,4,1,1,3,3,2.0,1,2.0,1,3.0,2,1.0,0,2.0
469,0,5,5,5,4,1,3,4,2,2,2.0,2,2.0,1,3.0,0,2.0,1,1.0
470,1,5,2,4,4,2,2,2,2,1,5.0,1,2.0,2,1.0,3,0.0,1,0.0
471,0,4,3,4,4,1,3,3,1,0,4.0,2,1.0,3,1.0,3,1.0,1,2.0
472,1,5,5,4,4,0,5,3,3,2,4.0,0,1.0,3,2.0,1,2.0,1,0.0
473,0,5,3,4,5,1,3,4,1,2,1.0,1,1.0,2,2.0,2,1.0,1,0.0
474,1,5,2,4,3,2,2,4,2,3,1.0,2,2.0,1,3.0,0,3.0,1,2.0
475,0,3,5,2,4,3,1,3,3,1,2.0,1,1.0,4,3.0,2,1.0,1,1.0
476,0,5,4,5,5,3,1,4,4,1,4.0,2,2.0,2,1.0,2,0.0,0,0.0
477,0,5,5,3,3,3,2,3,4,1,3.0,2,5.0,1,3.0,1,1.0,1,0.0
478,0,5,5,4,3,2,2,3,2,2,3.0,1,2.0,2,2.0,1,1.0,0,2.0
479,1,4,5,1,5,4,0,4,3,4,2.0,2,1.0,0,3.0,1,1.0,1,1.0
480,1,4,3,4,5,1,2,3,2,1,5.0,1,2.0,3,0.0,2,2.0,0,0.0
481,0,5,3,4,3,1,3,3,3,3,2.0,1,2.0,2,1.0,1,3.0,2,2.0
482,0,5,3,4,5,1,3,3,3,1,2.0,1,2.0,4,0.0,2,2.0,0,0.0
483,0,5,5,3,4,0,3,4,3,2,4.0,2,1.0,4,0.0,2,0.0,1,1.0
484,0,3,5,4,3,3,1,1,4,2,1.0,2,1.0,3,3.0,1,3.0,0,1.0
485,1,3,5,5,4,3,1,1,2,2,1.0,1,2.0,1,4.0,2,0.0,0,1.0
486,1,3,5,4,5,2,2,2,3,2,2.0,0,1.0,3,1.0,0,1.0,0,1.0
487,0,3,3,3,4,1,3,3,0,2,3.0,1,1.0,2,2.0,2,2.0,2,2.0
488,1,4,4,4,3,2,3,2,1,3,1.0,1,1.0,3,4.0,2,1.0,2,1.0
489,0,5,3,4,1,1,2,3,3,2,4.0,0,2.0,3,0.0,1,1.0,1,3.0
490,1,5,4,3,4,2,2,3,3,3,3.0,3,2.0,1,2.0,1,1.0,2,0.0
491,0,3,3,3,3,2,2,1,3,3,3.0,0,2.0,2,2.0,3,2.0,3,1.0
492,0,4,3,4,3,3,1,2,1,3,2.0,2,0.0,1,3.0,3,2.0,1,1.0
493,0,5,4,3,5,3,2,4,1,3,3.0,2,1.0,4,2.0,2,1.0,0,1.0
494,0,3,4,3,1,1,3,2,3,2,3.0,1,2.0,3,2.0,2,1.0,2,1.0
495,1,4,5,3,3,4,1,2,4,2,2.0,2,1.0,2,2.0,1,0.0,0,2.0
496,0,3,5,4,5,3,2,0,4,2,4.0,1,1.0,2,2.0,3,1.0,0,0.0
497,0,5,4,4,4,2,2,3,1,2,3.0,1,3.0,2,2.0,2,2.0,1,1.0
498,0,3,3,4,4,3,2,0,3,2,3.0,3,0.0,3,2.0,2,2.0,0,2.0
499,1,5,3,5,4,0,4,4,1,1,2.0,2,0.0,3,2.0,1,3.0,0,0.0
500,0,4,3,3,2,2,3,2,1,3,3.0,2,1.0,4,2.0,1,2.0,1,2.0
501,0,2,5,3,4,3,1,2,2,3,3.0,1,0.0,1,3.0,2,0.0,0,2.0
502,0,4,4,2,3,3,1,2,3,1,3.0,1,3.0,2,3.0,2,1.0,1,0.0
503,1,3,2,3,3,2,3,1,1,2,4.0,0,1.0,3,1.0,3,2.0,1,3.0
504,1,4,4,3,3,0,3,3,2,4,3.0,1,3.0,3,1.0,0,1.0,1,0.0
505,1,3,5,4,5,2,1,1,4,2,3.0,0,1.0,2,2.0,3,0.0,1,1.0
506,1,3,3,3,5,3,2,1,1,2,4.0,2,0.0,3,2.0,3,2.0,1,1.0
507,1,5,3,3,2,2,2,4,1,3,3.0,1,2.0,3,2.0,2,3.0,1,2.0
508,1,2,4,4,3,3,1,1,3,3,2.0,3,0.0,1,4.0,1,1.0,1,2.0
509,1,4,4,3,4,2,0,2,3,3,3.0,2,0.0,2,1.0,1,1.0,2,2.0
510,1,5,4,4,2,2,3,2,2,3,3.0,2,2.0,2,2.0,2,2.0,1,2.0
511,1,4,4,4,3,2,1,2,2,3,2.0,3,1.0,1,3.0,2,2.0,1,2.0
512,0,4,5,3,5,2,2,3,3,2,2.0,2,0.0,1,4.0,1,1.0,2,0.0
513,0,4,4,4,2,2,2,2,2,3,3.0,1,2.0,2,1.0,1,1.0,2,2.0
514,0,4,4,5,4,3,4,3,1,1,4.0,2,1.0,2,3.0,1,2.0,0,1.0
515,0,3,3,3,3,1,3,2,3,2,3.0,0,2.0,3,2.0,2,2.0,2,1.0
516,1,4,4,4,4,2,2,1,2,3,3.0,3,0.0,4,1.0,1,2.0,0,1.0
517,1,5,5,3,3,0,4,4,3,3,3.0,0,1.0,2,3.0,1,1.0,3,1.0
518,1,3,4,2,3,2,1,2,3,3,3.0,2,2.0,1,3.0,1,2.0,2,1.0
519,1,5,4,3,5,2,4,3,3,2,3.0,2,0.0,2,2.0,0,1.0,2,1.0
520,1,5,5,3,5,2,2,3,3,4,2.0,1,0.0,3,2.0,1,1.0,1,0.0
521,0,3,5,4,2,2,3,2,4,2,2.0,1,2.0,1,2.0,3,3.0,1,2.0
522,1,3,5,1,3,2,2,3,2,3,3.0,2,0.0,2,3.0,1,1.0,2,1.0
523,1,4,4,4,3,3,1,2,3,2,3.0,1,1.0,3,2.0,2,0.0,0,1.0
524,1,3,4,3,4,3,2,0,2,3,3.0,0,1.0,3,2.0,0,1.0,0,0.0
525,1,3,5,4,4,2,2,2,2,1,3.0,1,3.0,2,2.0,1,0.0,1,1.0
526,1,5,4,4,2,2,3,1,3,1,3.0,2,3.0,3,2.0,3,2.0,1,2.0
527,0,4,4,5,4,2,2,2,3,2,3.0,1,1.0,4,0.0,1,2.0,0,1.0
528,1,4,2,5,2,3,1,2,2,2,4.0,0,4.0,2,2.0,3,2.0,1,2.0
529,0,3,5,4,5,2,2,2,2,1,3.0,1,1.0,2,3.0,3,2.0,1,1.0
530,1,5,4,3,5,1,2,3,2,2,3.0,1,2.0,3,1.0,0,2.0,1,0.0
531,1,4,4,4,2,2,1,3,3,2,3.0,0,1.0,1,2.0,3,1.0,0,2.0
532,0,5,5,4,5,1,4,4,2,3,4.0,3,0.0,1,3.0,0,2.0,2,0.0
533,1,2,4,3,4,2,3,2,2,1,3.0,2,0.0,2,2.0,3,2.0,1,1.0
534,0,4,3,3,4,3,2,3,3,2,2.0,3,0.0,3,2.0,1,3.0,0,1.0
535,0,4,5,2,4,4,0,4,3,4,1.0,2,1.0,1,3.0,1,1.0,0,1.0
536,0,5,5,4,5,3,2,4,3,2,3.0,2,2.0,1,1.0,1,0.0,1,0.0
537,0,4,4,3,4,3,2,1,3,3,4.0,2,1.0,2,1.0,2,0.0,1,0.0
538,1,5,5,3,4,1,3,3,4,2,3.0,2,2.0,2,1.0,1,0.0,2,1.0
539,0,5,4,3,2,1,1,4,3,2,3.0,0,2.0,3,1.0,3,1.0,1,3.0
540,0,3,3,4,3,2,2,1,3,2,3.0,0,3.0,3,1.0,2,2.0,0,2.0
541,1,5,4,3,3,0,4,4,4,2,3.0,0,2.0,2,1.0,2,1.0,2,1.0
542,0,4,2,3,4,3,3,3,0,3,2.0,2,1.0,3,2.0,0,3.0,2,2.0
543,1,4,4,5,4,1,3,2,4,2,2.0,2,2.0,2,2.0,1,2.0,0,0.0
544,1,5,2,4,3,1,3,3,1,3,2.0,2,1.0,3,2.0,1,4.0,0,1.0
545,0,3,4,4,2,1,1,2,4,2,3.0,1,2.0,2,2.0,1,2.0,1,2.0
546,1,4,3,3,4,2,1,4,0,3,2.0,1,2.0,2,3.0,1,2.0,1,1.0
547,1,4,5,5,3,2,2,3,3,2,2.0,1,2.0,3,1.0,1,2.0,0,1.0
548,1,5,5,4,5,3,1,4,0,3,1.0,3,1.0,3,4.0,1,1.0,0,1.0
549,1,4,3,2,2,2,2,2,2,4,3.0,1,3.0,1,3.0,0,2.0,2,1.0
550,0,4,4,3,3,2,1,3,2,3,2.0,2,0.0,0,3.0,0,1.0,2,3.0
551,0,5,3,4,4,1,3,2,1,2,3.0,2,2.0,2,1.0,1,2.0,1,1.0
552,1,4,5,5,5,1,4,3,3,0,5.0,1,1.0,4,1.0,1,1.0,0,0.0
553,1,4,4,4,5,3,3,2,2,2,3.0,2,1.0,3,2.0,1,2.0,0,1.0
