,match_id,start_time,radiant_team_id,radiant_score,dire_team_id,dire_score,radiant_win,radiant_H1,radiant_H2,radiant_H3,radiant_H4,radiant_H5,dire_H1,dire_H2,dire_H3,dire_H4,dire_H5,radiant_P1,radiant_P2,radiant_P3,radiant_P4,radiant_P5,dire_P1,dire_P2,dire_P3,dire_P4,dire_P5,league_name
30,2865109136,1482439997,2533075.0,34,3326680.0,21,True,84.0,86.0,63.0,101.0,104.0,91.0,65.0,19.0,87.0,76.0,23883296.0,26682464.0,97590558.0,42989814.0,43619695.0,117015167.0,92968238.0,245373129.0,41288955.0,56939869.0,ProDotA Cup Series by Azubu.tv
31,2865187998,1482444519,3707335.0,7,3152713.0,23,False,104.0,108.0,63.0,92.0,28.0,46.0,16.0,54.0,65.0,30.0,370629217.0,75474008.0,119146087.0,209653330.0,346674898.0,194672667.0,86664345.0,86896635.0,89038430.0,49424504.0,ProDotA Cup Series by Azubu.tv
32,2865192798,1482444836,3513460.0,13,3706211.0,31,False,16.0,62.0,15.0,12.0,20.0,39.0,55.0,28.0,52.0,63.0,102266855.0,86828698.0,165286316.0,40586005.0,100175472.0,86568392.0,99539136.0,114817642.0,116876282.0,86834919.0,ProDotA Cup Series by Azubu.tv
33,2865254289,1482449298,3706211.0,41,3513460.0,30,True,65.0,52.0,35.0,86.0,63.0,25.0,15.0,9.0,16.0,85.0,99539136.0,116876282.0,86568392.0,114817642.0,86834919.0,86828698.0,165286316.0,40586005.0,102266855.0,100175472.0,ProDotA Cup Series by Azubu.tv
34,2865355375,1482456750,3333433.0,26,3334621.0,10,True,8.0,54.0,55.0,28.0,37.0,112.0,51.0,106.0,93.0,5.0,87293485.0,292461276.0,10366616.0,102119379.0,38515149.0,87899141.0,87859302.0,36343070.0,124168390.0,8591574.0,ProDotA Cup Series by Azubu.tv
35,2865407363,1482459926,3334621.0,14,3333433.0,37,False,98.0,63.0,20.0,28.0,84.0,2.0,50.0,109.0,65.0,87.0,124168390.0,36343070.0,87899141.0,87859302.0,8591574.0,10366616.0,102119379.0,87293485.0,292461276.0,38515149.0,ProDotA Cup Series by Azubu.tv
36,2866737613,1482505867,3266312.0,34,3152713.0,26,True,57.0,51.0,90.0,97.0,1.0,86.0,8.0,32.0,16.0,39.0,23090404.0,158606677.0,10288378.0,77490514.0,169359249.0,49424504.0,86896635.0,86664345.0,89038430.0,86715121.0,ProDotA Cup Series by Azubu.tv
37,2866803968,1482519649,2775251.0,22,2850016.0,26,False,111.0,109.0,9.0,23.0,88.0,8.0,65.0,44.0,37.0,108.0,91378736.0,104070670.0,119137163.0,35125459.0,91701543.0,66228684.0,91730177.0,189708209.0,119180054.0,47976221.0,ProDotA Cup Series by Azubu.tv
38,2866899043,1482523994,3326680.0,38,2850016.0,48,False,14.0,16.0,46.0,50.0,93.0,98.0,87.0,1.0,28.0,91.0,117015167.0,92968238.0,245373129.0,41288955.0,56939869.0,66228684.0,119180054.0,189708209.0,47976221.0,91730177.0,ProDotA Cup Series by Azubu.tv
39,2867082313,1482533075,2701329.0,22,2677025.0,6,True,37.0,48.0,5.0,2.0,106.0,84.0,8.0,108.0,75.0,93.0,104275965.0,105178768.0,52191022.0,86715129.0,97658618.0,86974263.0,170532209.0,76173488.0,87196890.0,115141430.0,ProDotA Cup Series by Azubu.tv
40,2867122331,1482535585,2677025.0,29,2701329.0,29,False,30.0,17.0,28.0,54.0,68.0,64.0,48.0,91.0,99.0,46.0,87423323.0,115141430.0,76173488.0,170532209.0,86974263.0,52191022.0,105178768.0,104275965.0,86715129.0,97658618.0,ProDotA Cup Series by Azubu.tv
41,2867248508,1482543593,3580606.0,19,2672298.0,34,False,65.0,104.0,107.0,30.0,46.0,13.0,26.0,85.0,8.0,88.0,117956848.0,85937380.0,84853828.0,37658157.0,94004717.0,122633513.0,99796146.0,119631156.0,194521913.0,242697694.0,ProDotA Cup Series by Azubu.tv
42,2867313126,1482546916,2672298.0,20,3580606.0,7,True,85.0,64.0,40.0,47.0,65.0,16.0,45.0,91.0,48.0,87.0,119631156.0,99796146.0,194521913.0,122633513.0,242697694.0,117956848.0,85937380.0,84853828.0,94004717.0,37658157.0,ProDotA Cup Series by Azubu.tv
43,2868735610,1482590739,3516840.0,38,2293253.0,24,True,112.0,44.0,87.0,54.0,28.0,110.0,88.0,82.0,26.0,1.0,162010629.0,158571074.0,168448058.0,244363115.0,351661810.0,160743552.0,171587162.0,294101084.0,334808406.0,258393485.0,DafaeSports Indonesia Series Presented by Eternal Gaming
44,2870878737,1482668648,3516840.0,38,3588528.0,21,True,54.0,28.0,11.0,26.0,87.0,8.0,9.0,79.0,15.0,57.0,158571074.0,351431801.0,228318099.0,243015850.0,117330572.0,249619116.0,225251858.0,127234664.0,171394629.0,326894034.0,DafaeSports Indonesia Series Presented by Eternal Gaming
45,2872300334,1482725516,2640025.0,16,2208748.0,11,True,75.0,18.0,108.0,65.0,11.0,51.0,28.0,86.0,54.0,104.0,103039499.0,137193239.0,103940975.0,111291593.0,173880329.0,102856993.0,128423973.0,136700299.0,208796906.0,89774212.0,DOTA2 ACE Provisional
46,2872356307,1482728040,2208748.0,31,2640025.0,34,False,16.0,39.0,104.0,107.0,50.0,75.0,23.0,82.0,8.0,65.0,102856993.0,208796906.0,89774212.0,128423973.0,136700299.0,103039499.0,103940975.0,137193239.0,173880329.0,111291593.0,DOTA2 ACE Provisional
47,2872557788,1482736263,4.0,2,2833354.0,16,False,106.0,50.0,71.0,96.0,63.0,54.0,28.0,11.0,51.0,86.0,135878232.0,89423756.0,142750189.0,134276083.0,124246681.0,166458146.0,182331313.0,120374476.0,156662698.0,110228930.0,DOTA2 ACE Provisional
48,2872625571,1482738733,2833354.0,23,4.0,12,True,84.0,87.0,51.0,63.0,34.0,28.0,59.0,111.0,92.0,39.0,182331313.0,110228930.0,156662698.0,166458146.0,120374476.0,134276083.0,124246681.0,142750189.0,89423756.0,135878232.0,DOTA2 ACE Provisional
49,2872631827,1482739008,3343967.0,20,2414475.0,34,False,9.0,2.0,76.0,54.0,37.0,82.0,55.0,42.0,3.0,107.0,157557921.0,355777879.0,124936122.0,111886687.0,136427601.0,101908305.0,141065684.0,262367336.0,136187546.0,222189151.0,SL i-League StarSeries S3
50,2872642341,1482739329,2208748.0,5,5.0,18,False,54.0,26.0,51.0,46.0,62.0,9.0,106.0,28.0,8.0,79.0,208796906.0,136700299.0,102856993.0,89774212.0,128423973.0,207829314.0,205813150.0,129958758.0,90892734.0,140153524.0,SL i-League StarSeries S3
