,match_id,start_time,radiant_team_id,radiant_score,dire_team_id,dire_score,radiant_win,radiant_H1,radiant_H2,radiant_H3,radiant_H4,radiant_H5,dire_H1,dire_H2,dire_H3,dire_H4,dire_H5,radiant_P1,radiant_P2,radiant_P3,radiant_P4,radiant_P5,dire_P1,dire_P2,dire_P3,dire_P4,dire_P5,league_name
82,2916408371,1484445534,1520578.0,22,726228.0,18,True,49.0,63.0,16.0,54.0,50.0,30.0,39.0,96.0,107.0,48.0,111189717.0,89598554.0,138885864.0,186627166.0,131043881.0,114239371.0,186977347.0,139937922.0,135384059.0,139280377.0,Dota 2 Asia Championships 2017
83,2916414858,1484445896,3331948.0,26,2640025.0,15,True,16.0,88.0,98.0,48.0,79.0,18.0,76.0,108.0,63.0,86.0,136186119.0,92590479.0,90882159.0,148215639.0,89217927.0,137193239.0,173880329.0,111291593.0,103940975.0,103039499.0,Dota 2 Asia Championships 2017
84,2916481440,1484449317,1520578.0,6,726228.0,21,False,106.0,37.0,96.0,54.0,84.0,86.0,65.0,8.0,108.0,70.0,111189717.0,89598554.0,138885864.0,186627166.0,131043881.0,114239371.0,135384059.0,186977347.0,139937922.0,139280377.0,Dota 2 Asia Championships 2017
85,2916492126,1484449829,2640025.0,23,3331948.0,11,True,93.0,98.0,55.0,16.0,30.0,86.0,108.0,49.0,8.0,85.0,137193239.0,173880329.0,111291593.0,103940975.0,103039499.0,136186119.0,92590479.0,90882159.0,148215639.0,89217927.0,Dota 2 Asia Championships 2017
86,2916542897,1484452220,1520578.0,18,726228.0,7,True,76.0,23.0,108.0,8.0,86.0,90.0,28.0,82.0,96.0,54.0,111189717.0,89598554.0,138885864.0,186627166.0,131043881.0,114239371.0,135384059.0,186977347.0,139937922.0,139280377.0,Dota 2 Asia Championships 2017
87,2916552825,1484452675,3331948.0,27,2640025.0,20,True,86.0,108.0,11.0,48.0,23.0,98.0,106.0,55.0,16.0,75.0,136186119.0,92590479.0,90882159.0,148215639.0,89217927.0,137193239.0,173880329.0,111291593.0,103940975.0,103039499.0,Dota 2 Asia Championships 2017
88,2916674017,1484457783,726228.0,32,2640025.0,15,True,86.0,76.0,23.0,96.0,48.0,106.0,11.0,65.0,16.0,30.0,114239371.0,186977347.0,135384059.0,139937922.0,139280377.0,137193239.0,173880329.0,111291593.0,103940975.0,103039499.0,Dota 2 Asia Championships 2017
89,2916680574,1484458030,1520578.0,10,3331948.0,25,False,43.0,16.0,63.0,41.0,50.0,86.0,88.0,94.0,54.0,28.0,111189717.0,138885864.0,89598554.0,186627166.0,131043881.0,136186119.0,92590479.0,90882159.0,148215639.0,89217927.0,Dota 2 Asia Championships 2017
90,2916745666,1484460422,2640025.0,26,726228.0,9,True,54.0,17.0,16.0,32.0,20.0,86.0,49.0,63.0,65.0,48.0,137193239.0,173880329.0,111291593.0,103940975.0,103039499.0,114239371.0,186977347.0,135384059.0,139937922.0,139280377.0,Dota 2 Asia Championships 2017
91,2916790625,1484461988,1520578.0,20,3331948.0,37,False,44.0,16.0,96.0,8.0,50.0,110.0,55.0,35.0,42.0,84.0,111189717.0,89598554.0,138885864.0,186627166.0,131043881.0,136186119.0,92590479.0,90882159.0,148215639.0,89217927.0,Dota 2 Asia Championships 2017
