,dire_score,dire_team_id,match_id,radiant_score,radiant_team_id,radiant_win,start_time,radiant_H1,radiant_H2,radiant_H3,radiant_H4,radiant_H5,dire_H1,dire_H2,dire_H3,dire_H4,dire_H5,radiant_P1,radiant_P2,radiant_P3,radiant_P4,radiant_P5,dire_P1,dire_P2,dire_P3,dire_P4,dire_P5,league_name
94,27,15,3942260942,50,2163,True,1528553828,85.0,52.0,34.0,16.0,92.0,95.0,106.0,30.0,21.0,120.0,82262664.0,34505203.0,105248644.0,101356886.0,72312627.0,125581247.0,106863163.0,94296097.0,101695162.0,94738847.0,CHINA DOTA2 SUPER MAJOR
95,35,15,3943204781,17,1883502,False,1528596023,86.0,109.0,43.0,60.0,52.0,113.0,11.0,20.0,51.0,38.0,134556694.0,132851371.0,106573901.0,92423451.0,159020918.0,125581247.0,106863163.0,94296097.0,101695162.0,94738847.0,CHINA DOTA2 SUPER MAJOR
96,50,1883502,3943262880,42,15,False,1528599447,114.0,76.0,3.0,103.0,69.0,37.0,41.0,23.0,16.0,101.0,125581247.0,106863163.0,94296097.0,101695162.0,94738847.0,134556694.0,132851371.0,106573901.0,92423451.0,159020918.0,CHINA DOTA2 SUPER MAJOR
97,48,1883502,3943365614,16,15,False,1528604858,12.0,74.0,20.0,21.0,38.0,3.0,18.0,34.0,60.0,101.0,125581247.0,106863163.0,94296097.0,101695162.0,94738847.0,134556694.0,132851371.0,106573901.0,92423451.0,159020918.0,CHINA DOTA2 SUPER MAJOR
98,34,2163,3943547236,28,1883502,False,1528611743,3.0,8.0,74.0,38.0,16.0,64.0,55.0,46.0,89.0,92.0,134556694.0,132851371.0,106573901.0,92423451.0,159020918.0,82262664.0,34505203.0,105248644.0,101356886.0,72312627.0,CHINA DOTA2 SUPER MAJOR
99,43,1883502,3943673479,21,2163,False,1528616020,31.0,52.0,114.0,16.0,43.0,3.0,41.0,4.0,38.0,21.0,82262664.0,34505203.0,105248644.0,101356886.0,72312627.0,134556694.0,132851371.0,106573901.0,92423451.0,159020918.0,CHINA DOTA2 SUPER MAJOR
100,33,2163,3943790375,24,1883502,False,1528619812,87.0,10.0,23.0,120.0,89.0,37.0,38.0,9.0,21.0,6.0,134556694.0,132851371.0,106573901.0,92423451.0,159020918.0,82262664.0,34505203.0,105248644.0,101356886.0,72312627.0,CHINA DOTA2 SUPER MAJOR
101,5,2163,3943893584,30,1883502,True,1528623153,26.0,93.0,43.0,120.0,66.0,30.0,9.0,34.0,103.0,114.0,134556694.0,132851371.0,106573901.0,92423451.0,159020918.0,82262664.0,34505203.0,105248644.0,101356886.0,72312627.0,CHINA DOTA2 SUPER MAJOR
102,20,1883502,3943981461,30,2163,True,1528626064,37.0,38.0,46.0,89.0,92.0,87.0,94.0,23.0,29.0,101.0,82262664.0,34505203.0,105248644.0,101356886.0,72312627.0,134556694.0,132851371.0,106573901.0,92423451.0,159020918.0,CHINA DOTA2 SUPER MAJOR
103,42,3715574,3960583608,29,67,False,1529348591,72.0,16.0,37.0,21.0,69.0,101.0,10.0,77.0,89.0,2.0,94004717.0,84853828.0,116525052.0,86700461.0,117956848.0,86974263.0,86822085.0,85937380.0,176502766.0,87063175.0,The International 2018
104,31,2621843,3960600123,18,46,False,1529349683,30.0,38.0,111.0,23.0,48.0,37.0,93.0,2.0,21.0,25.0,117483894.0,92847434.0,113331514.0,5150808.0,96183976.0,94049589.0,26316691.0,94338967.0,109512357.0,87586992.0,The International 2018
105,42,4425117,3960615221,47,5680524,True,1529350204,37.0,16.0,49.0,54.0,52.0,87.0,60.0,101.0,41.0,47.0,90125566.0,96196828.0,11865327.0,113995822.0,295697470.0,129071882.0,86785083.0,90423751.0,112250781.0,112740723.0,The International 2018
106,20,5065748,3960680068,28,5327206,True,1529354219,16.0,65.0,110.0,9.0,10.0,54.0,119.0,120.0,21.0,25.0,157989498.0,407321629.0,100758751.0,385750274.0,91364275.0,28070572.0,155332459.0,97975407.0,99796146.0,185202677.0,The International 2018
107,40,5587909,3960760412,24,3320810,False,1529358946,108.0,89.0,25.0,77.0,64.0,93.0,60.0,101.0,16.0,34.0,242697694.0,101779337.0,59463394.0,194521913.0,100507647.0,131706718.0,118207269.0,124438626.0,85312703.0,116514161.0,The International 2018
108,30,3715574,3960868114,44,3320810,True,1529368599,69.0,21.0,43.0,54.0,30.0,101.0,23.0,104.0,103.0,44.0,242697694.0,101779337.0,59463394.0,194521913.0,100507647.0,86974263.0,85937380.0,87063175.0,176502766.0,86822085.0,The International 2018
109,19,3715574,3960936028,13,5327206,False,1529374761,103.0,29.0,45.0,119.0,109.0,3.0,12.0,89.0,4.0,120.0,157989498.0,407321629.0,385750274.0,100758751.0,91364275.0,86974263.0,85937380.0,176502766.0,86822085.0,87063175.0,The International 2018
110,22,3331948,3960963962,6,1520578,False,1529377084,52.0,49.0,21.0,2.0,85.0,90.0,88.0,43.0,9.0,99.0,468599935.0,376376587.0,103354522.0,342340720.0,130140436.0,849035415.0,119576842.0,90882159.0,148215639.0,111189717.0,The International 2018
111,2,2640025,3960988841,23,5,True,1529378915,103.0,46.0,78.0,52.0,40.0,15.0,74.0,38.0,89.0,85.0,140153524.0,129958758.0,156662698.0,207829314.0,130416036.0,91369376.0,202217968.0,111291593.0,103940975.0,103039499.0,The International 2018
112,28,2626685,3961000985,56,5131954,True,1529379917,103.0,26.0,69.0,49.0,9.0,52.0,16.0,37.0,15.0,41.0,163587550.0,108717482.0,139031324.0,171211166.0,248941611.0,397462905.0,142974425.0,158847773.0,255219872.0,277742444.0,The International 2018
113,16,3331948,3961040985,27,5066616,True,1529382882,37.0,12.0,45.0,25.0,103.0,87.0,51.0,49.0,52.0,57.0,117731777.0,168028715.0,157475523.0,124936122.0,138543123.0,849035415.0,119576842.0,90882159.0,148215639.0,111189717.0,The International 2018
114,30,5921721,3961061756,20,2640025,False,1529384332,92.0,38.0,49.0,101.0,85.0,67.0,106.0,69.0,37.0,108.0,91369376.0,111291593.0,202217968.0,103940975.0,103039499.0,103275898.0,88585077.0,164530809.0,104652351.0,119594755.0,The International 2018
115,7,1520578,3961102532,23,5066616,True,1529386803,64.0,41.0,9.0,21.0,89.0,13.0,103.0,87.0,10.0,38.0,117731777.0,168028715.0,157475523.0,124936122.0,138543123.0,468599935.0,130140436.0,103354522.0,376376587.0,342340720.0,The International 2018
116,24,5,3961142758,27,3331948,True,1529389147,30.0,103.0,25.0,44.0,9.0,52.0,106.0,78.0,21.0,4.0,849035415.0,119576842.0,90882159.0,148215639.0,111189717.0,140153524.0,129958758.0,156662698.0,207829314.0,130416036.0,The International 2018
117,45,2626685,3961146514,28,2640025,False,1529389413,43.0,65.0,106.0,89.0,87.0,69.0,91.0,26.0,4.0,77.0,91369376.0,111291593.0,202217968.0,103940975.0,103039499.0,397462905.0,158847773.0,142974425.0,255219872.0,277742444.0,The International 2018
118,28,1520578,3961217248,22,5131954,True,1529393328,89.0,12.0,69.0,64.0,43.0,9.0,11.0,93.0,51.0,52.0,163587550.0,171211166.0,139031324.0,108717482.0,248941611.0,342340720.0,468599935.0,376376587.0,103354522.0,130140436.0,The International 2018
119,26,2626685,3961219376,7,5921721,False,1529393413,12.0,39.0,69.0,87.0,29.0,78.0,100.0,3.0,13.0,77.0,103275898.0,88585077.0,164530809.0,104652351.0,119594755.0,397462905.0,142974425.0,158847773.0,255219872.0,277742444.0,The International 2018
120,41,5528539,3961259644,29,46,False,1529395432,101.0,28.0,85.0,39.0,54.0,52.0,79.0,43.0,16.0,8.0,117483894.0,92847434.0,113331514.0,5150808.0,96183976.0,182993582.0,11550182.0,237238721.0,86870856.0,175463659.0,The International 2018
121,28,5921721,3961276206,32,5,False,1529396244,3.0,43.0,104.0,51.0,12.0,54.0,22.0,89.0,9.0,87.0,140153524.0,129958758.0,156662698.0,207829314.0,130416036.0,103275898.0,88585077.0,164530809.0,119594755.0,104652351.0,The International 2018
122,43,3331948,3961291740,45,5131954,True,1529397334,88.0,38.0,101.0,9.0,11.0,3.0,103.0,49.0,52.0,78.0,108717482.0,139031324.0,163587550.0,171211166.0,248941611.0,849035415.0,119576842.0,90882159.0,148215639.0,111189717.0,The International 2018
123,25,2006913,3961373359,46,2621843,True,1529400750,37.0,81.0,2.0,52.0,21.0,111.0,106.0,38.0,101.0,95.0,94049589.0,26316691.0,94338967.0,109512357.0,87586992.0,91460772.0,113372833.0,234699894.0,111030315.0,116881520.0,The International 2018
124,35,3331948,3961425002,21,2626685,False,1529403133,38.0,87.0,103.0,15.0,54.0,37.0,100.0,43.0,77.0,65.0,397462905.0,158847773.0,142974425.0,255219872.0,277742444.0,849035415.0,119576842.0,90882159.0,148215639.0,111189717.0,The International 2018
125,30,5680524,3961454929,33,5229127,True,1529404383,89.0,55.0,106.0,30.0,12.0,85.0,108.0,72.0,16.0,8.0,93552791.0,130801103.0,250114507.0,91064780.0,89269794.0,90125566.0,96196828.0,11865327.0,295697470.0,113995822.0,The International 2018
126,38,5,3961505531,46,2626685,False,1529406392,78.0,43.0,103.0,79.0,41.0,101.0,46.0,38.0,86.0,54.0,397462905.0,255219872.0,142974425.0,158847773.0,277742444.0,140153524.0,129958758.0,156662698.0,207829314.0,130416036.0,The International 2018
127,13,5897750,3961553272,32,5528539,True,1529408348,21.0,64.0,43.0,2.0,41.0,100.0,3.0,10.0,45.0,23.0,182993582.0,11550182.0,237238721.0,86870856.0,175463659.0,117421467.0,287481472.0,412753955.0,91932652.0,96189126.0,The International 2018
128,16,4425117,3961646185,38,5229127,True,1529411711,51.0,99.0,14.0,64.0,72.0,85.0,65.0,89.0,17.0,92.0,93552791.0,130801103.0,250114507.0,91064780.0,89269794.0,129071882.0,86785083.0,90423751.0,112250781.0,112740723.0,The International 2018
129,28,3331948,3961665955,25,5,False,1529412354,103.0,25.0,9.0,21.0,4.0,30.0,91.0,49.0,44.0,102.0,140153524.0,129958758.0,156662698.0,207829314.0,130416036.0,849035415.0,119576842.0,90882159.0,148215639.0,111189717.0,The International 2018
130,17,5065748,3962007207,36,67,True,1529424091,34.0,21.0,37.0,106.0,38.0,25.0,16.0,28.0,3.0,93.0,94004717.0,84853828.0,116525052.0,86700461.0,117956848.0,28070572.0,155332459.0,97975407.0,99796146.0,185202677.0,The International 2018
131,10,3477208,3962092993,25,3715574,True,1529427843,101.0,48.0,66.0,106.0,38.0,93.0,69.0,23.0,21.0,37.0,86974263.0,86822085.0,176502766.0,85937380.0,87063175.0,131706718.0,118207269.0,116514161.0,85312703.0,124438626.0,The International 2018
132,6,3320810,3962137083,12,5327206,True,1529432275,51.0,110.0,57.0,80.0,95.0,28.0,21.0,4.0,54.0,37.0,157989498.0,100758751.0,407321629.0,385750274.0,91364275.0,242697694.0,101779337.0,59463394.0,194521913.0,100507647.0,The International 2018
133,32,5,3962632022,18,5131954,False,1529467163,16.0,86.0,78.0,52.0,17.0,85.0,49.0,65.0,89.0,40.0,163587550.0,108717482.0,139031324.0,171211166.0,248941611.0,140153524.0,129958758.0,156662698.0,207829314.0,130416036.0,The International 2018
134,50,5,3962701540,54,5131954,False,1529471603,69.0,79.0,12.0,46.0,51.0,52.0,17.0,16.0,119.0,54.0,139031324.0,108717482.0,171211166.0,248941611.0,163587550.0,140153524.0,129958758.0,156662698.0,207829314.0,130416036.0,The International 2018
135,21,3331948,3962815128,38,5066616,True,1529477771,3.0,9.0,41.0,17.0,103.0,85.0,91.0,49.0,72.0,60.0,117731777.0,157475523.0,168028715.0,124936122.0,138543123.0,849035415.0,119576842.0,90882159.0,148215639.0,111189717.0,The International 2018
136,35,3331948,3962882047,49,5066616,True,1529481203,75.0,22.0,41.0,25.0,60.0,87.0,16.0,43.0,52.0,69.0,117731777.0,157475523.0,168028715.0,124936122.0,138543123.0,849035415.0,119576842.0,90882159.0,148215639.0,111189717.0,The International 2018
137,36,5,3962997393,6,5066616,False,1529486506,4.0,3.0,39.0,17.0,103.0,85.0,49.0,65.0,51.0,9.0,168028715.0,117731777.0,157475523.0,124936122.0,138543123.0,140153524.0,129958758.0,156662698.0,207829314.0,130416036.0,The International 2018
138,26,5066616,3963082795,10,5,False,1529490182,85.0,46.0,2.0,86.0,40.0,37.0,52.0,10.0,25.0,51.0,140153524.0,129958758.0,156662698.0,207829314.0,130416036.0,117731777.0,157475523.0,168028715.0,124936122.0,138543123.0,The International 2018
139,17,5680524,3963141136,21,2621843,True,1529492533,30.0,81.0,2.0,101.0,47.0,87.0,16.0,52.0,77.0,89.0,94049589.0,26316691.0,94338967.0,109512357.0,87586992.0,90125566.0,96196828.0,11865327.0,113995822.0,295697470.0,The International 2018
140,30,5066616,3963175050,26,5,False,1529493843,85.0,52.0,78.0,100.0,48.0,43.0,10.0,45.0,75.0,51.0,140153524.0,129958758.0,156662698.0,207829314.0,130416036.0,124936122.0,168028715.0,157475523.0,117731777.0,138543123.0,The International 2018
141,5,2621843,3963261456,27,5680524,True,1529497123,87.0,16.0,45.0,48.0,89.0,37.0,81.0,2.0,101.0,47.0,90125566.0,96196828.0,11865327.0,113995822.0,295697470.0,94049589.0,26316691.0,94338967.0,109512357.0,87586992.0,The International 2018
142,15,5680524,3963365795,5,2621843,False,1529500670,79.0,48.0,61.0,16.0,52.0,37.0,51.0,45.0,62.0,77.0,94049589.0,26316691.0,94338967.0,109512357.0,87586992.0,90125566.0,96196828.0,11865327.0,295697470.0,113995822.0,The International 2018
143,16,5680524,3963510721,34,5229127,True,1529505283,101.0,51.0,9.0,52.0,77.0,64.0,108.0,72.0,49.0,89.0,93552791.0,130801103.0,250114507.0,91064780.0,89269794.0,90125566.0,96196828.0,113995822.0,11865327.0,295697470.0,The International 2018
144,38,5680524,3963622811,38,5229127,False,1529508966,101.0,71.0,21.0,69.0,41.0,3.0,16.0,106.0,62.0,12.0,93552791.0,91064780.0,250114507.0,130801103.0,89269794.0,90125566.0,96196828.0,11865327.0,295697470.0,113995822.0,The International 2018
145,12,3320810,3963695407,32,5327206,True,1529511676,16.0,112.0,60.0,94.0,81.0,104.0,101.0,22.0,85.0,77.0,157989498.0,100758751.0,407321629.0,385750274.0,91364275.0,242697694.0,101779337.0,59463394.0,100507647.0,194521913.0,The International 2018
146,41,5680524,3963748898,35,5229127,True,1529513983,89.0,51.0,11.0,64.0,80.0,87.0,16.0,72.0,101.0,106.0,93552791.0,130801103.0,250114507.0,91064780.0,89269794.0,90125566.0,96196828.0,113995822.0,295697470.0,11865327.0,The International 2018
147,11,5587909,3963766315,26,67,True,1529514677,16.0,43.0,37.0,97.0,44.0,41.0,101.0,39.0,51.0,38.0,84853828.0,86700461.0,116525052.0,117956848.0,94004717.0,131706718.0,124438626.0,116514161.0,85312703.0,118207269.0,The International 2018
148,10,5065748,3963833718,26,3715574,True,1529517802,112.0,49.0,103.0,38.0,80.0,22.0,91.0,60.0,37.0,10.0,86974263.0,85937380.0,176502766.0,87063175.0,86822085.0,28070572.0,155332459.0,97975407.0,99796146.0,185202677.0,The International 2018
149,5,5065748,3963951879,34,3320810,True,1529524041,60.0,103.0,81.0,43.0,87.0,56.0,91.0,69.0,84.0,94.0,242697694.0,101779337.0,194521913.0,59463394.0,100507647.0,28070572.0,155332459.0,97975407.0,99796146.0,185202677.0,The International 2018
150,39,67,3964015955,21,5327206,False,1529527623,16.0,87.0,38.0,65.0,9.0,46.0,91.0,21.0,4.0,78.0,157989498.0,100758751.0,91364275.0,407321629.0,385750274.0,94004717.0,84853828.0,116525052.0,86700461.0,117956848.0,The International 2018
151,42,3331948,3964347005,23,5131954,False,1529553394,52.0,16.0,75.0,12.0,17.0,37.0,103.0,49.0,41.0,22.0,163587550.0,139031324.0,108717482.0,171211166.0,248941611.0,849035415.0,119576842.0,90882159.0,148215639.0,111189717.0,The International 2018
152,26,3331948,3964420417,9,5131954,False,1529557940,11.0,95.0,78.0,37.0,52.0,75.0,16.0,43.0,54.0,120.0,248941611.0,171211166.0,139031324.0,108717482.0,163587550.0,849035415.0,119576842.0,90882159.0,148215639.0,111189717.0,The International 2018
153,33,5,3964501224,9,3331948,False,1529562571,3.0,51.0,43.0,56.0,120.0,79.0,49.0,104.0,16.0,9.0,849035415.0,119576842.0,90882159.0,148215639.0,111189717.0,140153524.0,129958758.0,156662698.0,207829314.0,130416036.0,The International 2018
154,36,5,3964587511,20,3331948,False,1529567163,37.0,52.0,45.0,41.0,38.0,100.0,49.0,2.0,101.0,9.0,849035415.0,119576842.0,90882159.0,148215639.0,111189717.0,140153524.0,129958758.0,156662698.0,207829314.0,130416036.0,The International 2018
155,23,2621843,3964610577,9,5528539,False,1529568056,89.0,64.0,43.0,38.0,44.0,37.0,12.0,60.0,52.0,92.0,182993582.0,11550182.0,237238721.0,86870856.0,175463659.0,94049589.0,26316691.0,94338967.0,109512357.0,87586992.0,The International 2018
156,36,5528539,3964678461,31,2621843,False,1529571227,37.0,93.0,60.0,52.0,22.0,89.0,64.0,17.0,38.0,72.0,94049589.0,26316691.0,94338967.0,109512357.0,87586992.0,182993582.0,11550182.0,237238721.0,86870856.0,175463659.0,The International 2018
157,15,5528539,3964779866,35,2621843,True,1529575645,64.0,15.0,69.0,89.0,23.0,60.0,87.0,21.0,55.0,10.0,94049589.0,26316691.0,94338967.0,109512357.0,87586992.0,182993582.0,11550182.0,237238721.0,86870856.0,175463659.0,The International 2018
158,33,2621843,3964906211,25,5680524,False,1529580746,37.0,69.0,52.0,72.0,89.0,87.0,15.0,2.0,103.0,77.0,90125566.0,96196828.0,11865327.0,113995822.0,295697470.0,94049589.0,26316691.0,94338967.0,109512357.0,87586992.0,The International 2018
159,27,5680524,3965026783,21,2621843,False,1529584972,87.0,54.0,9.0,89.0,23.0,3.0,28.0,77.0,52.0,21.0,94049589.0,26316691.0,94338967.0,109512357.0,87586992.0,90125566.0,96196828.0,113995822.0,295697470.0,11865327.0,The International 2018
160,29,5680524,3965138122,27,2621843,False,1529588653,87.0,81.0,51.0,89.0,11.0,3.0,16.0,8.0,62.0,46.0,94049589.0,26316691.0,94338967.0,109512357.0,87586992.0,90125566.0,96196828.0,113995822.0,295697470.0,11865327.0,The International 2018
161,26,5229127,3965322615,34,5680524,True,1529594522,3.0,120.0,52.0,48.0,100.0,62.0,30.0,17.0,60.0,12.0,90125566.0,96196828.0,11865327.0,113995822.0,295697470.0,93552791.0,91064780.0,250114507.0,130801103.0,89269794.0,The International 2018
162,36,3715574,3965388783,30,3320810,False,1529597019,2.0,101.0,46.0,4.0,87.0,37.0,103.0,45.0,38.0,114.0,242697694.0,101779337.0,59463394.0,194521913.0,100507647.0,86974263.0,176502766.0,85937380.0,87063175.0,86822085.0,The International 2018
163,11,5680524,3965452132,27,5229127,True,1529599687,66.0,87.0,23.0,38.0,48.0,37.0,69.0,49.0,77.0,100.0,93552791.0,91064780.0,250114507.0,130801103.0,89269794.0,90125566.0,96196828.0,11865327.0,113995822.0,295697470.0,The International 2018
164,29,3715574,3965513793,14,3320810,False,1529602408,2.0,101.0,114.0,25.0,30.0,37.0,54.0,66.0,23.0,38.0,242697694.0,101779337.0,194521913.0,59463394.0,100507647.0,86974263.0,86822085.0,176502766.0,85937380.0,87063175.0,The International 2018
165,38,5229127,3965525689,43,5680524,False,1529602946,87.0,60.0,21.0,54.0,45.0,89.0,88.0,14.0,52.0,48.0,90125566.0,96196828.0,295697470.0,113995822.0,11865327.0,93552791.0,130801103.0,250114507.0,91064780.0,89269794.0,The International 2018
166,23,5327206,3965633377,35,67,True,1529608273,16.0,93.0,37.0,106.0,38.0,100.0,92.0,57.0,30.0,10.0,84853828.0,94004717.0,116525052.0,86700461.0,117956848.0,157989498.0,385750274.0,407321629.0,100758751.0,91364275.0,The International 2018
167,17,5680524,3965640129,40,5229127,True,1529608742,52.0,87.0,9.0,51.0,72.0,3.0,108.0,45.0,48.0,101.0,93552791.0,91064780.0,250114507.0,130801103.0,89269794.0,90125566.0,96196828.0,11865327.0,113995822.0,295697470.0,The International 2018
168,45,5327206,3965702859,55,67,False,1529612247,101.0,95.0,3.0,21.0,4.0,100.0,37.0,38.0,10.0,25.0,84853828.0,94004717.0,116525052.0,86700461.0,117956848.0,157989498.0,100758751.0,407321629.0,91364275.0,385750274.0,The International 2018
169,46,67,3965779077,43,5327206,True,1529617132,7.0,37.0,38.0,106.0,59.0,89.0,67.0,64.0,43.0,78.0,157989498.0,100758751.0,407321629.0,385750274.0,91364275.0,84853828.0,94004717.0,116525052.0,86700461.0,117956848.0,The International 2018
170,20,3715574,3965854761,4,5327206,False,1529623342,100.0,60.0,104.0,37.0,94.0,101.0,49.0,1.0,66.0,38.0,157989498.0,407321629.0,91364275.0,100758751.0,385750274.0,86974263.0,85937380.0,86822085.0,176502766.0,87063175.0,The International 2018
171,21,3715574,3965884494,21,5327206,True,1529626059,62.0,30.0,65.0,80.0,59.0,101.0,23.0,66.0,38.0,93.0,157989498.0,100758751.0,407321629.0,385750274.0,91364275.0,86974263.0,85937380.0,176502766.0,87063175.0,86822085.0,The International 2018
172,24,3715574,3965927990,45,5327206,True,1529630008,51.0,110.0,65.0,57.0,82.0,3.0,12.0,9.0,86.0,38.0,157989498.0,100758751.0,407321629.0,385750274.0,91364275.0,86974263.0,86822085.0,85937380.0,176502766.0,87063175.0,The International 2018
173,33,2108395,3966020533,15,5407259,False,1529637006,37.0,106.0,54.0,16.0,97.0,33.0,101.0,93.0,77.0,38.0,87196890.0,181716137.0,196931374.0,121404228.0,91644707.0,184950344.0,155494381.0,164532005.0,132309493.0,187619311.0,The International 2018
174,11,5031582,3966036899,18,350190,True,1529638345,64.0,46.0,21.0,5.0,69.0,60.0,3.0,23.0,53.0,10.0,43276219.0,154715080.0,102099826.0,6922000.0,87276347.0,101208242.0,101460882.0,104758571.0,58429537.0,100829013.0,The International 2018
175,25,4369633,3966077573,37,3785359,True,1529641105,37.0,25.0,38.0,93.0,103.0,87.0,106.0,9.0,12.0,89.0,237325411.0,156328257.0,131330953.0,389033587.0,152859296.0,86940305.0,83867257.0,43619695.0,21289303.0,23883296.0,The International 2018
176,34,5896332,3966088418,43,5896956,True,1529641645,30.0,41.0,49.0,85.0,2.0,84.0,47.0,95.0,88.0,13.0,121052479.0,119535307.0,118233883.0,89249333.0,93616251.0,201741490.0,92071256.0,337575662.0,105610776.0,139985766.0,The International 2018
177,19,5031582,3966150350,36,3785359,True,1529645444,119.0,9.0,55.0,17.0,89.0,16.0,37.0,49.0,40.0,103.0,237325411.0,156328257.0,131330953.0,389033587.0,152859296.0,101208242.0,101460882.0,104758571.0,100829013.0,58429537.0,The International 2018
178,30,5896956,3966161147,18,2108395,False,1529646236,21.0,101.0,39.0,48.0,38.0,31.0,57.0,44.0,85.0,96.0,184950344.0,155494381.0,164532005.0,132309493.0,187619311.0,121052479.0,119535307.0,118233883.0,89249333.0,93616251.0,The International 2018
179,27,5407259,3966226885,13,5896332,False,1529649765,3.0,49.0,4.0,21.0,38.0,75.0,93.0,43.0,16.0,77.0,201741490.0,92071256.0,337575662.0,105610776.0,139985766.0,87196890.0,181716137.0,196931374.0,121404228.0,91644707.0,The International 2018
180,16,4369633,3966233770,29,350190,True,1529650083,77.0,25.0,101.0,75.0,33.0,37.0,49.0,96.0,16.0,95.0,43276219.0,154715080.0,102099826.0,6922000.0,87276347.0,86940305.0,83867257.0,43619695.0,23883296.0,21289303.0,The International 2018
181,30,5407259,3966302839,25,5896956,False,1529653478,37.0,92.0,10.0,84.0,38.0,30.0,25.0,12.0,51.0,9.0,121052479.0,119535307.0,118233883.0,89249333.0,93616251.0,87196890.0,181716137.0,196931374.0,121404228.0,91644707.0,The International 2018
182,9,5031582,3966313873,33,2108395,True,1529654067,21.0,26.0,9.0,77.0,29.0,16.0,30.0,49.0,48.0,52.0,184950344.0,155494381.0,164532005.0,132309493.0,187619311.0,101208242.0,101460882.0,104758571.0,100829013.0,58429537.0,The International 2018
183,29,2586976,3966401120,14,5059375,False,1529658024,73.0,38.0,113.0,26.0,103.0,89.0,12.0,101.0,78.0,74.0,100317750.0,40209325.0,169359249.0,117015167.0,18180970.0,19672354.0,311360822.0,26771994.0,88271237.0,94054712.0,The International 2018
184,20,5896332,3966406239,36,4369633,True,1529658395,5.0,69.0,100.0,9.0,94.0,85.0,39.0,77.0,66.0,51.0,86940305.0,43619695.0,23883296.0,83867257.0,21289303.0,201741490.0,92071256.0,337575662.0,105610776.0,139985766.0,The International 2018
185,19,5407259,3966411393,10,350190,False,1529658463,54.0,4.0,101.0,5.0,69.0,64.0,97.0,77.0,60.0,8.0,43276219.0,154715080.0,102099826.0,6922000.0,87276347.0,87196890.0,181716137.0,91644707.0,121404228.0,196931374.0,The International 2018
186,27,5039050,3966442144,29,5725202,True,1529659859,52.0,54.0,97.0,85.0,17.0,79.0,119.0,23.0,41.0,2.0,98172857.0,177648913.0,88933594.0,187824320.0,238239590.0,57516313.0,26356855.0,121769650.0,62533910.0,92367063.0,The International 2018
187,25,111474,3966484283,12,2786652,False,1529661720,33.0,77.0,13.0,51.0,101.0,21.0,106.0,80.0,78.0,107.0,20321748.0,122049498.0,141690233.0,87423323.0,60943014.0,54580962.0,152962063.0,86738694.0,77490514.0,401792574.0,The International 2018
188,26,3785359,3966487370,41,5896956,True,1529661737,37.0,4.0,74.0,84.0,2.0,3.0,72.0,60.0,17.0,21.0,121052479.0,119535307.0,118233883.0,89249333.0,93616251.0,237325411.0,156328257.0,131330953.0,389033587.0,152859296.0,The International 2018
189,15,5896332,3966510320,36,5031582,True,1529662769,60.0,37.0,25.0,12.0,16.0,89.0,47.0,113.0,21.0,13.0,101208242.0,101460882.0,104758571.0,100829013.0,58429537.0,201741490.0,92071256.0,337575662.0,105610776.0,139985766.0,The International 2018
190,11,5870144,3966529435,36,4541043,True,1529663513,37.0,86.0,38.0,106.0,61.0,51.0,26.0,48.0,74.0,40.0,6103402.0,86040272.0,92477990.0,841756969.0,176988393.0,87382579.0,103735745.0,95430068.0,86761682.0,169025618.0,The International 2018
191,3,2786652,3966570394,18,5725202,True,1529665278,79.0,44.0,97.0,66.0,25.0,65.0,60.0,106.0,21.0,30.0,98172857.0,177648913.0,88933594.0,187824320.0,238239590.0,20321748.0,122049498.0,141690233.0,87423323.0,60943014.0,The International 2018
192,32,2108395,3966581710,13,350190,False,1529665805,52.0,76.0,16.0,3.0,55.0,50.0,101.0,106.0,99.0,60.0,43276219.0,154715080.0,102099826.0,6922000.0,87276347.0,184950344.0,155494381.0,164532005.0,132309493.0,187619311.0,The International 2018
193,27,4541043,3966619151,35,5059375,True,1529667036,23.0,97.0,12.0,100.0,52.0,83.0,22.0,21.0,77.0,45.0,100317750.0,40209325.0,169359249.0,117015167.0,18180970.0,6103402.0,86040272.0,92477990.0,841756969.0,176988393.0,The International 2018
194,14,3785359,3966626627,28,5407259,True,1529667416,75.0,25.0,6.0,51.0,9.0,119.0,46.0,52.0,92.0,89.0,87196890.0,181716137.0,196931374.0,121404228.0,91644707.0,237325411.0,156328257.0,131330953.0,389033587.0,152859296.0,The International 2018
195,24,2586976,3966654369,6,5870144,False,1529668302,16.0,37.0,93.0,46.0,78.0,30.0,106.0,111.0,38.0,22.0,87382579.0,103735745.0,95430068.0,86761682.0,169025618.0,19672354.0,311360822.0,26771994.0,88271237.0,94054712.0,The International 2018
196,12,3785359,3966744537,37,2108395,True,1529671758,101.0,103.0,17.0,6.0,9.0,37.0,64.0,53.0,67.0,51.0,184950344.0,155494381.0,164532005.0,132309493.0,187619311.0,237325411.0,156328257.0,131330953.0,389033587.0,152859296.0,The International 2018
197,23,5031582,3966744778,38,4369633,True,1529671488,27.0,23.0,78.0,100.0,114.0,64.0,55.0,106.0,77.0,60.0,86940305.0,83867257.0,43619695.0,23883296.0,21289303.0,101208242.0,101460882.0,104758571.0,100829013.0,58429537.0,The International 2018
