,match_id,start_time,radiant_team_id,radiant_score,dire_team_id,dire_score,radiant_win,radiant_H1,radiant_H2,radiant_H3,radiant_H4,radiant_H5,dire_H1,dire_H2,dire_H3,dire_H4,dire_H5,radiant_P1,radiant_P2,radiant_P3,radiant_P4,radiant_P5,dire_P1,dire_P2,dire_P3,dire_P4,dire_P5,league_name,radiant_name,dire_name,radiant_current_elo32,radiant_sevenDayAgo_elo32,radiant_sevenDayAvg_elo32,radiant_thirtyDayAgo_elo32,radiant_thirtyDayAvg_elo32,radiant_current_elo64,radiant_sevenDayAgo_elo64,radiant_sevenDayAvg_elo64,radiant_thirtyDayAgo_elo64,radiant_thirtyDayAvg_elo64,radiant_mu_glicko,radiant_rating_glicko,radiant_ratingSevenDaysAgo_glicko,radiant_sigma_glicko,radiant_mu_glicko2,radiant_phi_glicko2,radiant_rating_glicko2,radiant_ratingSevenDaysAgo_glicko2,dire_current_elo32,dire_sevenDayAgo_elo32,dire_sevenDayAvg_elo32,dire_thirtyDayAgo_elo32,dire_thirtyDayAvg_elo32,dire_current_elo64,dire_sevenDayAgo_elo64,dire_sevenDayAvg_elo64,dire_thirtyDayAgo_elo64,dire_thirtyDayAvg_elo64,dire_mu_glicko,dire_rating_glicko,dire_ratingSevenDaysAgo_glicko,dire_sigma_glicko,dire_mu_glicko2,dire_phi_glicko2,dire_rating_glicko2,dire_ratingSevenDaysAgo_glicko2
0,3732746829,1518545009,2527544.0,43,3477208,28,True,63.0,34.0,102.0,51.0,87.0,11.0,93.0,27.0,16.0,38.0,88153289.0,65674469.0,71266407.0,234237646.0,86131091.0,131706718.0,101062921.0,124438626.0,188024905.0,242697694.0,EPICENTER XL,TSHOW RISING,Midas Club ,956.1181140434816,928.5675676763315,933.2825754320997,916.3192045975732,925.1626125098231,975.1258520737512,906.9413128960825,917.1204238906903,890.9847431671294,903.5472141608545,1607.7562147078695,1324.3840598460938,865.9545323566518,113.34886194471024,1467.1992006450118,66.04608216537022,1302.0839952315864,1185.9332689615112,914.7328939928843,985.6368981764047,960.5863577895038,983.1740884924861,978.2429392498259,842.1983285884144,959.1504813084426,929.1711735693278,952.1461036014141,948.770891600418,1370.9812775682049,1063.2949754286394,1149.3113168865177,123.07452085582617,1523.1854749419526,60.89924735078297,1370.9373565649953,1414.4334675033203
0,3732764995,1518545458,3715574.0,22,4324365,9,True,3.0,80.0,43.0,103.0,65.0,20.0,74.0,93.0,57.0,86.0,85008179.0,86822085.0,85937380.0,105045291.0,87063175.0,100704400.0,116514161.0,110605738.0,192651991.0,86919603.0,EPICENTER XL,SG e-sports team,STARS e-Sports,1078.2265668948064,1080.0300124380628,1083.6839284144587,1070.451783787565,1067.5320680144898,1095.3678474987194,1126.8051416674057,1133.4654358072764,1081.946523188451,1095.2152586859745,1820.0696860888306,1648.0675729553625,1593.1792474612068,68.80084525338724,1708.4855658413244,41.79524885836334,1603.997443695416,1599.0570371590102,902.8601348019102,898.0668529977958,900.4799839627342,928.7711370756199,924.4399404106798,847.6977460183424,840.1825243197408,843.965989371536,875.9806583259203,873.0226572362145,1544.1561321237928,1144.1475701349773,1197.7360841121915,160.00342479552623,1730.9448694800803,55.9152934430018,1591.1566358725759,1593.6330470410624
0,3732823916,1518548531,5039050.0,15,5059375,37,False,84.0,103.0,11.0,15.0,19.0,68.0,49.0,72.0,39.0,100.0,57516313.0,26356855.0,121769650.0,62533910.0,92367063.0,18180970.0,40209325.0,169359249.0,100317750.0,117015167.0,EPICENTER XL,Team Kinguin,The Final Tribe,1028.9989633486161,1060.5037432381096,998.9380627497108,1100.3111361197373,1062.9511050700107,1097.788682520119,1072.4171366393393,970.4137479662033,1120.112693425605,1064.8819923344186,1737.6560556208894,1572.3205020590617,1441.536922527209,66.13422142473107,1735.3239254504133,41.71920429133056,1631.0259147220868,1638.208202440157,1083.9501091994348,993.446949786058,1046.58284978595,999.9952817069601,1012.0181317203925,1109.5564763093782,1006.7488764790667,1093.18019955137,1027.9022508369771,1043.2591233958933,1842.392871153214,1673.6293019594023,1619.4955944555327,67.50542767752465,1753.5212779737292,58.596551633634235,1607.0298988896436,1556.1495174922954
0,3732824588,1518548628,5208384.0,8,3,25,False,30.0,44.0,15.0,16.0,57.0,86.0,11.0,114.0,58.0,38.0,86974263.0,38057824.0,236858633.0,86715129.0,86743641.0,49317728.0,12231202.0,172424257.0,50828662.0,84429681.0,EPICENTER XL,team pangolier,compLexity Gaming,902.8601348019102,898.0668529977958,900.4799839627342,928.7711370756199,924.4399404106798,847.6977460183424,840.1825243197408,843.965989371536,875.9806583259203,873.0226572362145,1544.1561321237928,1144.1475701349773,1197.7360841121915,160.00342479552623,1730.9448694800803,55.9152934430018,1591.1566358725759,1593.6330470410624,1139.4528970643187,1086.2633748351157,1120.7061217773564,1170.643394163599,1115.2118936815325,1230.0633496632497,1159.6249673737252,1214.9180816165058,1294.7129713446373,1180.9255292374858,2035.9449039834515,1914.0787868846764,1845.8613312761033,48.74644683951002,1905.059004909232,37.03680512882849,1812.4669920871609,1777.8787031876482
0,3732825745,1518548437,5051649.0,31,2103577,15,True,51.0,13.0,108.0,109.0,87.0,26.0,49.0,103.0,77.0,11.0,112377459.0,115141430.0,110539311.0,101450083.0,145550466.0,112669497.0,97353735.0,86975889.0,113055105.0,122670743.0,EPICENTER XL,Immortals,The Thundercats,1036.0579814299967,1027.9419855885753,1021.9065636362097,1032.7331367995484,1028.1923245383853,1078.311601575865,1032.2280411869942,1044.2894142574505,1037.7541129856813,1037.4258317645658,1846.1246122548357,1641.1626385402838,1490.057307075272,81.9847894858208,1786.7781856263198,49.92897655789181,1661.9557442315902,1638.8943194633391,902.8601348019102,898.0668529977958,900.4799839627342,928.7711370756199,924.4399404106798,847.6977460183424,840.1825243197408,843.965989371536,875.9806583259203,873.0226572362145,1544.1561321237928,1144.1475701349773,1197.7360841121915,160.00342479552623,1730.9448694800803,55.9152934430018,1591.1566358725759,1593.6330470410624
0,3732843215,1518549293,3715574.0,29,2527544,7,True,72.0,30.0,60.0,76.0,57.0,19.0,87.0,107.0,48.0,49.0,86822085.0,85008179.0,105045291.0,85937380.0,87063175.0,88153289.0,86131091.0,234237646.0,65674469.0,71266407.0,EPICENTER XL,SG e-sports team,TSHOW RISING,1078.2265668948064,1080.0300124380628,1083.6839284144587,1070.451783787565,1067.5320680144898,1095.3678474987194,1126.8051416674057,1133.4654358072764,1081.946523188451,1095.2152586859745,1820.0696860888306,1648.0675729553625,1593.1792474612068,68.80084525338724,1708.4855658413244,41.79524885836334,1603.997443695416,1599.0570371590102,956.1181140434816,928.5675676763315,933.2825754320997,916.3192045975732,925.1626125098231,975.1258520737512,906.9413128960825,917.1204238906903,890.9847431671294,903.5472141608545,1607.7562147078695,1324.3840598460938,865.9545323566518,113.34886194471024,1467.1992006450118,66.04608216537022,1302.0839952315864,1185.9332689615112
0,3732844064,1518549335,3477208.0,27,4324365,46,False,46.0,15.0,87.0,107.0,49.0,30.0,11.0,72.0,13.0,51.0,131706718.0,101062921.0,124438626.0,188024905.0,242697694.0,100704400.0,116514161.0,110605738.0,192651991.0,86919603.0,EPICENTER XL,Midas Club ,STARS e-Sports,914.7328939928843,985.6368981764047,960.5863577895038,983.1740884924861,978.2429392498259,842.1983285884144,959.1504813084426,929.1711735693278,952.1461036014141,948.770891600418,1370.9812775682049,1063.2949754286394,1149.3113168865177,123.07452085582617,1523.1854749419526,60.89924735078297,1370.9373565649953,1414.4334675033203,902.8601348019102,898.0668529977958,900.4799839627342,928.7711370756199,924.4399404106798,847.6977460183424,840.1825243197408,843.965989371536,875.9806583259203,873.0226572362145,1544.1561321237928,1144.1475701349773,1197.7360841121915,160.00342479552623,1730.9448694800803,55.9152934430018,1591.1566358725759,1593.6330470410624
0,3732881151,1518551491,3.0,29,5208384,13,True,87.0,49.0,41.0,89.0,38.0,91.0,72.0,19.0,100.0,98.0,49317728.0,12231202.0,172424257.0,50828662.0,84429681.0,86974263.0,38057824.0,236858633.0,86715129.0,86743641.0,EPICENTER XL,compLexity Gaming,team pangolier,1139.4528970643187,1086.2633748351157,1120.7061217773564,1170.643394163599,1115.2118936815325,1230.0633496632497,1159.6249673737252,1214.9180816165058,1294.7129713446373,1180.9255292374858,2035.9449039834515,1914.0787868846764,1845.8613312761033,48.74644683951002,1905.059004909232,37.03680512882849,1812.4669920871609,1777.8787031876482,902.8601348019102,898.0668529977958,900.4799839627342,928.7711370756199,924.4399404106798,847.6977460183424,840.1825243197408,843.965989371536,875.9806583259203,873.0226572362145,1544.1561321237928,1144.1475701349773,1197.7360841121915,160.00342479552623,1730.9448694800803,55.9152934430018,1591.1566358725759,1593.6330470410624
0,3732896575,1518552231,5051649.0,43,2103577,33,True,86.0,39.0,19.0,63.0,62.0,78.0,51.0,87.0,15.0,34.0,112377459.0,115141430.0,110539311.0,101450083.0,145550466.0,97353735.0,150197164.0,112669497.0,113055105.0,122670743.0,EPICENTER XL,Immortals,The Thundercats,1036.0579814299967,1027.9419855885753,1021.9065636362097,1032.7331367995484,1028.1923245383853,1078.311601575865,1032.2280411869942,1044.2894142574505,1037.7541129856813,1037.4258317645658,1846.1246122548357,1641.1626385402838,1490.057307075272,81.9847894858208,1786.7781856263198,49.92897655789181,1661.9557442315902,1638.8943194633391,902.8601348019102,898.0668529977958,900.4799839627342,928.7711370756199,924.4399404106798,847.6977460183424,840.1825243197408,843.965989371536,875.9806583259203,873.0226572362145,1544.1561321237928,1144.1475701349773,1197.7360841121915,160.00342479552623,1730.9448694800803,55.9152934430018,1591.1566358725759,1593.6330470410624
0,3732900390,1518552411,2527544.0,36,3715574,16,True,43.0,3.0,23.0,78.0,54.0,37.0,12.0,51.0,39.0,19.0,88153289.0,86131091.0,234237646.0,71266407.0,65674469.0,85008179.0,86822085.0,105045291.0,85937380.0,87063175.0,EPICENTER XL,TSHOW RISING,SG e-sports team,956.1181140434816,928.5675676763315,933.2825754320997,916.3192045975732,925.1626125098231,975.1258520737512,906.9413128960825,917.1204238906903,890.9847431671294,903.5472141608545,1607.7562147078695,1324.3840598460938,865.9545323566518,113.34886194471024,1467.1992006450118,66.04608216537022,1302.0839952315864,1185.9332689615112,1078.2265668948064,1080.0300124380628,1083.6839284144587,1070.451783787565,1067.5320680144898,1095.3678474987194,1126.8051416674057,1133.4654358072764,1081.946523188451,1095.2152586859745,1820.0696860888306,1648.0675729553625,1593.1792474612068,68.80084525338724,1708.4855658413244,41.79524885836334,1603.997443695416,1599.0570371590102
0,3732903940,1518552753,5039050.0,33,3704482,38,True,79.0,86.0,19.0,61.0,78.0,87.0,44.0,57.0,76.0,100.0,57516313.0,26356855.0,121769650.0,62533910.0,92367063.0,87197791.0,100058342.0,24009418.0,86700461.0,98167706.0,EPICENTER XL,Team Kinguin,Going In,1028.9989633486161,1060.5037432381096,998.9380627497108,1100.3111361197373,1062.9511050700107,1097.788682520119,1072.4171366393393,970.4137479662033,1120.112693425605,1064.8819923344186,1737.6560556208894,1572.3205020590617,1441.536922527209,66.13422142473107,1735.3239254504133,41.71920429133056,1631.0259147220868,1638.208202440157,902.8601348019102,898.0668529977958,900.4799839627342,928.7711370756199,924.4399404106798,847.6977460183424,840.1825243197408,843.965989371536,875.9806583259203,873.0226572362145,1544.1561321237928,1144.1475701349773,1197.7360841121915,160.00342479552623,1730.9448694800803,55.9152934430018,1591.1566358725759,1593.6330470410624
0,3732919489,1518553538,4324365.0,34,3477208,20,True,75.0,43.0,12.0,19.0,62.0,109.0,20.0,87.0,89.0,69.0,100704400.0,116514161.0,110605738.0,192651991.0,86919603.0,131706718.0,101062921.0,124438626.0,188024905.0,242697694.0,EPICENTER XL,STARS e-Sports,Midas Club ,902.8601348019102,898.0668529977958,900.4799839627342,928.7711370756199,924.4399404106798,847.6977460183424,840.1825243197408,843.965989371536,875.9806583259203,873.0226572362145,1544.1561321237928,1144.1475701349773,1197.7360841121915,160.00342479552623,1730.9448694800803,55.9152934430018,1591.1566358725759,1593.6330470410624,914.7328939928843,985.6368981764047,960.5863577895038,983.1740884924861,978.2429392498259,842.1983285884144,959.1504813084426,929.1711735693278,952.1461036014141,948.770891600418,1370.9812775682049,1063.2949754286394,1149.3113168865177,123.07452085582617,1523.1854749419526,60.89924735078297,1370.9373565649953,1414.4334675033203
0,3732967137,1518556644,2527544.0,5,3715574,23,False,35.0,15.0,102.0,87.0,100.0,112.0,39.0,62.0,76.0,16.0,65674469.0,88153289.0,71266407.0,86131091.0,234237646.0,85008179.0,85937380.0,105045291.0,86822085.0,87063175.0,EPICENTER XL,TSHOW RISING,SG e-sports team,956.1181140434816,928.5675676763315,933.2825754320997,916.3192045975732,925.1626125098231,975.1258520737512,906.9413128960825,917.1204238906903,890.9847431671294,903.5472141608545,1607.7562147078695,1324.3840598460938,865.9545323566518,113.34886194471024,1467.1992006450118,66.04608216537022,1302.0839952315864,1185.9332689615112,1078.2265668948064,1080.0300124380628,1083.6839284144587,1070.451783787565,1067.5320680144898,1095.3678474987194,1126.8051416674057,1133.4654358072764,1081.946523188451,1095.2152586859745,1820.0696860888306,1648.0675729553625,1593.1792474612068,68.80084525338724,1708.4855658413244,41.79524885836334,1603.997443695416,1599.0570371590102
0,3732984976,1518558014,3704482.0,8,5039050,26,False,30.0,77.0,49.0,34.0,7.0,68.0,86.0,19.0,80.0,16.0,87197791.0,100058342.0,24009418.0,86700461.0,98167706.0,57516313.0,26356855.0,121769650.0,62533910.0,92367063.0,EPICENTER XL,Going In,Team Kinguin,902.8601348019102,898.0668529977958,900.4799839627342,928.7711370756199,924.4399404106798,847.6977460183424,840.1825243197408,843.965989371536,875.9806583259203,873.0226572362145,1544.1561321237928,1144.1475701349773,1197.7360841121915,160.00342479552623,1730.9448694800803,55.9152934430018,1591.1566358725759,1593.6330470410624,1028.9989633486161,1060.5037432381096,998.9380627497108,1100.3111361197373,1062.9511050700107,1097.788682520119,1072.4171366393393,970.4137479662033,1120.112693425605,1064.8819923344186,1737.6560556208894,1572.3205020590617,1441.536922527209,66.13422142473107,1735.3239254504133,41.71920429133056,1631.0259147220868,1638.208202440157
0,3732998631,1518559157,5051649.0,36,3,26,False,100.0,35.0,29.0,72.0,87.0,64.0,43.0,114.0,90.0,38.0,112377459.0,115141430.0,110539311.0,101450083.0,145550466.0,49317728.0,12231202.0,172424257.0,50828662.0,84429681.0,EPICENTER XL,Immortals,compLexity Gaming,1036.0579814299967,1027.9419855885753,1021.9065636362097,1032.7331367995484,1028.1923245383853,1078.311601575865,1032.2280411869942,1044.2894142574505,1037.7541129856813,1037.4258317645658,1846.1246122548357,1641.1626385402838,1490.057307075272,81.9847894858208,1786.7781856263198,49.92897655789181,1661.9557442315902,1638.8943194633391,1139.4528970643187,1086.2633748351157,1120.7061217773564,1170.643394163599,1115.2118936815325,1230.0633496632497,1159.6249673737252,1214.9180816165058,1294.7129713446373,1180.9255292374858,2035.9449039834515,1914.0787868846764,1845.8613312761033,48.74644683951002,1905.059004909232,37.03680512882849,1812.4669920871609,1777.8787031876482
0,3733000957,1518559209,5208384.0,27,2103577,9,True,87.0,95.0,57.0,107.0,43.0,54.0,78.0,86.0,16.0,19.0,86974263.0,38057824.0,86715129.0,236858633.0,86743641.0,113055105.0,97353735.0,112669497.0,150197164.0,122670743.0,EPICENTER XL,team pangolier,The Thundercats,902.8601348019102,898.0668529977958,900.4799839627342,928.7711370756199,924.4399404106798,847.6977460183424,840.1825243197408,843.965989371536,875.9806583259203,873.0226572362145,1544.1561321237928,1144.1475701349773,1197.7360841121915,160.00342479552623,1730.9448694800803,55.9152934430018,1591.1566358725759,1593.6330470410624,902.8601348019102,898.0668529977958,900.4799839627342,928.7711370756199,924.4399404106798,847.6977460183424,840.1825243197408,843.965989371536,875.9806583259203,873.0226572362145,1544.1561321237928,1144.1475701349773,1197.7360841121915,160.00342479552623,1730.9448694800803,55.9152934430018,1591.1566358725759,1593.6330470410624
0,3733007049,1518559703,2527544.0,36,4324365,24,True,39.0,89.0,57.0,30.0,109.0,87.0,43.0,41.0,53.0,69.0,88153289.0,234237646.0,71266407.0,86131091.0,65674469.0,100704400.0,116514161.0,110605738.0,192651991.0,86919603.0,EPICENTER XL,TSHOW RISING,STARS e-Sports,956.1181140434816,928.5675676763315,933.2825754320997,916.3192045975732,925.1626125098231,975.1258520737512,906.9413128960825,917.1204238906903,890.9847431671294,903.5472141608545,1607.7562147078695,1324.3840598460938,865.9545323566518,113.34886194471024,1467.1992006450118,66.04608216537022,1302.0839952315864,1185.9332689615112,902.8601348019102,898.0668529977958,900.4799839627342,928.7711370756199,924.4399404106798,847.6977460183424,840.1825243197408,843.965989371536,875.9806583259203,873.0226572362145,1544.1561321237928,1144.1475701349773,1197.7360841121915,160.00342479552623,1730.9448694800803,55.9152934430018,1591.1566358725759,1593.6330470410624
0,3733029761,1518561662,5208384.0,30,2103577,20,True,87.0,54.0,108.0,16.0,13.0,72.0,64.0,104.0,89.0,47.0,86974263.0,38057824.0,86715129.0,236858633.0,86743641.0,113055105.0,112669497.0,97353735.0,150197164.0,122670743.0,EPICENTER XL,team pangolier,The Thundercats,902.8601348019102,898.0668529977958,900.4799839627342,928.7711370756199,924.4399404106798,847.6977460183424,840.1825243197408,843.965989371536,875.9806583259203,873.0226572362145,1544.1561321237928,1144.1475701349773,1197.7360841121915,160.00342479552623,1730.9448694800803,55.9152934430018,1591.1566358725759,1593.6330470410624,902.8601348019102,898.0668529977958,900.4799839627342,928.7711370756199,924.4399404106798,847.6977460183424,840.1825243197408,843.965989371536,875.9806583259203,873.0226572362145,1544.1561321237928,1144.1475701349773,1197.7360841121915,160.00342479552623,1730.9448694800803,55.9152934430018,1591.1566358725759,1593.6330470410624
0,3733049775,1518563433,4324365.0,39,2527544,13,True,86.0,11.0,18.0,65.0,51.0,76.0,100.0,3.0,38.0,8.0,100704400.0,116514161.0,110605738.0,192651991.0,86919603.0,88153289.0,234237646.0,86131091.0,71266407.0,65674469.0,EPICENTER XL,STARS e-Sports,TSHOW RISING,902.8601348019102,898.0668529977958,900.4799839627342,928.7711370756199,924.4399404106798,847.6977460183424,840.1825243197408,843.965989371536,875.9806583259203,873.0226572362145,1544.1561321237928,1144.1475701349773,1197.7360841121915,160.00342479552623,1730.9448694800803,55.9152934430018,1591.1566358725759,1593.6330470410624,956.1181140434816,928.5675676763315,933.2825754320997,916.3192045975732,925.1626125098231,975.1258520737512,906.9413128960825,917.1204238906903,890.9847431671294,903.5472141608545,1607.7562147078695,1324.3840598460938,865.9545323566518,113.34886194471024,1467.1992006450118,66.04608216537022,1302.0839952315864,1185.9332689615112
0,3733050365,1518563715,3.0,41,5051649,38,False,87.0,43.0,72.0,107.0,53.0,88.0,38.0,19.0,109.0,68.0,49317728.0,12231202.0,172424257.0,50828662.0,84429681.0,112377459.0,115141430.0,110539311.0,101450083.0,145550466.0,EPICENTER XL,compLexity Gaming,Immortals,1139.4528970643187,1086.2633748351157,1120.7061217773564,1170.643394163599,1115.2118936815325,1230.0633496632497,1159.6249673737252,1214.9180816165058,1294.7129713446373,1180.9255292374858,2035.9449039834515,1914.0787868846764,1845.8613312761033,48.74644683951002,1905.059004909232,37.03680512882849,1812.4669920871609,1777.8787031876482,1036.0579814299967,1027.9419855885753,1021.9065636362097,1032.7331367995484,1028.1923245383853,1078.311601575865,1032.2280411869942,1044.2894142574505,1037.7541129856813,1037.4258317645658,1846.1246122548357,1641.1626385402838,1490.057307075272,81.9847894858208,1786.7781856263198,49.92897655789181,1661.9557442315902,1638.8943194633391
0,3733083930,1518566802,2527544.0,36,4324365,38,True,63.0,43.0,102.0,89.0,27.0,87.0,35.0,1.0,39.0,62.0,65674469.0,88153289.0,71266407.0,234237646.0,86131091.0,100704400.0,116514161.0,110605738.0,192651991.0,86919603.0,EPICENTER XL,TSHOW RISING,STARS e-Sports,956.1181140434816,928.5675676763315,933.2825754320997,916.3192045975732,925.1626125098231,975.1258520737512,906.9413128960825,917.1204238906903,890.9847431671294,903.5472141608545,1607.7562147078695,1324.3840598460938,865.9545323566518,113.34886194471024,1467.1992006450118,66.04608216537022,1302.0839952315864,1185.9332689615112,902.8601348019102,898.0668529977958,900.4799839627342,928.7711370756199,924.4399404106798,847.6977460183424,840.1825243197408,843.965989371536,875.9806583259203,873.0226572362145,1544.1561321237928,1144.1475701349773,1197.7360841121915,160.00342479552623,1730.9448694800803,55.9152934430018,1591.1566358725759,1593.6330470410624
0,3733098824,1518568532,5051649.0,8,3,27,False,100.0,109.0,13.0,54.0,87.0,52.0,35.0,95.0,16.0,108.0,112377459.0,115141430.0,110539311.0,101450083.0,145550466.0,49317728.0,12231202.0,172424257.0,50828662.0,84429681.0,EPICENTER XL,Immortals,compLexity Gaming,1036.0579814299967,1027.9419855885753,1021.9065636362097,1032.7331367995484,1028.1923245383853,1078.311601575865,1032.2280411869942,1044.2894142574505,1037.7541129856813,1037.4258317645658,1846.1246122548357,1641.1626385402838,1490.057307075272,81.9847894858208,1786.7781856263198,49.92897655789181,1661.9557442315902,1638.8943194633391,1139.4528970643187,1086.2633748351157,1120.7061217773564,1170.643394163599,1115.2118936815325,1230.0633496632497,1159.6249673737252,1214.9180816165058,1294.7129713446373,1180.9255292374858,2035.9449039834515,1914.0787868846764,1845.8613312761033,48.74644683951002,1905.059004909232,37.03680512882849,1812.4669920871609,1777.8787031876482
0,3733140495,1518572012,5208384.0,29,5051649,7,True,30.0,72.0,57.0,89.0,47.0,86.0,13.0,38.0,19.0,85.0,86974263.0,38057824.0,86715129.0,236858633.0,86743641.0,112377459.0,115141430.0,110539311.0,101450083.0,145550466.0,EPICENTER XL,team pangolier,Immortals,902.8601348019102,898.0668529977958,900.4799839627342,928.7711370756199,924.4399404106798,847.6977460183424,840.1825243197408,843.965989371536,875.9806583259203,873.0226572362145,1544.1561321237928,1144.1475701349773,1197.7360841121915,160.00342479552623,1730.9448694800803,55.9152934430018,1591.1566358725759,1593.6330470410624,1036.0579814299967,1027.9419855885753,1021.9065636362097,1032.7331367995484,1028.1923245383853,1078.311601575865,1032.2280411869942,1044.2894142574505,1037.7541129856813,1037.4258317645658,1846.1246122548357,1641.1626385402838,1490.057307075272,81.9847894858208,1786.7781856263198,49.92897655789181,1661.9557442315902,1638.8943194633391
0,3733184849,1518575601,5051649.0,32,5208384,31,True,100.0,13.0,108.0,95.0,27.0,87.0,77.0,47.0,65.0,103.0,112377459.0,115141430.0,110539311.0,101450083.0,145550466.0,86974263.0,38057824.0,86743641.0,86715129.0,236858633.0,EPICENTER XL,Immortals,team pangolier,1036.0579814299967,1027.9419855885753,1021.9065636362097,1032.7331367995484,1028.1923245383853,1078.311601575865,1032.2280411869942,1044.2894142574505,1037.7541129856813,1037.4258317645658,1846.1246122548357,1641.1626385402838,1490.057307075272,81.9847894858208,1786.7781856263198,49.92897655789181,1661.9557442315902,1638.8943194633391,902.8601348019102,898.0668529977958,900.4799839627342,928.7711370756199,924.4399404106798,847.6977460183424,840.1825243197408,843.965989371536,875.9806583259203,873.0226572362145,1544.1561321237928,1144.1475701349773,1197.7360841121915,160.00342479552623,1730.9448694800803,55.9152934430018,1591.1566358725759,1593.6330470410624
0,3733236237,1518579564,5051649.0,28,5208384,22,True,51.0,94.0,38.0,45.0,87.0,90.0,48.0,100.0,58.0,43.0,112377459.0,115141430.0,110539311.0,101450083.0,145550466.0,86974263.0,38057824.0,236858633.0,86715129.0,86743641.0,EPICENTER XL,Immortals,team pangolier,1036.0579814299967,1027.9419855885753,1021.9065636362097,1032.7331367995484,1028.1923245383853,1078.311601575865,1032.2280411869942,1044.2894142574505,1037.7541129856813,1037.4258317645658,1846.1246122548357,1641.1626385402838,1490.057307075272,81.9847894858208,1786.7781856263198,49.92897655789181,1661.9557442315902,1638.8943194633391,902.8601348019102,898.0668529977958,900.4799839627342,928.7711370756199,924.4399404106798,847.6977460183424,840.1825243197408,843.965989371536,875.9806583259203,873.0226572362145,1544.1561321237928,1144.1475701349773,1197.7360841121915,160.00342479552623,1730.9448694800803,55.9152934430018,1591.1566358725759,1593.6330470410624
0,3733465363,1518593415,3586078.0,21,2581813,46,False,39.0,108.0,64.0,103.0,15.0,100.0,72.0,49.0,30.0,55.0,113435203.0,138857296.0,101259972.0,153749549.0,163392533.0,91654584.0,180012313.0,94281932.0,103045129.0,211884113.0,DreamLeague season 8,Geek Fam,Execration.,1033.7137812057094,1020.1771792611887,1045.6516874144559,1029.6639275849043,1043.4226978142008,1048.1112537437075,1042.0760957107254,1082.35726095335,1069.8520203342491,1086.0110988249653,1837.520526355005,1649.2934601717834,1675.8873505508745,75.29082647328856,1755.244520581473,48.47053015804844,1634.0681951863519,1654.2104118438615,994.7897566065413,1039.987411035993,1015.9982613788653,1068.0391721035567,1029.6329619818591,1013.1721275471427,1100.859345495698,1046.4367479311222,1163.5283359495124,1078.0959260723678,1886.9559820175123,1710.6628656239445,1640.2841102225807,70.51724655742711,1765.8711186539424,41.44122999736095,1662.2680436605401,1646.202501546744
0,3733553724,1518597921,2581813.0,17,3586078,37,False,19.0,49.0,75.0,34.0,16.0,72.0,13.0,87.0,89.0,8.0,91654584.0,180012313.0,103045129.0,94281932.0,211884113.0,113435203.0,138857296.0,101259972.0,153749549.0,163392533.0,DreamLeague season 8,Execration.,Geek Fam,994.7897566065413,1039.987411035993,1015.9982613788653,1068.0391721035567,1029.6329619818591,1013.1721275471427,1100.859345495698,1046.4367479311222,1163.5283359495124,1078.0959260723678,1886.9559820175123,1710.6628656239445,1640.2841102225807,70.51724655742711,1765.8711186539424,41.44122999736095,1662.2680436605401,1646.202501546744,1033.7137812057094,1020.1771792611887,1045.6516874144559,1029.6639275849043,1043.4226978142008,1048.1112537437075,1042.0760957107254,1082.35726095335,1069.8520203342491,1086.0110988249653,1837.520526355005,1649.2934601717834,1675.8873505508745,75.29082647328856,1755.244520581473,48.47053015804844,1634.0681951863519,1654.2104118438615
0,3733630388,1518601842,2581813.0,33,3586078,29,True,57.0,15.0,3.0,49.0,107.0,39.0,1.0,112.0,51.0,34.0,91654584.0,180012313.0,103045129.0,94281932.0,211884113.0,138857296.0,163392533.0,101259972.0,153749549.0,113435203.0,DreamLeague season 8,Execration.,Geek Fam,994.7897566065413,1039.987411035993,1015.9982613788653,1068.0391721035567,1029.6329619818591,1013.1721275471427,1100.859345495698,1046.4367479311222,1163.5283359495124,1078.0959260723678,1886.9559820175123,1710.6628656239445,1640.2841102225807,70.51724655742711,1765.8711186539424,41.44122999736095,1662.2680436605401,1646.202501546744,1033.7137812057094,1020.1771792611887,1045.6516874144559,1029.6639275849043,1043.4226978142008,1048.1112537437075,1042.0760957107254,1082.35726095335,1069.8520203342491,1086.0110988249653,1837.520526355005,1649.2934601717834,1675.8873505508745,75.29082647328856,1755.244520581473,48.47053015804844,1634.0681951863519,1654.2104118438615
0,3733732454,1518606959,2581813.0,33,2108395,21,True,103.0,34.0,41.0,88.0,30.0,3.0,100.0,43.0,109.0,16.0,91654584.0,94281932.0,180012313.0,211884113.0,103045129.0,184950344.0,155494381.0,164532005.0,132309493.0,187619311.0,DreamLeague season 8,Execration.,TNC Pro Team,994.7897566065413,1039.987411035993,1015.9982613788653,1068.0391721035567,1029.6329619818591,1013.1721275471427,1100.859345495698,1046.4367479311222,1163.5283359495124,1078.0959260723678,1886.9559820175123,1710.6628656239445,1640.2841102225807,70.51724655742711,1765.8711186539424,41.44122999736095,1662.2680436605401,1646.202501546744,1078.7071115872438,1092.2915062727886,1081.412945503085,1128.6112985452082,1090.3905357690548,1098.2572650296925,1127.1179440318435,1112.5025254485076,1209.9916611490128,1127.2679053228128,1906.4732299000689,1750.0141620305994,1719.3783328353163,62.58362714778772,1847.2852961480942,37.85900062684743,1752.6377945809757,1759.7525113873437
