,radiant_mu_glicko,radiant_rating_glicko,radiant_ratingSevenDaysAgo_glicko,radiant_sigma_glicko,radiant_mu_glicko2,radiant_phi_glicko2,radiant_rating_glicko2,radiant_ratingSevenDaysAgo_glicko2,dire_mu_glicko,dire_rating_glicko,dire_ratingSevenDaysAgo_glicko,dire_sigma_glicko,dire_mu_glicko2,dire_phi_glicko2,dire_rating_glicko2,dire_ratingSevenDaysAgo_glicko2,match_id
3664,1751.2878994340556,1379.7121302902988,0.0,148.63030765750267,1637.9350710109597,130.22227511304814,1312.3793832283395,0.0,1684.8553768527738,1500.7394938988627,1543.6207428836908,73.64635318156448,1669.506718957533,47.21461122288645,1551.4701909003168,1582.9203724875556,3720904708
3665,1800.865332171568,1593.5603393477843,1476.753641182519,82.92199712951354,1710.0667198190426,44.10500415955622,1599.8042094201521,1604.2268904566813,1444.6797622581398,1020.0474585978455,1060.4284646625488,169.8529214641177,1452.930910708339,121.02118877730304,1150.3779387650816,1169.6035530065392,3720905322
3666,1842.0426124526966,1620.0947335914532,1268.9311419215076,88.77915154449737,1739.9944017699934,73.4679860599453,1556.3244366201302,1243.2348703388343,2160.963709775301,1874.2653832095773,1697.5409924132316,114.67933062628954,1955.630308746446,44.77718306953586,1843.6873510726064,1828.743236676306,3720933536
3667,1760.321994723206,1435.7535106877426,783.853917688022,129.8273936141853,1739.1169061281355,64.32325232516456,1578.308775315224,1577.1247646941943,1663.8890072126892,1442.079330051101,1458.0391820781956,88.7238708646353,1754.377422909709,46.356201697191004,1638.4869186667313,1683.8467320646212,3720936686
3668,1981.3009015210196,1846.4768034055048,1823.4425765089745,53.92963924620593,1873.8931863713733,38.28617445718238,1778.1777502284174,1773.051715926337,1980.438994192466,1780.98570298183,1706.275398396434,79.78131648425446,1878.9556273042913,44.28653427813638,1768.2392916089502,1751.4582368550969,3720962058
3669,1804.025186907855,1490.580032154696,1312.1645959722255,125.37806190126359,1782.084980531687,57.20135710574336,1639.0815877673285,1634.3663773880207,1862.3467170553308,1632.212985918533,1708.8757984976405,92.05349245471918,1833.2584132706318,63.312209508492245,1674.977889499401,1706.8873227765985,3720966536
3670,1760.321994723206,1435.7535106877426,783.853917688022,129.8273936141853,1739.1169061281355,64.32325232516456,1578.308775315224,1577.1247646941943,1663.8890072126892,1442.079330051101,1458.0391820781956,88.7238708646353,1754.377422909709,46.356201697191004,1638.4869186667313,1683.8467320646212,3720993829
3671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1939.5851746722162,1761.230509106045,1461.734157844233,71.34186622646847,1749.4339750146314,45.77316253526428,1635.0010686764708,1535.4184887973422,3721007519
3672,1660.5362460835227,1287.3662783021036,1114.911245083666,149.26798711256762,1520.2758795686923,82.87245411090112,1313.0947442914394,1236.5963686222758,1529.3840903695736,1149.7294908461326,890.6966473354049,151.86183980937645,1575.0027162502008,63.93865299578448,1415.1560837607396,1423.1369599979655,3721008860
3673,1980.438994192466,1780.98570298183,1706.275398396434,79.78131648425446,1878.9556273042913,44.28653427813638,1768.2392916089502,1751.4582368550969,1981.3009015210196,1846.4768034055048,1823.4425765089745,53.92963924620593,1873.8931863713733,38.28617445718238,1778.1777502284174,1773.051715926337,3721009147
3674,1804.025186907855,1490.580032154696,1312.1645959722255,125.37806190126359,1782.084980531687,57.20135710574336,1639.0815877673285,1634.3663773880207,1862.3467170553308,1632.212985918533,1708.8757984976405,92.05349245471918,1833.2584132706318,63.312209508492245,1674.977889499401,1706.8873227765985,3721016993
3675,1980.438994192466,1780.98570298183,1706.275398396434,79.78131648425446,1878.9556273042913,44.28653427813638,1768.2392916089502,1751.4582368550969,1981.3009015210196,1846.4768034055048,1823.4425765089745,53.92963924620593,1873.8931863713733,38.28617445718238,1778.1777502284174,1773.051715926337,3721034914
3676,1939.5851746722162,1761.230509106045,1461.734157844233,71.34186622646847,1749.4339750146314,45.77316253526428,1635.0010686764708,1535.4184887973422,1256.7297786461486,690.9791136328882,0.0,226.30026600530414,1254.1492417192007,213.50127386514416,720.3960570563404,0.0,3721038672
3677,1660.5362460835227,1287.3662783021036,1114.911245083666,149.26798711256762,1520.2758795686923,82.87245411090112,1313.0947442914394,1236.5963686222758,1529.3840903695736,1149.7294908461326,890.6966473354049,151.86183980937645,1575.0027162502008,63.93865299578448,1415.1560837607396,1423.1369599979655,3721052106
