,dire_score,dire_team_id,match_id,radiant_score,radiant_team_id,radiant_win,start_time,radiant_H1,radiant_H2,radiant_H3,radiant_H4,radiant_H5,dire_H1,dire_H2,dire_H3,dire_H4,dire_H5,radiant_P1,radiant_P2,radiant_P3,radiant_P4,radiant_P5,dire_P1,dire_P2,dire_P3,dire_P4,dire_P5,league_name,radiant_name,dire_name,radiant_current_elo32,radiant_sevenDayAvg_elo32,radiant_thirtyDayAvg_elo32,radiant_sevenDayAgo_elo32,radiant_thirtyDayAgo_elo32,radiant_current_elo64,radiant_sevenDayAvg_elo64,radiant_thirtyDayAvg_elo64,radiant_sevenDayAgo_elo64,radiant_thirtyDayAgo_elo64,radiant_mu_glicko,radiant_sigma_glicko,radiant_rating_glicko,radiant_ratingSevenDaysAgo_glicko,radiant_mu_glicko2,radiant_phi_glicko2,radiant_rating_glicko2,radiant_ratingSevenDaysAgo_glicko2,dire_current_elo32,dire_sevenDayAvg_elo32,dire_thirtyDayAvg_elo32,dire_sevenDayAgo_elo32,dire_thirtyDayAgo_elo32,dire_current_elo64,dire_sevenDayAvg_elo64,dire_thirtyDayAvg_elo64,dire_sevenDayAgo_elo64,dire_thirtyDayAgo_elo64,dire_mu_glicko,dire_sigma_glicko,dire_rating_glicko,dire_ratingSevenDaysAgo_glicko,dire_mu_glicko2,dire_phi_glicko2,dire_rating_glicko2,dire_ratingSevenDaysAgo_glicko2
0,29,2108395,3935855156,14,5228654,False,1528263284,89.0,114.0,51.0,43.0,87.0,52.0,26.0,49.0,80.0,38.0,86726887.0,86725175.0,10366616.0,108452107.0,47434686.0,184950344.0,155494381.0,164532005.0,132309493.0,187619311.0,CHINA DOTA2 SUPER MAJOR,VGJ Storm,TNC Predator,1179.7089313068982,1219.4564115690841,1243.4387436155623,1248.1781467616504,1225.5913055184544,1187.135774895871,1290.7299620867532,1351.5583385406865,1359.914846463729,1357.604802365159,2096.977450607134,74.24985011942073,1911.3528253085822,1899.2575535076744,2014.769340975044,45.38967750822671,1901.2951472044774,1907.5672791011566,1186.0921357980676,1189.8175655641005,1201.4162999144767,1175.9540804178753,1236.1501551227718,1261.3571313484945,1268.3229838250422,1287.7927411506903,1236.9521040170846,1355.6862826302888,2117.345461783112,75.58193379615093,1928.3906272927347,1959.7932687214702,1948.3668305480119,38.55011074641393,1851.9915536819772,1859.9492783115807
0,23,5228654,3935917464,45,2108395,True,1528266623,3.0,26.0,9.0,54.0,69.0,51.0,12.0,108.0,52.0,37.0,184950344.0,155494381.0,164532005.0,132309493.0,187619311.0,86726887.0,86725175.0,10366616.0,108452107.0,47434686.0,CHINA DOTA2 SUPER MAJOR,TNC Predator,VGJ Storm,1186.0921357980676,1189.8175655641005,1201.4162999144767,1175.9540804178753,1236.1501551227718,1261.3571313484945,1268.3229838250422,1287.7927411506903,1236.9521040170846,1355.6862826302888,2117.345461783112,75.58193379615093,1928.3906272927347,1959.7932687214702,1948.3668305480119,38.55011074641393,1851.9915536819772,1859.9492783115807,1179.7089313068982,1219.4564115690841,1243.4387436155623,1248.1781467616504,1225.5913055184544,1187.135774895871,1290.7299620867532,1351.5583385406865,1359.914846463729,1357.604802365159,2096.977450607134,74.24985011942073,1911.3528253085822,1899.2575535076744,2014.769340975044,45.38967750822671,1901.2951472044774,1907.5672791011566
0,49,543897,3936038407,56,726228,True,1528272422,4.0,22.0,3.0,23.0,108.0,120.0,89.0,42.0,87.0,17.0,137193239.0,89423756.0,113800818.0,107803494.0,134276083.0,84772440.0,100471531.0,89871557.0,91443418.0,113457795.0,CHINA DOTA2 SUPER MAJOR,Vici Gaming,Mineski.,1124.6738263818827,1140.6636045871874,1198.875884202701,1156.4982281835282,1224.7529398095242,1136.550563458865,1168.5723001340061,1294.0893798963755,1193.0648688249335,1382.6498854301556,2102.257145344381,59.39229585164766,1953.776405715262,1928.871169513403,1982.4129119447664,38.36546521067406,1886.4992489180813,1881.1725233123686,1191.7245796588716,1155.145401506724,1165.7602806758753,1136.7715945052423,1166.0582362629264,1341.1713586151664,1238.9674927500619,1241.9168573254997,1189.665338951558,1210.307887901882,2085.7897751955174,55.511682056842055,1947.0105700534123,1940.6549288061833,1963.108373530189,38.304362665386996,1867.3474668667216,1871.863758139866
0,26,726228,3936208040,31,543897,True,1528279684,108.0,101.0,48.0,3.0,49.0,72.0,45.0,62.0,25.0,38.0,84772440.0,100471531.0,89871557.0,91443418.0,113457795.0,137193239.0,89423756.0,113800818.0,107803494.0,134276083.0,CHINA DOTA2 SUPER MAJOR,Mineski.,Vici Gaming,1191.7245796588716,1155.145401506724,1165.7602806758753,1136.7715945052423,1166.0582362629264,1341.1713586151664,1238.9674927500619,1241.9168573254997,1189.665338951558,1210.307887901882,2085.7897751955174,55.511682056842055,1947.0105700534123,1940.6549288061833,1963.108373530189,38.304362665386996,1867.3474668667216,1871.863758139866,1124.6738263818827,1140.6636045871874,1198.875884202701,1156.4982281835282,1224.7529398095242,1136.550563458865,1168.5723001340061,1294.0893798963755,1193.0648688249335,1382.6498854301556,2102.257145344381,59.39229585164766,1953.776405715262,1928.871169513403,1982.4129119447664,38.36546521067406,1886.4992489180813,1881.1725233123686
0,51,726228,3936321758,33,543897,False,1528284156,29.0,101.0,81.0,26.0,72.0,43.0,51.0,3.0,11.0,69.0,84772440.0,100471531.0,89871557.0,91443418.0,113457795.0,137193239.0,89423756.0,113800818.0,107803494.0,134276083.0,CHINA DOTA2 SUPER MAJOR,Mineski.,Vici Gaming,1191.7245796588716,1155.145401506724,1165.7602806758753,1136.7715945052423,1166.0582362629264,1341.1713586151664,1238.9674927500619,1241.9168573254997,1189.665338951558,1210.307887901882,2085.7897751955174,55.511682056842055,1947.0105700534123,1940.6549288061833,1963.108373530189,38.304362665386996,1867.3474668667216,1871.863758139866,1124.6738263818827,1140.6636045871874,1198.875884202701,1156.4982281835282,1224.7529398095242,1136.550563458865,1168.5723001340061,1294.0893798963755,1193.0648688249335,1382.6498854301556,2102.257145344381,59.39229585164766,1953.776405715262,1928.871169513403,1982.4129119447664,38.36546521067406,1886.4992489180813,1881.1725233123686
0,43,5027210,3936473615,48,1375614,True,1528289453,16.0,22.0,87.0,93.0,69.0,23.0,38.0,64.0,95.0,101.0,139876032.0,149486894.0,82327674.0,117281554.0,87012746.0,137272985.0,139937922.0,114239371.0,108382060.0,182331313.0,CHINA DOTA2 SUPER MAJOR,Newbee,VGJ Thunder,1135.47938543997,1131.1919014961422,1140.6765438199616,1131.8578523702215,1119.5889125676804,1209.422431538988,1187.1725162305117,1233.4797865271216,1187.6193065281432,1217.7847351990179,2083.9009309507487,55.835379638523015,1944.312481854441,1932.9473043413363,1962.8640299340361,37.94215888195435,1868.0086327291503,1868.7111497301603,1068.9709982129175,1040.6946914977166,1040.5003445665711,1037.1896125423743,1043.5664341395084,1119.9729297653312,1057.6447776886243,1051.9618229848782,1045.975806865608,1053.8591780040465,1960.5196503407321,97.72362912918369,1716.210577517773,1664.4549218358732,1906.2674386511715,41.98470088591912,1801.3056864363737,1803.1807887821747
0,25,5027210,3936679099,37,1375614,True,1528295855,63.0,49.0,87.0,22.0,69.0,52.0,96.0,93.0,37.0,100.0,117281554.0,149486894.0,82327674.0,139876032.0,87012746.0,137272985.0,139937922.0,108382060.0,114239371.0,182331313.0,CHINA DOTA2 SUPER MAJOR,Newbee,VGJ Thunder,1135.47938543997,1131.1919014961422,1140.6765438199616,1131.8578523702215,1119.5889125676804,1209.422431538988,1187.1725162305117,1233.4797865271216,1187.6193065281432,1217.7847351990179,2083.9009309507487,55.835379638523015,1944.312481854441,1932.9473043413363,1962.8640299340361,37.94215888195435,1868.0086327291503,1868.7111497301603,1068.9709982129175,1040.6946914977166,1040.5003445665711,1037.1896125423743,1043.5664341395084,1119.9729297653312,1057.6447776886243,1051.9618229848782,1045.975806865608,1053.8591780040465,1960.5196503407321,97.72362912918369,1716.210577517773,1664.4549218358732,1906.2674386511715,41.98470088591912,1801.3056864363737,1803.1807887821747
0,15,1838315,3937435514,29,2163,True,1528336909,85.0,9.0,25.0,89.0,43.0,52.0,114.0,80.0,78.0,113.0,82262664.0,34505203.0,105248644.0,101356886.0,72312627.0,87278757.0,89117038.0,97590558.0,86799300.0,116585378.0,CHINA DOTA2 SUPER MAJOR,Team Liquid,Team Secret,1223.2393632795593,1195.1723481096294,1199.2912157670476,1167.6398184250759,1222.0065202109304,1344.502295940869,1283.3181296439986,1290.230551216431,1225.6292417213833,1330.549123643978,2293.6878548205423,69.95932437630599,2118.7895438797773,1940.228592989808,2068.2036614798235,39.76059033911817,1968.802185632028,1931.3828773100386,1202.3311958673414,1176.5471827346023,1168.426812645344,1152.9907535745824,1123.8847623023057,1307.8115170439821,1259.9632480876573,1245.739285398926,1214.0717582861882,1167.509407735379,2153.0697477621384,69.59483300692348,1979.0826652448297,1922.7518535631239,2012.0784565210984,40.04629657629572,1911.962715080359,1908.0271773120746
0,21,2163,3937484599,14,1838315,False,1528340871,20.0,9.0,21.0,2.0,12.0,37.0,38.0,34.0,100.0,92.0,87278757.0,97590558.0,89117038.0,86799300.0,116585378.0,82262664.0,34505203.0,105248644.0,101356886.0,72312627.0,CHINA DOTA2 SUPER MAJOR,Team Secret,Team Liquid,1202.3311958673414,1176.5471827346023,1168.426812645344,1152.9907535745824,1123.8847623023057,1307.8115170439821,1259.9632480876573,1245.739285398926,1214.0717582861882,1167.509407735379,2153.0697477621384,69.59483300692348,1979.0826652448297,1922.7518535631239,2012.0784565210984,40.04629657629572,1911.962715080359,1908.0271773120746,1223.2393632795593,1195.1723481096294,1199.2912157670476,1167.6398184250759,1222.0065202109304,1344.502295940869,1283.3181296439986,1290.230551216431,1225.6292417213833,1330.549123643978,2293.6878548205423,69.95932437630599,2118.7895438797773,1940.228592989808,2068.2036614798235,39.76059033911817,1968.802185632028,1931.3828773100386
0,40,15,3937537639,28,1883502,False,1528344834,64.0,43.0,34.0,38.0,51.0,72.0,106.0,30.0,91.0,4.0,134556694.0,132851371.0,106573901.0,92423451.0,159020918.0,125581247.0,106863163.0,94296097.0,101695162.0,94738847.0,CHINA DOTA2 SUPER MAJOR,Virtus.pro,PSG.LGD,1296.9659263327771,1301.9787696058793,1238.9628738321674,1298.8118549122169,1203.396452467382,1413.6847337714466,1447.4343241116171,1333.9134386569854,1466.68334372466,1255.7401326537824,2270.1028619806984,62.19232643408542,2114.622045895485,2110.0974965351265,2078.4998679517003,39.01009520343336,1980.974629943117,1977.3237376214856,885.3465281609797,882.537253547971,872.6398647613355,879.6890527339361,859.0595975057146,817.9231330235073,813.4618296559875,797.7441587244948,808.9387090524743,776.1778469944954,1456.577624558446,220.1158351208222,906.2880367563904,943.9192290909025,1664.671997238052,53.952373625509516,1529.7910631742782,1532.3384771659998
0,30,15,3937609487,33,1883502,False,1528349671,26.0,43.0,76.0,38.0,87.0,4.0,106.0,30.0,91.0,78.0,134556694.0,132851371.0,106573901.0,92423451.0,159020918.0,125581247.0,106863163.0,94296097.0,101695162.0,94738847.0,CHINA DOTA2 SUPER MAJOR,Virtus.pro,PSG.LGD,1296.9659263327771,1301.9787696058793,1238.9628738321674,1298.8118549122169,1203.396452467382,1413.6847337714466,1447.4343241116171,1333.9134386569854,1466.68334372466,1255.7401326537824,2270.1028619806984,62.19232643408542,2114.622045895485,2110.0974965351265,2078.4998679517003,39.01009520343336,1980.974629943117,1977.3237376214856,885.3465281609797,882.537253547971,872.6398647613355,879.6890527339361,859.0595975057146,817.9231330235073,813.4618296559875,797.7441587244948,808.9387090524743,776.1778469944954,1456.577624558446,220.1158351208222,906.2880367563904,943.9192290909025,1664.671997238052,53.952373625509516,1529.7910631742782,1532.3384771659998
0,22,5026801,3937695236,25,2108395,False,1528354819,112.0,101.0,49.0,72.0,69.0,4.0,66.0,54.0,38.0,3.0,184950344.0,155494381.0,164532005.0,132309493.0,187619311.0,221666230.0,73562326.0,87285329.0,86698277.0,86727555.0,CHINA DOTA2 SUPER MAJOR,TNC Predator,OpTic Gaming,1199.8306345159972,1192.8021348263655,1200.2447024755481,1174.7475381521526,1234.5308397733586,1271.282326212135,1272.6142615994236,1285.0700328791368,1235.3272895895389,1353.2472909779667,2117.345461783112,75.58193379615093,1928.3906272927347,1959.7932687214702,1948.3668305480119,38.55011074641393,1851.9915536819772,1859.9492783115807,1168.9637802273614,1156.2587026980307,1165.999616932123,1158.4638763856112,1173.9357611067799,1248.6968453871116,1228.6956438788752,1233.5858076785469,1233.3430861122517,1230.7979157473817,2126.165659029237,65.06710484759125,1963.4978969102588,1919.9189319892885,1959.0627133546516,37.95695333909166,1864.1703300069225,1852.926869684919
0,26,5026801,3937770762,14,2108395,False,1528358614,87.0,16.0,106.0,72.0,78.0,59.0,66.0,28.0,77.0,86.0,184950344.0,155494381.0,164532005.0,132309493.0,187619311.0,221666230.0,73562326.0,87285329.0,86698277.0,86727555.0,CHINA DOTA2 SUPER MAJOR,TNC Predator,OpTic Gaming,1199.8306345159972,1192.8021348263655,1200.2447024755481,1174.7475381521526,1234.5308397733586,1271.282326212135,1272.6142615994236,1285.0700328791368,1235.3272895895389,1353.2472909779667,2117.345461783112,75.58193379615093,1928.3906272927347,1959.7932687214702,1948.3668305480119,38.55011074641393,1851.9915536819772,1859.9492783115807,1168.9637802273614,1156.2587026980307,1165.999616932123,1158.4638763856112,1173.9357611067799,1248.6968453871116,1228.6956438788752,1233.5858076785469,1233.3430861122517,1230.7979157473817,2126.165659029237,65.06710484759125,1963.4978969102588,1919.9189319892885,1959.0627133546516,37.95695333909166,1864.1703300069225,1852.926869684919
0,12,1375614,3937843537,37,726228,True,1528361996,114.0,22.0,87.0,4.0,69.0,89.0,17.0,77.0,64.0,96.0,137193239.0,89423756.0,113800818.0,107803494.0,134276083.0,139876032.0,149486894.0,117281554.0,82327674.0,87012746.0,CHINA DOTA2 SUPER MAJOR,Vici Gaming,Newbee,1148.7965514097075,1139.7008949904596,1196.4256781252875,1155.425097475984,1223.2117767936875,1217.8436291904413,1171.6696451796947,1288.7730490499332,1191.7409954387053,1380.0260005014916,2102.257145344381,59.39229585164766,1953.776405715262,1928.871169513403,1982.4129119447664,38.36546521067406,1886.4992489180813,1881.1725233123686,1160.3205476098783,1134.749738401099,1141.9904675310006,1130.9536842396828,1118.7688743100734,1255.5355392865379,1195.6620453253113,1234.6975544009124,1186.3327741405217,1216.2913541576531,2083.9009309507487,55.835379638523015,1944.312481854441,1932.9473043413363,1962.8640299340361,37.94215888195435,1868.0086327291503,1868.7111497301603
0,34,726228,3937936341,26,1375614,False,1528366120,38.0,4.0,37.0,52.0,101.0,12.0,103.0,3.0,17.0,108.0,87012746.0,149486894.0,82327674.0,117281554.0,139876032.0,137193239.0,89423756.0,113800818.0,107803494.0,134276083.0,CHINA DOTA2 SUPER MAJOR,Newbee,Vici Gaming,1160.3205476098783,1134.749738401099,1141.9904675310006,1130.9536842396828,1118.7688743100734,1255.5355392865379,1195.6620453253113,1234.6975544009124,1186.3327741405217,1216.2913541576531,2083.9009309507487,55.835379638523015,1944.312481854441,1932.9473043413363,1962.8640299340361,37.94215888195435,1868.0086327291503,1868.7111497301603,1148.7965514097075,1139.7008949904596,1196.4256781252875,1155.425097475984,1223.2117767936875,1217.8436291904413,1171.6696451796947,1288.7730490499332,1191.7409954387053,1380.0260005014916,2102.257145344381,59.39229585164766,1953.776405715262,1928.871169513403,1982.4129119447664,38.36546521067406,1886.4992489180813,1881.1725233123686
0,19,5026801,3941137339,32,1883502,True,1528509632,3.0,48.0,43.0,120.0,16.0,9.0,89.0,6.0,92.0,64.0,134556694.0,132851371.0,106573901.0,92423451.0,159020918.0,221666230.0,73562326.0,87285329.0,86698277.0,86727555.0,CHINA DOTA2 SUPER MAJOR,Virtus.pro,OpTic Gaming,1266.126632061857,1294.2932718547945,1243.114246278479,1294.7279140145172,1200.616579189186,1365.4736555943264,1422.8473424285407,1341.130990300343,1460.3050586520267,1252.2448644113801,2270.1028619806984,62.19232643408542,2114.622045895485,2110.0974965351265,2078.4998679517003,39.01009520343336,1980.974629943117,1977.3237376214856,1201.0138877865631,1167.2055189729529,1167.8298380186015,1156.2981085456124,1171.5585349135113,1312.520902171732,1248.9598308523828,1238.9789168372893,1230.1539242470062,1227.6435394007622,2126.165659029237,65.06710484759125,1963.4978969102588,1919.9189319892885,1959.0627133546516,37.95695333909166,1864.1703300069225,1852.926869684919
0,37,1883502,3941208711,26,5026801,False,1528513985,40.0,16.0,54.0,57.0,84.0,37.0,67.0,23.0,69.0,86.0,221666230.0,73562326.0,87285329.0,86698277.0,86727555.0,134556694.0,132851371.0,106573901.0,92423451.0,159020918.0,CHINA DOTA2 SUPER MAJOR,OpTic Gaming,Virtus.pro,1201.0138877865631,1167.2055189729529,1167.8298380186015,1156.2981085456124,1171.5585349135113,1312.520902171732,1248.9598308523828,1238.9789168372893,1230.1539242470062,1227.6435394007622,2126.165659029237,65.06710484759125,1963.4978969102588,1919.9189319892885,1959.0627133546516,37.95695333909166,1864.1703300069225,1852.926869684919,1266.126632061857,1294.2932718547945,1243.114246278479,1294.7279140145172,1200.616579189186,1365.4736555943264,1422.8473424285407,1341.130990300343,1460.3050586520267,1252.2448644113801,2270.1028619806984,62.19232643408542,2114.622045895485,2110.0974965351265,2078.4998679517003,39.01009520343336,1980.974629943117,1977.3237376214856
0,2,726228,3941338408,20,1838315,True,1528520723,85.0,80.0,86.0,9.0,22.0,93.0,51.0,3.0,13.0,108.0,87278757.0,97590558.0,89117038.0,86799300.0,116585378.0,137193239.0,89423756.0,113800818.0,107803494.0,134276083.0,CHINA DOTA2 SUPER MAJOR,Team Secret,Vici Gaming,1169.9003388304077,1181.0523483347656,1171.460803722947,1150.8997883560949,1143.2208397778377,1247.1209271836983,1268.6223108225427,1250.9676053438034,1211.1459827711428,1220.5568095950478,2153.0697477621384,69.59483300692348,1979.0826652448297,1922.7518535631239,2012.0784565210984,40.04629657629572,1911.962715080359,1908.0271773120746,1179.372066074936,1145.9756676851807,1193.686634443554,1153.30086143355,1220.1610822207972,1284.8130705169729,1195.347824424427,1282.7777755341222,1189.1204203839845,1374.8320843294132,2102.257145344381,59.39229585164766,1953.776405715262,1928.871169513403,1982.4129119447664,38.36546521067406,1886.4992489180813,1881.1725233123686
0,43,1838315,3941422211,33,726228,False,1528524417,74.0,23.0,37.0,104.0,2.0,30.0,77.0,103.0,45.0,106.0,137193239.0,89423756.0,113800818.0,107803494.0,134276083.0,87278757.0,97590558.0,89117038.0,86799300.0,116585378.0,CHINA DOTA2 SUPER MAJOR,Vici Gaming,Team Secret,1179.372066074936,1145.9756676851807,1193.686634443554,1153.30086143355,1220.1610822207972,1284.8130705169729,1195.347824424427,1282.7777755341222,1189.1204203839845,1374.8320843294132,2102.257145344381,59.39229585164766,1953.776405715262,1928.871169513403,1982.4129119447664,38.36546521067406,1886.4992489180813,1881.1725233123686,1169.9003388304077,1181.0523483347656,1171.460803722947,1150.8997883560949,1143.2208397778377,1247.1209271836983,1268.6223108225427,1250.9676053438034,1211.1459827711428,1220.5568095950478,2153.0697477621384,69.59483300692348,1979.0826652448297,1922.7518535631239,2012.0784565210984,40.04629657629572,1911.962715080359,1908.0271773120746
0,35,1883502,3941608894,25,1838315,False,1528531620,112.0,101.0,4.0,9.0,106.0,3.0,94.0,25.0,28.0,60.0,87278757.0,89117038.0,97590558.0,86799300.0,116585378.0,134556694.0,132851371.0,106573901.0,92423451.0,159020918.0,CHINA DOTA2 SUPER MAJOR,Team Secret,Virtus.pro,1169.9003388304077,1181.0523483347656,1171.460803722947,1150.8997883560949,1143.2208397778377,1247.1209271836983,1268.6223108225427,1250.9676053438034,1211.1459827711428,1220.5568095950478,2153.0697477621384,69.59483300692348,1979.0826652448297,1922.7518535631239,2012.0784565210984,40.04629657629572,1911.962715080359,1908.0271773120746,1266.126632061857,1294.2932718547945,1243.114246278479,1294.7279140145172,1200.616579189186,1365.4736555943264,1422.8473424285407,1341.130990300343,1460.3050586520267,1252.2448644113801,2270.1028619806984,62.19232643408542,2114.622045895485,2110.0974965351265,2078.4998679517003,39.01009520343336,1980.974629943117,1977.3237376214856
0,33,1883502,3941740660,58,1838315,True,1528536467,101.0,12.0,103.0,9.0,106.0,37.0,42.0,25.0,38.0,88.0,87278757.0,97590558.0,89117038.0,86799300.0,116585378.0,134556694.0,132851371.0,106573901.0,92423451.0,159020918.0,CHINA DOTA2 SUPER MAJOR,Team Secret,Virtus.pro,1169.9003388304077,1181.0523483347656,1171.460803722947,1150.8997883560949,1143.2208397778377,1247.1209271836983,1268.6223108225427,1250.9676053438034,1211.1459827711428,1220.5568095950478,2153.0697477621384,69.59483300692348,1979.0826652448297,1922.7518535631239,2012.0784565210984,40.04629657629572,1911.962715080359,1908.0271773120746,1266.126632061857,1294.2932718547945,1243.114246278479,1294.7279140145172,1200.616579189186,1365.4736555943264,1422.8473424285407,1341.130990300343,1460.3050586520267,1252.2448644113801,2270.1028619806984,62.19232643408542,2114.622045895485,2110.0974965351265,2078.4998679517003,39.01009520343336,1980.974629943117,1977.3237376214856
0,11,1838315,3941931884,41,1883502,True,1528543620,87.0,41.0,76.0,38.0,101.0,30.0,93.0,22.0,2.0,92.0,134556694.0,132851371.0,106573901.0,92423451.0,159020918.0,87278757.0,97590558.0,89117038.0,86799300.0,116585378.0,CHINA DOTA2 SUPER MAJOR,Virtus.pro,Team Secret,1266.126632061857,1294.2932718547945,1243.114246278479,1294.7279140145172,1200.616579189186,1365.4736555943264,1422.8473424285407,1341.130990300343,1460.3050586520267,1252.2448644113801,2270.1028619806984,62.19232643408542,2114.622045895485,2110.0974965351265,2078.4998679517003,39.01009520343336,1980.974629943117,1977.3237376214856,1169.9003388304077,1181.0523483347656,1171.460803722947,1150.8997883560949,1143.2208397778377,1247.1209271836983,1268.6223108225427,1250.9676053438034,1211.1459827711428,1220.5568095950478,2153.0697477621384,69.59483300692348,1979.0826652448297,1922.7518535631239,2012.0784565210984,40.04629657629572,1911.962715080359,1908.0271773120746
0,35,2163,3942119450,15,15,False,1528549573,72.0,39.0,64.0,119.0,4.0,66.0,69.0,34.0,21.0,54.0,125581247.0,106863163.0,94296097.0,101695162.0,94738847.0,82262664.0,34505203.0,105248644.0,101356886.0,72312627.0,CHINA DOTA2 SUPER MAJOR,PSG.LGD,Team Liquid,886.9135275788716,884.1426480673166,874.380529519066,881.3333743694523,860.9858673789556,820.4116258705826,816.0112963197978,800.5084429669201,811.5499944055845,779.2368837410093,1456.577624558446,220.1158351208222,906.2880367563904,943.9192290909025,1664.671997238052,53.952373625509516,1529.7910631742782,1532.3384771659998,1249.8538345781576,1216.0851825185728,1201.1925729264235,1165.3486405507902,1218.9722981995185,1396.2775398562405,1326.5156123563386,1294.6324721348963,1222.5455070139578,1326.0314210744295,2293.6878548205423,69.95932437630599,2118.7895438797773,1940.228592989808,2068.2036614798235,39.76059033911817,1968.802185632028,1931.3828773100386
0,27,15,3942260942,50,2163,True,1528553828,85.0,52.0,34.0,16.0,92.0,95.0,106.0,30.0,21.0,120.0,82262664.0,34505203.0,105248644.0,101356886.0,72312627.0,125581247.0,106863163.0,94296097.0,101695162.0,94738847.0,CHINA DOTA2 SUPER MAJOR,Team Liquid,PSG.LGD,1249.8538345781576,1216.0851825185728,1201.1925729264235,1165.3486405507902,1218.9722981995185,1396.2775398562405,1326.5156123563386,1294.6324721348963,1222.5455070139578,1326.0314210744295,2293.6878548205423,69.95932437630599,2118.7895438797773,1940.228592989808,2068.2036614798235,39.76059033911817,1968.802185632028,1931.3828773100386,886.9135275788716,884.1426480673166,874.380529519066,881.3333743694523,860.9858673789556,820.4116258705826,816.0112963197978,800.5084429669201,811.5499944055845,779.2368837410093,1456.577624558446,220.1158351208222,906.2880367563904,943.9192290909025,1664.671997238052,53.952373625509516,1529.7910631742782,1532.3384771659998
0,35,15,3943204781,17,1883502,False,1528596023,86.0,109.0,43.0,60.0,52.0,113.0,11.0,20.0,51.0,38.0,134556694.0,132851371.0,106573901.0,92423451.0,159020918.0,125581247.0,106863163.0,94296097.0,101695162.0,94738847.0,CHINA DOTA2 SUPER MAJOR,Virtus.pro,PSG.LGD,1293.209952158523,1294.1035266227952,1246.1011292774901,1311.9828471881758,1199.2409226461746,1417.4189362328727,1417.4865771261466,1346.4591861655526,1456.0457605635895,1250.5151853411307,2270.1028619806984,62.19232643408542,2114.622045895485,2110.0974965351265,2078.4998679517003,39.01009520343336,1980.974629943117,1977.3237376214856,887.6889776754736,884.9370984805691,875.2419201737924,882.147088373776,861.9391071454999,821.64308900747,817.2729331450334,801.87638507229,812.8422230153748,780.7506879667852,1456.577624558446,220.1158351208222,906.2880367563904,943.9192290909025,1664.671997238052,53.952373625509516,1529.7910631742782,1532.3384771659998
0,50,1883502,3943262880,42,15,False,1528599447,114.0,76.0,3.0,103.0,69.0,37.0,41.0,23.0,16.0,101.0,125581247.0,106863163.0,94296097.0,101695162.0,94738847.0,134556694.0,132851371.0,106573901.0,92423451.0,159020918.0,CHINA DOTA2 SUPER MAJOR,PSG.LGD,Virtus.pro,887.6889776754736,884.9370984805691,875.2419201737924,882.147088373776,861.9391071454999,821.64308900747,817.2729331450334,801.87638507229,812.8422230153748,780.7506879667852,1456.577624558446,220.1158351208222,906.2880367563904,943.9192290909025,1664.671997238052,53.952373625509516,1529.7910631742782,1532.3384771659998,1293.209952158523,1294.1035266227952,1246.1011292774901,1311.9828471881758,1199.2409226461746,1417.4189362328727,1417.4865771261466,1346.4591861655526,1456.0457605635895,1250.5151853411307,2270.1028619806984,62.19232643408542,2114.622045895485,2110.0974965351265,2078.4998679517003,39.01009520343336,1980.974629943117,1977.3237376214856
0,48,1883502,3943365614,16,15,False,1528604858,12.0,74.0,20.0,21.0,38.0,3.0,18.0,34.0,60.0,101.0,125581247.0,106863163.0,94296097.0,101695162.0,94738847.0,134556694.0,132851371.0,106573901.0,92423451.0,159020918.0,CHINA DOTA2 SUPER MAJOR,PSG.LGD,Virtus.pro,887.6889776754736,884.9370984805691,875.2419201737924,882.147088373776,861.9391071454999,821.64308900747,817.2729331450334,801.87638507229,812.8422230153748,780.7506879667852,1456.577624558446,220.1158351208222,906.2880367563904,943.9192290909025,1664.671997238052,53.952373625509516,1529.7910631742782,1532.3384771659998,1293.209952158523,1294.1035266227952,1246.1011292774901,1311.9828471881758,1199.2409226461746,1417.4189362328727,1417.4865771261466,1346.4591861655526,1456.0457605635895,1250.5151853411307,2270.1028619806984,62.19232643408542,2114.622045895485,2110.0974965351265,2078.4998679517003,39.01009520343336,1980.974629943117,1977.3237376214856
0,34,2163,3943547236,28,1883502,False,1528611743,3.0,8.0,74.0,38.0,16.0,64.0,55.0,46.0,89.0,92.0,134556694.0,132851371.0,106573901.0,92423451.0,159020918.0,82262664.0,34505203.0,105248644.0,101356886.0,72312627.0,CHINA DOTA2 SUPER MAJOR,Virtus.pro,Team Liquid,1293.209952158523,1294.1035266227952,1246.1011292774901,1311.9828471881758,1199.2409226461746,1417.4189362328727,1417.4865771261466,1346.4591861655526,1456.0457605635895,1250.5151853411307,2270.1028619806984,62.19232643408542,2114.622045895485,2110.0974965351265,2078.4998679517003,39.01009520343336,1980.974629943117,1977.3237376214856,1290.6563256418972,1231.7486431549612,1203.5049609084358,1194.4402749237643,1217.4707738690074,1485.9844380141237,1359.4454787313593,1299.7922468748864,1277.7668795365992,1323.795777044205,2293.6878548205423,69.95932437630599,2118.7895438797773,1940.228592989808,2068.2036614798235,39.76059033911817,1968.802185632028,1931.3828773100386
